binner	rank	precision	recall	predicted_size	real_size
stoic_albattani_0	class	0.00	nan	4950	0
stoic_albattani_0	class	0.00	nan	4500	0
stoic_albattani_0	class	0.00	nan	3900	0
stoic_albattani_0	class	0.00	nan	3150	0
stoic_albattani_0	class	0.00	nan	3000	0
stoic_albattani_0	class	0.00	nan	2250	0
stoic_albattani_0	class	0.00	nan	2100	0
stoic_albattani_0	class	0.00	nan	1800	0
stoic_albattani_0	class	0.00	nan	1050	0
stoic_albattani_0	class	0.00	nan	1050	0
stoic_albattani_0	class	0.00	nan	750	0
stoic_albattani_0	class	0.00	nan	600	0
stoic_albattani_0	class	0.00	nan	600	0
stoic_albattani_0	class	0.00	nan	450	0
stoic_albattani_0	class	0.00	nan	300	0
stoic_albattani_0	class	0.00	nan	300	0
stoic_albattani_0	class	0.00	nan	300	0
stoic_albattani_0	class	0.00	nan	150	0
stoic_albattani_0	class	0.00	nan	150	0
stoic_albattani_0	class	0.00	nan	150	0
stoic_albattani_0	class	0.00	nan	150	0
stoic_albattani_0	class	0.00	nan	150	0
stoic_albattani_0	class	0.00	nan	150	0
stoic_albattani_0	order	1.00	0.15	70381350	478681950
stoic_albattani_0	order	1.00	0.00	4860300	1226155350
stoic_albattani_0	order	1.00	0.00	2855850	662834550
stoic_albattani_0	order	0.98	0.01	1186500	83637750
stoic_albattani_0	order	0.00	nan	392850	0
stoic_albattani_0	order	0.00	nan	146700	0
stoic_albattani_0	order	0.00	nan	134850	0
stoic_albattani_0	order	0.73	0.00	28200	5587650
stoic_albattani_0	order	0.00	nan	17850	0
stoic_albattani_0	order	0.00	nan	15750	0
stoic_albattani_0	order	0.00	nan	10950	0
stoic_albattani_0	order	0.00	nan	9600	0
stoic_albattani_0	order	0.00	nan	9150	0
stoic_albattani_0	order	0.00	nan	9000	0
stoic_albattani_0	order	0.00	nan	6300	0
stoic_albattani_0	order	0.00	nan	6150	0
stoic_albattani_0	order	0.00	nan	5850	0
stoic_albattani_0	order	0.00	nan	4800	0
stoic_albattani_0	order	0.00	nan	4650	0
stoic_albattani_0	order	0.00	nan	4500	0
stoic_albattani_0	order	0.00	nan	3150	0
stoic_albattani_0	order	0.00	nan	2550	0
stoic_albattani_0	order	0.00	nan	2400	0
stoic_albattani_0	order	0.00	nan	2400	0
stoic_albattani_0	order	0.00	nan	2250	0
stoic_albattani_0	order	0.00	nan	2250	0
stoic_albattani_0	order	0.00	nan	1800	0
stoic_albattani_0	order	0.00	nan	1650	0
stoic_albattani_0	order	0.00	nan	1500	0
stoic_albattani_0	order	0.00	nan	1500	0
stoic_albattani_0	order	0.00	nan	1350	0
stoic_albattani_0	order	0.00	nan	1350	0
stoic_albattani_0	order	0.00	nan	1200	0
stoic_albattani_0	order	0.00	nan	1050	0
stoic_albattani_0	order	0.00	nan	1050	0
stoic_albattani_0	order	0.00	nan	1050	0
stoic_albattani_0	order	0.00	nan	1050	0
stoic_albattani_0	order	0.00	nan	1050	0
stoic_albattani_0	order	0.00	nan	900	0
stoic_albattani_0	order	0.00	nan	900	0
stoic_albattani_0	order	0.00	nan	750	0
stoic_albattani_0	order	0.00	nan	750	0
stoic_albattani_0	order	0.00	nan	600	0
stoic_albattani_0	order	0.00	nan	600	0
stoic_albattani_0	order	0.00	nan	600	0
stoic_albattani_0	order	0.00	nan	450	0
stoic_albattani_0	order	0.00	nan	450	0
stoic_albattani_0	order	0.00	nan	450	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	family	1.00	0.00	4547400	1226155350
stoic_albattani_0	family	0.00	nan	2799150	0
stoic_albattani_0	family	0.00	nan	487350	0
stoic_albattani_0	family	0.00	nan	388350	0
stoic_albattani_0	family	0.00	nan	246150	0
stoic_albattani_0	family	0.00	nan	169650	0
stoic_albattani_0	family	0.00	nan	119400	0
stoic_albattani_0	family	0.00	nan	114000	0
stoic_albattani_0	family	0.00	nan	74400	0
stoic_albattani_0	family	1.00	0.00	56700	662834550
stoic_albattani_0	family	0.00	nan	49200	0
stoic_albattani_0	family	0.00	nan	25500	0
stoic_albattani_0	family	0.00	nan	22050	0
stoic_albattani_0	family	0.00	nan	21750	0
stoic_albattani_0	family	0.00	nan	15150	0
stoic_albattani_0	family	0.00	nan	11100	0
stoic_albattani_0	family	0.00	nan	10650	0
stoic_albattani_0	family	0.00	nan	9600	0
stoic_albattani_0	family	0.00	nan	9300	0
stoic_albattani_0	family	0.00	nan	9150	0
stoic_albattani_0	family	0.00	nan	9000	0
stoic_albattani_0	family	0.00	nan	8700	0
stoic_albattani_0	family	1.00	0.00	8100	5587650
stoic_albattani_0	family	0.00	nan	6600	0
stoic_albattani_0	family	0.00	nan	6300	0
stoic_albattani_0	family	0.00	nan	5100	0
stoic_albattani_0	family	0.00	nan	4950	0
stoic_albattani_0	family	0.00	nan	4800	0
stoic_albattani_0	family	0.00	nan	4650	0
stoic_albattani_0	family	0.00	nan	4650	0
stoic_albattani_0	family	0.00	nan	4500	0
stoic_albattani_0	family	0.00	nan	3750	0
stoic_albattani_0	family	0.00	nan	3750	0
stoic_albattani_0	family	0.00	nan	3750	0
stoic_albattani_0	family	0.00	nan	3600	0
stoic_albattani_0	family	0.00	nan	3300	0
stoic_albattani_0	family	0.00	nan	3150	0
stoic_albattani_0	family	0.00	nan	3150	0
stoic_albattani_0	family	0.00	nan	3150	0
stoic_albattani_0	family	0.00	nan	3000	0
stoic_albattani_0	family	0.00	nan	2850	0
stoic_albattani_0	family	0.00	nan	2850	0
stoic_albattani_0	family	0.00	nan	2400	0
stoic_albattani_0	family	0.00	nan	2400	0
stoic_albattani_0	family	0.00	nan	2250	0
stoic_albattani_0	family	0.00	nan	2250	0
stoic_albattani_0	family	0.00	nan	2100	0
stoic_albattani_0	family	0.00	nan	1950	0
stoic_albattani_0	family	0.00	nan	1950	0
stoic_albattani_0	family	0.00	nan	1800	0
stoic_albattani_0	family	0.00	nan	1800	0
stoic_albattani_0	family	0.00	nan	1800	0
stoic_albattani_0	family	0.00	nan	1500	0
stoic_albattani_0	family	0.00	nan	1500	0
stoic_albattani_0	family	0.00	nan	1500	0
stoic_albattani_0	family	0.00	nan	1500	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1200	0
stoic_albattani_0	family	0.00	nan	1200	0
stoic_albattani_0	family	0.00	nan	1200	0
stoic_albattani_0	family	0.00	nan	1050	0
stoic_albattani_0	family	0.00	nan	1050	0
stoic_albattani_0	family	0.00	nan	1050	0
stoic_albattani_0	family	0.00	nan	1050	0
stoic_albattani_0	family	0.00	nan	1050	0
stoic_albattani_0	family	0.00	nan	1050	0
stoic_albattani_0	family	0.00	nan	900	0
stoic_albattani_0	family	0.00	nan	900	0
stoic_albattani_0	family	0.00	nan	900	0
stoic_albattani_0	family	0.00	nan	900	0
stoic_albattani_0	family	0.00	nan	900	0
stoic_albattani_0	family	0.00	nan	900	0
stoic_albattani_0	family	0.00	nan	900	0
stoic_albattani_0	family	0.00	nan	750	0
stoic_albattani_0	family	0.00	nan	750	0
stoic_albattani_0	family	0.00	nan	750	0
stoic_albattani_0	family	0.00	nan	750	0
stoic_albattani_0	family	0.00	nan	750	0
stoic_albattani_0	family	0.00	nan	600	0
stoic_albattani_0	family	0.00	nan	600	0
stoic_albattani_0	family	0.00	nan	600	0
stoic_albattani_0	family	0.00	nan	600	0
stoic_albattani_0	family	0.00	nan	600	0
stoic_albattani_0	family	0.00	nan	600	0
stoic_albattani_0	family	0.00	nan	600	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	70192950	0
stoic_albattani_0	genus	0.00	nan	2799150	0
stoic_albattani_0	genus	0.00	nan	1984950	0
stoic_albattani_0	genus	0.00	nan	487350	0
stoic_albattani_0	genus	0.00	nan	466200	0
stoic_albattani_0	genus	0.00	nan	379800	0
stoic_albattani_0	genus	0.00	nan	293100	0
stoic_albattani_0	genus	0.00	nan	228450	0
stoic_albattani_0	genus	0.00	nan	156900	0
stoic_albattani_0	genus	0.00	nan	152850	0
stoic_albattani_0	genus	0.00	nan	88800	0
stoic_albattani_0	genus	0.00	nan	83850	0
stoic_albattani_0	genus	0.00	nan	75900	0
stoic_albattani_0	genus	0.00	nan	75000	0
stoic_albattani_0	genus	0.00	nan	74400	0
stoic_albattani_0	genus	1.00	0.00	56700	662834550
stoic_albattani_0	genus	0.00	nan	48900	0
stoic_albattani_0	genus	0.00	nan	42750	0
stoic_albattani_0	genus	0.00	nan	23100	0
stoic_albattani_0	genus	0.00	nan	22200	0
stoic_albattani_0	genus	0.00	nan	20100	0
stoic_albattani_0	genus	0.00	nan	17100	0
stoic_albattani_0	genus	0.00	nan	15150	0
stoic_albattani_0	genus	0.00	nan	13950	0
stoic_albattani_0	genus	0.00	nan	13050	0
stoic_albattani_0	genus	0.00	nan	12000	0
stoic_albattani_0	genus	0.00	nan	11550	0
stoic_albattani_0	genus	0.00	nan	11400	0
stoic_albattani_0	genus	0.00	nan	11100	0
stoic_albattani_0	genus	0.00	nan	10950	0
stoic_albattani_0	genus	0.00	nan	10650	0
stoic_albattani_0	genus	0.00	nan	10650	0
stoic_albattani_0	genus	0.00	nan	10050	0
stoic_albattani_0	genus	0.00	nan	9150	0
stoic_albattani_0	genus	0.00	nan	9000	0
stoic_albattani_0	genus	0.00	nan	9000	0
stoic_albattani_0	genus	0.00	nan	8850	0
stoic_albattani_0	genus	1.00	0.00	8100	5587650
stoic_albattani_0	genus	0.00	nan	7350	0
stoic_albattani_0	genus	0.00	nan	7350	0
stoic_albattani_0	genus	0.00	nan	6000	0
stoic_albattani_0	genus	0.00	nan	5550	0
stoic_albattani_0	genus	0.00	nan	5250	0
stoic_albattani_0	genus	0.00	nan	5100	0
stoic_albattani_0	genus	0.00	nan	5100	0
stoic_albattani_0	genus	0.00	nan	4950	0
stoic_albattani_0	genus	0.00	nan	4800	0
stoic_albattani_0	genus	0.00	nan	4650	0
stoic_albattani_0	genus	0.00	nan	4650	0
stoic_albattani_0	genus	0.00	nan	4650	0
stoic_albattani_0	genus	0.00	nan	4650	0
stoic_albattani_0	genus	0.00	nan	4500	0
stoic_albattani_0	genus	0.00	nan	4500	0
stoic_albattani_0	genus	0.00	nan	4500	0
stoic_albattani_0	genus	0.00	nan	4500	0
stoic_albattani_0	genus	0.00	nan	4500	0
stoic_albattani_0	genus	0.00	nan	4500	0
stoic_albattani_0	genus	0.00	nan	4200	0
stoic_albattani_0	genus	0.00	nan	3900	0
stoic_albattani_0	genus	0.00	nan	3750	0
stoic_albattani_0	genus	0.00	nan	3750	0
stoic_albattani_0	genus	0.00	nan	3600	0
stoic_albattani_0	genus	0.00	nan	3300	0
stoic_albattani_0	genus	0.00	nan	3300	0
stoic_albattani_0	genus	0.00	nan	3150	0
stoic_albattani_0	genus	0.00	nan	3150	0
stoic_albattani_0	genus	0.00	nan	3000	0
stoic_albattani_0	genus	0.00	nan	2550	0
stoic_albattani_0	genus	0.00	nan	2400	0
stoic_albattani_0	genus	0.00	nan	2400	0
stoic_albattani_0	genus	0.00	nan	2250	0
stoic_albattani_0	genus	0.00	nan	2250	0
stoic_albattani_0	genus	0.00	nan	2250	0
stoic_albattani_0	genus	0.00	nan	2250	0
stoic_albattani_0	genus	0.00	nan	2250	0
stoic_albattani_0	genus	0.00	nan	2250	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	1950	0
stoic_albattani_0	genus	0.00	nan	1950	0
stoic_albattani_0	genus	0.00	nan	1950	0
stoic_albattani_0	genus	0.00	nan	1950	0
stoic_albattani_0	genus	0.00	nan	1950	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1650	0
stoic_albattani_0	genus	0.00	nan	1650	0
stoic_albattani_0	genus	0.00	nan	1500	0
stoic_albattani_0	genus	0.00	nan	1500	0
stoic_albattani_0	genus	0.00	nan	1500	0
stoic_albattani_0	genus	0.00	nan	1500	0
stoic_albattani_0	genus	0.00	nan	1500	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
