instance	class	precision	recall	predicted class size	real class size
class	Clostridia	0.97	0.90	133817488	144027995
class	Deltaproteobacteria	1.00	0.86	127766081	148118577
class	Bacilli	0.97	0.98	117931084	116695892
class	Cytophagia	0.98	0.82	64974234	77861707
class	Sphingobacteriia	1.00	0.80	48618761	60469382
class	Halobacteria	1.00	1.00	23223601	23185149
class	Bacteroidia	0.82	0.96	19189138	16351324
class	Verrucomicrobiae	1.00	0.73	11949028	16429445
class	Sordariomycetes	0.00	nan	9619292	0
class	Negativicutes	0.97	0.88	7995161	8736178
class	class_Nostocales	0.00	nan	6617032	0
class	class_Cytophagales bacterium B6	0.00	nan	5892919	0
class	Thermotogae	1.00	0.67	4071318	6090970
class	Spirochaetia	0.99	0.79	4038127	5025696
class	Fusobacteriia	0.94	0.55	3948774	6660981
class	Mollicutes	0.97	0.81	2577800	3100471
class	Epsilonproteobacteria	0.86	0.99	2093077	1820943
class	Nitrospira	0.98	0.67	1445059	2114333
class	Fibrobacteria	1.00	0.32	1053995	3277440
class	class_Caryophyllales	0.00	nan	968624	0
class	Mammalia	0.00	nan	902979	0
class	class_Firmicutes bacterium CAG:124	0.00	nan	297710	0
class	class_Malpighiales	0.00	nan	253540	0
class	Deferribacteres	0.00	nan	233343	0
class	Erysipelotrichia	0.00	nan	218632	0
class	Insecta	0.00	nan	123225	0
class	Actinopteri	0.00	nan	121064	0
class	class_Proteobacteria bacterium JGI 0001009-D17	0.00	nan	104768	0
class	Thermodesulfobacteria	0.00	nan	96233	0
class	class_Firmicutes bacterium CAG:631	0.00	nan	87033	0
class	Chlamydiia	0.00	nan	86492	0
class	Aquificae	0.00	nan	79429	0
class	Deinococci	0.00	nan	69605	0
class	class_Brassicales	0.00	nan	65352	0
class	Liliopsida	0.00	nan	65312	0
class	Coccidia	0.00	nan	57996	0
class	Methanobacteria	0.00	nan	56948	0
class	class_Chroococcales	0.00	nan	51943	0
class	class_Firmicutes bacterium CAG:194	0.00	nan	50404	0
class	class_Caudovirales	0.00	nan	48206	0
class	Chlorobia	0.00	nan	47002	0
class	class_Bacteroidetes bacterium SCGC AAA027-G08	0.00	nan	33890	0
class	class_Kinetoplastida	0.00	nan	25260	0
class	Synergistia	0.00	nan	23469	0
class	class_uncultured bacterium	0.00	nan	23316	0
class	Aconoidasida	0.00	nan	20122	0
class	class_Firmicutes bacterium CAG:24	0.00	nan	17006	0
class	Opitutae	0.00	nan	12672	0
class	class_Firmicutes bacterium CAG:56	0.00	nan	11623	0
class	Planctomycetia	0.00	nan	10696	0
class	class_Firmicutes bacterium CAG:110	0.00	nan	10361	0
class	class_Firmicutes bacterium CAG:270	0.00	nan	9691	0
class	class_Cucurbitales	0.00	nan	9521	0
class	class_Firmicutes bacterium CAG:114	0.00	nan	9006	0
class	class_Proteales	0.00	nan	8546	0
class	class_Pucciniales	0.00	nan	7542	0
class	class_Solanales	0.00	nan	7317	0
class	Aves	0.00	nan	6879	0
class	Ignavibacteria	0.00	nan	4700	0
class	Agaricomycetes	0.00	nan	3889	0
class	class_Oscillatoriales	0.00	nan	3582	0
class	Hirudinida	0.00	nan	2077	0
class	class_Prochlorales	0.00	nan	1945	0
class	class_Firmicutes bacterium CAG:449	0.00	nan	1813	0
class	class_Firmicutes bacterium CAG:145	0.00	nan	1729	0
class	class_Coelacanthiformes	0.00	nan	1615	0
class	class_Rosales	0.00	nan	1521	0
class	class_Dictyosteliida	0.00	nan	1334	0
class	class_Fabales	0.00	nan	1267	0
class	Eurotiomycetes	0.00	nan	795	0
class	Chlorophyceae	0.00	nan	632	0
class	class_bacterium JKG1	0.00	nan	631	0
class	Ichthyosporea	0.00	nan	388	0
class	class_Proteobacteria bacterium JGI 0001013-N05	0.00	nan	243	0
class	unassigned	nan	nan	57383186	0
order	Actinomycetales	1.00	1.00	639166674	640542435
order	Rhizobiales	0.99	0.99	513872873	516395188
order	Burkholderiales	0.99	0.98	236757549	237839503
order	Sphingomonadales	1.00	0.94	164614447	175138273
order	Flavobacteriales	0.98	0.94	134117419	140981969
order	Clostridiales	0.96	0.89	125952974	136029716
order	Pseudomonadales	0.95	0.99	117717115	113391256
order	Bacillales	0.97	0.99	107076248	105323788
order	Xanthomonadales	0.99	0.99	90665795	90382558
order	Rhodobacterales	0.98	0.98	66017729	65931920
order	Cytophagales	0.98	0.82	64974234	77861707
order	Desulfobacterales	0.95	0.85	64228871	71999076
order	Desulfovibrionales	0.86	0.86	52879269	53019523
order	Sphingobacteriales	1.00	0.80	48618761	60469382
order	Caulobacterales	0.99	0.88	48247736	54360257
order	Enterobacteriales	0.96	0.96	41911611	41775600
order	Halobacteriales	1.00	1.00	23223601	23185149
order	Rhodospirillales	0.99	0.88	19619499	22035374
order	Bacteroidales	0.82	0.96	19189138	16351324
order	Vibrionales	0.90	0.97	16051251	14976603
order	Verrucomicrobiales	1.00	0.73	11949028	16429445
order	Lactobacillales	0.90	0.82	10333825	11372104
order	Sordariales	0.00	nan	9611468	0
order	Oceanospirillales	0.94	0.70	9330853	12493329
order	Selenomonadales	0.97	0.88	7995161	8736178
order	Desulfuromonadales	0.90	0.82	6902427	7528581
order	Neisseriales	0.99	0.99	6650388	6687401
order	Nostocales	0.00	nan	6617032	0
order	Aeromonadales	0.96	0.98	6574532	6399900
order	order_Flavobacteria bacterium BBFL7	0.00	nan	5976047	0
order	order_Cytophagales bacterium B6	0.00	nan	5892919	0
order	order_alpha proteobacterium L41A	0.00	nan	5821350	0
order	Rhodocyclales	0.94	0.60	5820676	9152768
order	Thermoanaerobacterales	0.85	0.84	5154443	5160684
order	Thermotogales	1.00	0.67	4071318	6090970
order	Spirochaetales	0.99	0.79	4038127	5025696
order	Fusobacteriales	0.94	0.55	3948774	6660981
order	Thiotrichales	1.00	0.86	3562869	4145616
order	Coriobacteriales	0.99	0.97	2809669	2880893
order	Mycoplasmatales	1.00	0.80	2492296	3100471
order	Halanaerobiales	0.99	0.76	2176680	2837595
order	Campylobacterales	0.86	0.99	2093077	1820943
order	Alteromonadales	0.00	nan	1502863	0
order	Nitrospirales	0.98	0.67	1445059	2114333
order	order_gamma proteobacterium WG36	0.00	nan	1272102	0
order	Fibrobacterales	1.00	0.32	1053995	3277440
order	Caryophyllales	0.00	nan	968624	0
order	Desulfarculales	0.00	nan	466735	0
order	order_delta proteobacterium NaphS2	0.00	nan	432661	0
order	Nitrosomonadales	0.00	nan	372358	0
order	Chromatiales	0.00	nan	302385	0
order	order_Firmicutes bacterium CAG:124	0.00	nan	297710	0
order	Malpighiales	0.00	nan	253540	0
order	Deferribacterales	0.00	nan	233343	0
order	Erysipelotrichales	0.00	nan	218632	0
order	Rodentia	0.00	nan	192921	0
order	order_alpha proteobacterium JLT2015	0.00	nan	188714	0
order	Primates	0.00	nan	176391	0
order	Myxococcales	0.00	nan	175237	0
order	order_Flavobacteria bacterium MS024-2A	0.00	nan	172420	0
order	Carnivora	0.00	nan	139288	0
order	Pasteurellales	0.00	nan	109153	0
order	order_Proteobacteria bacterium JGI 0001009-D17	0.00	nan	104768	0
order	Insectivora	0.00	nan	96511	0
order	Thermodesulfobacteriales	0.00	nan	96233	0
order	order_Firmicutes bacterium CAG:631	0.00	nan	87033	0
order	Chlamydiales	0.00	nan	86492	0
order	Hymenoptera	0.00	nan	85150	0
order	Desulfurobacteriales	0.00	nan	79429	0
order	Hydrogenophilales	0.00	nan	73196	0
order	Cyprinodontiformes	0.00	nan	72739	0
order	order_alpha proteobacterium LLX12A	0.00	nan	71725	0
order	Acholeplasmatales	0.00	nan	69942	0
order	Thermales	0.00	nan	69605	0
order	order_beta proteobacterium L13	0.00	nan	67584	0
order	Brassicales	0.00	nan	65352	0
order	order_Deferrisoma	0.00	nan	60150	0
order	Eucoccidiorida	0.00	nan	57996	0
order	Methanobacteriales	0.00	nan	56948	0
order	Tubulidentata	0.00	nan	55576	0
order	Cetacea	0.00	nan	52078	0
order	Chroococcales	0.00	nan	51943	0
order	order_Firmicutes bacterium CAG:194	0.00	nan	50404	0
order	Characiformes	0.00	nan	48325	0
order	Caudovirales	0.00	nan	48206	0
order	Chlorobiales	0.00	nan	47002	0
order	order_Porticoccus	0.00	nan	40261	0
order	order_Bovidae	0.00	nan	40136	0
order	order_Candidatus Accumulibacter	0.00	nan	38057	0
order	order_Bacteroidetes bacterium SCGC AAA027-G08	0.00	nan	33890	0
order	Arecales	0.00	nan	32473	0
order	Gallionellales	0.00	nan	32159	0
order	Zingiberales	0.00	nan	31296	0
order	Chiroptera	0.00	nan	31221	0
order	Parvularculales	0.00	nan	28085	0
order	Syntrophobacterales	0.00	0.00	26279	15571397
order	Diptera	0.00	nan	26006	0
order	Kinetoplastida	0.00	nan	25260	0
order	Bifidobacteriales	0.00	nan	23651	0
order	Synergistales	0.00	nan	23469	0
order	order_uncultured bacterium	0.00	nan	23316	0
order	Haemosporida	0.00	nan	20122	0
order	Rickettsiales	0.00	nan	19308	0
order	Acidithiobacillales	0.00	nan	18784	0
order	Methylococcales	0.00	nan	17706	0
order	order_Firmicutes bacterium CAG:24	0.00	nan	17006	0
order	Entomoplasmatales	0.00	nan	15562	0
order	Cardiobacteriales	0.00	nan	13763	0
order	order_Firmicutes bacterium CAG:56	0.00	nan	11623	0
order	Planctomycetales	0.00	nan	10696	0
order	order_Firmicutes bacterium CAG:110	0.00	nan	10361	0
order	order_Firmicutes bacterium CAG:270	0.00	nan	9691	0
order	Cucurbitales	0.00	nan	9521	0
order	order_Firmicutes bacterium CAG:114	0.00	nan	9006	0
order	Lepidoptera	0.00	nan	8943	0
order	Proteales	0.00	nan	8546	0
order	Puniceicoccales	0.00	nan	8343	0
order	Dasyuromorphia	0.00	nan	7599	0
order	Pucciniales	0.00	nan	7542	0
order	Ferrovales	0.00	nan	7327	0
order	Solanales	0.00	nan	7317	0
order	Methylophilales	0.00	nan	6841	0
order	order_gamma proteobacterium HdN1	0.00	nan	6724	0
order	Pelecaniformes	0.00	nan	5931	0
order	Ignavibacteriales	0.00	nan	4700	0
order	order_delta proteobacterium PSCGC 5451	0.00	nan	4466	0
order	Opitutales	0.00	nan	4329	0
order	Glomerellales	0.00	nan	4320	0
order	Natranaerobiales	0.00	nan	3934	0
order	Agaricales	0.00	nan	3889	0
order	Oscillatoriales	0.00	nan	3582	0
order	Hemiptera	0.00	nan	3126	0
order	Kordiimonadales	0.00	nan	2750	0
order	order_alpha proteobacterium IMCC14465	0.00	nan	2354	0
order	Xylariales	0.00	nan	2130	0
order	Rhynchobdellida	0.00	nan	2077	0
order	Prochlorales	0.00	nan	1945	0
order	order_Firmicutes bacterium CAG:449	0.00	nan	1813	0
order	order_Firmicutes bacterium CAG:145	0.00	nan	1729	0
order	Coelacanthiformes	0.00	nan	1615	0
order	Poales	0.00	nan	1543	0
order	Rosales	0.00	nan	1521	0
order	Hypocreales	0.00	nan	1374	0
order	order_marine gamma proteobacterium HTCC2143	0.00	nan	1358	0
order	Dictyosteliida	0.00	nan	1334	0
order	Fabales	0.00	nan	1267	0
order	Perissodactyla	0.00	nan	978	0
order	Passeriformes	0.00	nan	948	0
order	Eurotiales	0.00	nan	795	0
order	Chlamydomonadales	0.00	nan	632	0
order	order_bacterium JKG1	0.00	nan	631	0
order	order_Capsaspora	0.00	nan	388	0
order	Solirubrobacterales	0.00	nan	327	0
order	order_Proteobacteria bacterium JGI 0001013-N05	0.00	nan	243	0
order	unassigned	nan	nan	65946264	0
family	Rhizobiaceae	0.86	0.99	267439510	233314299
family	Microbacteriaceae	1.00	0.99	192793927	194907090
family	Sphingomonadaceae	0.97	0.93	161794594	168469319
family	Methylobacteriaceae	1.00	0.99	161575956	162653027
family	Comamonadaceae	0.99	0.86	147655558	170149075
family	Flavobacteriaceae	0.98	0.94	134117419	140981969
family	Pseudomonadaceae	0.96	0.99	112726540	109345834
family	Xanthomonadaceae	0.99	0.99	90660943	90382558
family	Streptomycetaceae	0.75	1.00	88706406	66646645
family	Nocardioidaceae	1.00	0.86	84076351	97503781
family	Pseudonocardiaceae	0.99	0.90	77673637	86183502
family	Rhodobacteraceae	0.99	0.98	65429671	65931920
family	Clostridiaceae	0.71	0.90	63832511	50365611
family	Paenibacillaceae	0.99	0.99	61770598	61773578
family	Desulfobacteraceae	0.94	0.95	56176692	55956594
family	Nocardiaceae	0.97	0.99	53224208	52214963
family	Desulfovibrionaceae	0.87	0.85	49623512	50536393
family	Caulobacteraceae	0.99	0.88	48247736	54360257
family	Micrococcaceae	1.00	0.99	42973386	43419111
family	Enterobacteriaceae	0.96	0.96	41911611	41775600
family	Bacillaceae	0.97	0.99	41807757	41037029
family	Phyllobacteriaceae	0.82	0.93	41628165	36566390
family	Oxalobacteraceae	0.98	0.93	40539876	42788199
family	Cytophagaceae	0.97	0.73	36417385	48663420
family	Intrasporangiaceae	0.93	0.99	32812996	30879476
family	Bradyrhizobiaceae	0.94	0.97	30708269	29876564
family	Chitinophagaceae	0.99	0.86	25386084	29273820
family	Peptococcaceae	0.98	0.97	24479799	24562063
family	Cyclobacteriaceae	0.99	0.95	23415914	24460231
family	Halobacteriaceae	1.00	1.00	23223601	23185149
family	Sphingobacteriaceae	0.99	0.73	22933076	31195562
family	Acetobacteraceae	1.00	0.88	19350205	22035374
family	Alcaligenaceae	0.97	0.99	18472836	18103721
family	Vibrionaceae	0.90	0.97	16051251	14976603
family	Gordoniaceae	0.00	nan	13980233	0
family	Lachnospiraceae	0.65	0.39	13439816	22287488
family	Mycobacteriaceae	0.97	0.99	12566897	12314286
family	Verrucomicrobiaceae	1.00	0.73	11949028	16429445
family	Burkholderiaceae	0.57	0.99	11815715	6798508
family	Promicromonosporaceae	1.00	0.97	9903434	10223796
family	Sordariaceae	0.00	nan	9480047	0
family	Thermomonosporaceae	1.00	0.94	8797702	9355715
family	Geodermatophilaceae	1.00	0.96	8788928	9129044
family	Aurantimonadaceae	0.98	0.64	8712685	13396227
family	Veillonellaceae	0.97	0.88	7985698	8736178
family	Desulfobulbaceae	0.98	0.48	7942335	16042482
family	family_Methylibium	0.00	nan	7747736	0
family	Porphyromonadaceae	0.97	0.88	7556528	8298689
family	Peptostreptococcaceae	0.76	0.86	6984197	6172507
family	Microchaetaceae	0.00	nan	6617032	0
family	Lactobacillaceae	0.94	0.94	6486476	6471053
family	family_Rubrivivax	0.00	nan	5999859	0
family	family_Flavobacteria bacterium BBFL7	0.00	nan	5976047	0
family	family_Cytophagales bacterium B6	0.00	nan	5892919	0
family	family_alpha proteobacterium L41A	0.00	nan	5821350	0
family	Rhodocyclaceae	0.94	0.60	5820676	9152768
family	Ruminococcaceae	0.67	0.37	5784611	10323195
family	Oceanospirillaceae	0.92	0.55	5125165	8540907
family	Moraxellaceae	0.81	1.00	4990575	4045422
family	Geobacteraceae	0.72	1.00	4950618	3568133
family	Flammeovirgaceae	0.96	0.99	4887701	4738056
family	Prevotellaceae	0.77	1.00	4549077	3504004
family	Glycomycetaceae	1.00	0.80	4468990	5546185
family	Sanguibacteraceae	1.00	1.00	4393432	4392776
family	Chromobacteriaceae	0.99	0.99	4378879	4362870
family	Marinilabiliaceae	0.81	0.76	4257824	4548631
family	Halomonadaceae	0.94	0.99	4168082	3952422
family	Thermotogaceae	1.00	0.67	4071318	6090970
family	Spirochaetaceae	0.99	0.79	4028741	5025696
family	Fusobacteriaceae	0.94	0.55	3941099	6660981
family	Aeromonadaceae	0.94	0.98	3910378	3735544
family	Thiotrichaceae	1.00	0.86	3545840	4145616
family	Thermoanaerobacteraceae	0.88	0.60	3512458	5160684
family	Peptoniphilaceae	0.56	0.78	2816189	2020910
family	Coriobacteriaceae	0.99	0.97	2809669	2880893
family	Erythrobacteraceae	1.00	0.42	2779355	6668954
family	Succinivibrionaceae	0.98	0.98	2664154	2664356
family	Staphylococcaceae	0.87	0.89	2568203	2513181
family	Mycoplasmataceae	1.00	0.80	2492296	3100471
family	Neisseriaceae	1.00	0.98	2271509	2324531
family	Halobacteroidaceae	1.00	0.74	2100716	2837595
family	Oscillospiraceae	0.00	nan	2046413	0
family	Campylobacteraceae	0.86	0.96	2036208	1820943
family	Pelobacteraceae	1.00	0.48	1918354	3960448
family	Bacteroidaceae	0.00	nan	1765861	0
family	Streptococcaceae	0.00	nan	1740646	0
family	Thermoanaerobacterales Family III. Incertae Sedis	0.00	nan	1501651	0
family	Nitrospiraceae	0.98	0.67	1445059	2114333
family	family_gamma proteobacterium WG36	0.00	nan	1272102	0
family	Desulfomicrobiaceae	0.70	0.33	1179735	2483130
family	Fibrobacteraceae	1.00	0.32	1053995	3277440
family	Amaranthaceae	0.00	nan	968624	0
family	family_Sphaerotilus	0.00	nan	786004	0
family	Alteromonadaceae	0.00	nan	766952	0
family	Eubacteriaceae	0.13	0.02	677102	5159885
family	family_Leptothrix	0.00	nan	611705	0
family	Hyphomicrobiaceae	0.98	0.02	595867	36626430
family	Carnobacteriaceae	0.82	0.22	568284	2120985
family	Enterococcaceae	0.56	0.10	478702	2780066
family	Desulfarculaceae	0.00	nan	466735	0
family	Desulfohalobiaceae	0.00	nan	463830	0
family	family_delta proteobacterium NaphS2	0.00	nan	432661	0
family	Hyphomonadaceae	0.00	nan	417019	0
family	Shewanellaceae	0.00	nan	384969	0
family	Nitrosomonadaceae	0.00	nan	372358	0
family	Listeriaceae	0.00	nan	327068	0
family	family_Firmicutes bacterium CAG:124	0.00	nan	297710	0
family	family_Ideonella	0.00	nan	296408	0
family	Rhodospirillaceae	0.00	nan	254601	0
family	Euphorbiaceae	0.00	nan	253540	0
family	Rhodobiaceae	0.00	0.00	252207	3962251
family	Ectothiorhodospiraceae	0.00	nan	247912	0
family	Deferribacteraceae	0.00	nan	233343	0
family	Aerococcaceae	0.00	nan	219800	0
family	Erysipelotrichaceae	0.00	nan	218632	0
family	Corynebacteriaceae	0.00	nan	217145	0
family	Leuconostocaceae	0.00	nan	199002	0
family	Rikenellaceae	0.00	nan	198357	0
family	family_alpha proteobacterium JLT2015	0.00	nan	188714	0
family	Methylocystaceae	0.00	nan	180661	0
family	family_Flavobacteria bacterium MS024-2A	0.00	nan	172420	0
family	Syntrophomonadaceae	0.95	0.07	158145	2166976
family	Cellulomonadaceae	0.00	nan	155219	0
family	Pseudoalteromonadaceae	0.00	nan	151785	0
family	Anaeromyxobacteraceae	0.00	nan	147181	0
family	family_Exiguobacterium	0.00	nan	146941	0
family	Thermoactinomycetaceae	0.00	nan	142300	0
family	Clostridiales Family XIII. Incertae Sedis	0.00	nan	140299	0
family	family_Gottschalkia	0.00	nan	139934	0
family	Nocardiopsaceae	0.00	nan	132345	0
family	Lasiosphaeriaceae	0.00	nan	131421	0
family	family_Burkholderiales bacterium JOSHI_001	0.00	nan	128492	0
family	Colwelliaceae	0.00	nan	124146	0
family	Streptosporangiaceae	0.00	nan	119841	0
family	family_Proteocatella	0.00	nan	112939	0
family	Pasteurellaceae	0.00	nan	109153	0
family	family_Rhodobacterales bacterium Y4I	0.00	nan	106732	0
family	family_Proteobacteria bacterium JGI 0001009-D17	0.00	nan	104768	0
family	Muridae	0.00	nan	103774	0
family	Planococcaceae	0.00	nan	96563	0
family	Thermodesulfobacteriaceae	0.00	nan	96233	0
family	Felidae	0.00	nan	93413	0
family	Brucellaceae	0.00	nan	92363	0
family	Micromonosporaceae	0.00	nan	91086	0
family	Frankiaceae	0.00	nan	88229	0
family	family_Firmicutes bacterium CAG:631	0.00	nan	87033	0
family	Parachlamydiaceae	0.00	nan	86492	0
family	Megachilidae	0.00	nan	85150	0
family	Beijerinckiaceae	0.00	nan	84478	0
family	Desulfurobacteriaceae	0.00	nan	79429	0
family	Halanaerobiaceae	0.00	nan	75964	0
family	Hydrogenophilaceae	0.00	nan	73196	0
family	Hominidae	0.00	nan	72929	0
family	Poeciliidae	0.00	nan	72739	0
family	family_alpha proteobacterium LLX12A	0.00	nan	71725	0
family	Acholeplasmataceae	0.00	nan	69942	0
family	Thermaceae	0.00	nan	69605	0
family	Saprospiraceae	0.00	nan	67942	0
family	family_beta proteobacterium L13	0.00	nan	67584	0
family	Brassicaceae	0.00	nan	65352	0
family	family_Deferrisoma	0.00	nan	60150	0
family	Sarcocystidae	0.00	nan	57996	0
family	Methanobacteriaceae	0.00	nan	56948	0
family	Helicobacteraceae	0.00	nan	56869	0
family	Xanthobacteraceae	0.00	nan	56576	0
family	family_gamma proteobacterium IMCC1989	0.00	nan	56088	0
family	Orycteropodidae	0.00	nan	55576	0
family	Chromatiaceae	0.00	nan	54473	0
family	Cercopithecidae	0.00	nan	51001	0
family	family_Firmicutes bacterium CAG:194	0.00	nan	50404	0
family	Soricidae	0.00	nan	49749	0
family	Characidae	0.00	nan	48325	0
family	Chlorobiaceae	0.00	nan	47002	0
family	Erinaceidae	0.00	nan	46762	0
family	family_Sinorhizobium phage PBC5	0.00	nan	46506	0
family	family_Clostridiales bacterium 9400853	0.00	nan	44873	0
family	Caviidae	0.00	nan	42903	0
family	family_Porticoccus	0.00	nan	40261	0
family	Bovidae	0.00	nan	40136	0
family	family_Candidatus Accumulibacter	0.00	nan	38057	0
family	Alcanivoracaceae	0.00	nan	37606	0
family	Actinopolysporaceae	0.00	nan	36682	0
family	Dermabacteraceae	0.00	nan	36179	0
family	Thermodesulfobiaceae	0.00	nan	35784	0
family	family_Bacteroidetes bacterium SCGC AAA027-G08	0.00	nan	33890	0
family	Lipotidae	0.00	nan	32830	0
family	Desulfonatronumaceae	0.00	nan	32503	0
family	Arecaceae	0.00	nan	32473	0
family	Gallionellaceae	0.00	nan	32159	0
family	Musaceae	0.00	nan	31296	0
family	Pteropodidae	0.00	nan	31221	0
family	family_Rhizobiales bacterium YIM 77505	0.00	nan	29903	0
family	family_Cyanothece	0.00	nan	28670	0
family	Parvularculaceae	0.00	nan	28085	0
family	Syntrophaceae	0.00	nan	26279	0
family	Nannocystaceae	0.00	nan	25365	0
family	Cricetidae	0.00	nan	25268	0
family	Trypanosomatidae	0.00	nan	25260	0
family	Drosophilidae	0.00	nan	24789	0
family	Bifidobacteriaceae	0.00	nan	23651	0
family	Synergistaceae	0.00	nan	23469	0
family	family_uncultured bacterium	0.00	nan	23316	0
family	Alicyclobacillaceae	0.00	nan	22977	0
family	Clostridiales Family XVII. Incertae Sedis	0.00	nan	22788	0
family	Ursidae	0.00	nan	22223	0
family	Spalacidae	0.00	nan	20976	0
family	family_Plasmodium	0.00	nan	20122	0
family	Rickettsiaceae	0.00	nan	19308	0
family	Delphinidae	0.00	nan	19248	0
family	Ferrimonadaceae	0.00	nan	18923	0
family	family_Burkholderiales bacterium 1_1_47	0.00	nan	18496	0
family	Brevibacteriaceae	0.00	nan	18226	0
family	Methylococcaceae	0.00	nan	17706	0
family	Francisellaceae	0.00	nan	17029	0
family	family_Firmicutes bacterium CAG:24	0.00	nan	17006	0
family	Sporolactobacillaceae	0.00	nan	16374	0
family	Odobenidae	0.00	nan	16373	0
family	Spiroplasmataceae	0.00	nan	15562	0
family	family_Geminocystis	0.00	nan	15290	0
family	family_[Bacteroides] pectinophilus	0.00	nan	14842	0
family	Cardiobacteriaceae	0.00	nan	13763	0
family	Propionibacteriaceae	0.00	nan	12519	0
family	Dietziaceae	0.00	nan	12296	0
family	Desulfuromonadaceae	0.00	nan	12174	0
family	family_Firmicutes bacterium CAG:56	0.00	nan	11623	0
family	Cebidae	0.00	nan	11309	0
family	Planctomycetaceae	0.00	nan	10696	0
family	Heliobacteriaceae	0.00	nan	10537	0
family	family_Firmicutes bacterium CAG:110	0.00	nan	10361	0
family	Thermithiobacillaceae	0.00	nan	10349	0
family	family_Rhizobiales bacterium JGI 001012-O08	0.00	nan	10051	0
family	family_Firmicutes bacterium CAG:270	0.00	nan	9691	0
family	Cucurbitaceae	0.00	nan	9521	0
family	Acidaminococcaceae	0.00	nan	9463	0
family	Brachyspiraceae	0.00	nan	9386	0
family	family_Firmicutes bacterium CAG:114	0.00	nan	9006	0
family	Nelumbonaceae	0.00	nan	8546	0
family	Actinomycetaceae	0.00	nan	8529	0
family	Acidithiobacillaceae	0.00	nan	8435	0
family	Puniceicoccaceae	0.00	nan	8343	0
family	family_Crocosphaera	0.00	nan	7983	0
family	Dasyuridae	0.00	nan	7599	0
family	Pucciniaceae	0.00	nan	7542	0
family	Ferrovaceae	0.00	nan	7327	0
family	Solanaceae	0.00	nan	7317	0
family	Nakamurellaceae	0.00	nan	7218	0
family	Methylophilaceae	0.00	nan	6841	0
family	family_gamma proteobacterium HdN1	0.00	nan	6724	0
family	family_Thiomonas	0.00	nan	6647	0
family	Actinospicaceae	0.00	nan	6537	0
family	Threskiornithidae	0.00	nan	5931	0
family	Phocidae	0.00	nan	5855	0
family	Leptotrichiaceae	0.00	nan	5552	0
family	Sinobacteraceae	0.00	nan	4852	0
family	Bombycidae	0.00	nan	4811	0
family	Melioribacteraceae	0.00	nan	4700	0
family	family_delta proteobacterium PSCGC 5451	0.00	nan	4466	0
family	Opitutaceae	0.00	nan	4329	0
family	Glomerellaceae	0.00	nan	4320	0
family	Noctuidae	0.00	nan	4132	0
family	Natranaerobiaceae	0.00	nan	3934	0
family	Marasmiaceae	0.00	nan	3889	0
family	family_Pseudoflavonifractor	0.00	nan	3327	0
family	Psyllidae	0.00	nan	3126	0
family	family_Arthrospira	0.00	nan	3121	0
