Instance	class	precision	recall	predicted class size	real class size
strain	1286_BV	0.948717705077	0.84677678517	3893917.0	4362694.0
strain	1286_BU	0.352066305173	0.916281433116	7641998.0	2936314.0
strain	Sample9_66	0.000189852357906	1.0	65545670.0	12444.0
strain	1286_AF	0.602848454453	0.853839255675	6769285.0	4779416.0
strain	1049011	0.0219678736978	0.374399813203	65545670.0	3845886.0
strain	Sample22_17	1.0	1.0	65338.0	65338.0
strain	1139_BF	0.508644612781	0.975482447841	12131891.0	6325917.0
strain	1052959	0.525101302428	0.943679705084	4516180.0	2512984.0
strain	1052974	0.494695017783	0.966288025029	7118497.0	3644343.0
strain	1052977	0.505304982217	0.998901406511	7118497.0	3600968.0
strain	Sample23_175	0.000209472265674	1.0	65545670.0	13730.0
strain	1035969	1.0	0.16886190366	609209.0	3607735.0
strain	1286_BD	0.323891343599	0.817378907782	7641998.0	3028188.0
strain	Sample6_680	1.0	1.0	7819.0	7819.0
strain	1035939	1.0	0.492536315307	788065.0	1600014.0
strain	evo_1286_G.034	0.393591792642	0.615102415446	5077395.0	3248924.0
strain	1220_AO	0.075344427786	0.667331182541	65545670.0	7400375.0
strain	1285_BF	0.244704004863	0.989008180143	16839753.0	4166553.0
strain	1035906	1.0	0.60193087773	1534943.0	2550032.0
strain	1030881	0.999909190822	0.973769856293	3215534.0	3301850.0
strain	1053004	0.505412693108	0.977322176593	5077417.0	2625737.0
strain	1036566	1.0	0.99640095016	2937944.0	2948556.0
strain	1030806	1.0	0.916843623435	3744261.0	4083860.0
strain	1030800	0.00629019430269	0.971250815667	65545670.0	424499.0
strain	evo_1030728.038	0.0152972576221	0.408109446884	65545670.0	2456863.0
strain	1285_BO	0.373268154089	0.683796453023	6542369.0	3571323.0
strain	1285_AK	0.0277405357211	0.390839474127	65545670.0	4652222.0
strain	evo_1030728.035	0.0175054278948	0.467093728132	65545670.0	2456477.0
strain	1220_AR	0.650430426168	0.622405082176	4297485.0	4490990.0
strain	Sample15_91	0.000103713944796	1.0	65545670.0	6798.0
strain	evo_1139_Y.018	0.254390076815	0.991913275336	28432646.0	7291951.0
strain	1048885	1.0	0.9792458119	12017569.0	12272270.0
strain	1036011	1.0	0.527780446712	390006.0	738955.0
strain	Sample24_88	0.000241648304152	1.0	65545670.0	15839.0
strain	1030716	0.0271858995415	0.959065089178	65545670.0	1857974.0
strain	1286_AO	0.484663628884	0.556175572482	4483753.0	3907241.0
strain	1052965	0.474898697572	0.906976016428	4516180.0	2364702.0
strain	Sample15_13	0.000536694491032	1.0	65545670.0	35178.0
strain	Sample20_16	0.000431058222458	1.0	65545670.0	28254.0
strain	1052968	0.512280644549	0.455330819991	3434836.0	3864443.0
strain	Sample23_4	1.0	1.0	36461.0	36461.0
strain	Sample20_11	0.000534055109971	1.0	65545670.0	35005.0
strain	1030776	0.0381721324994	0.94593824149	65545670.0	2645012.0
strain	Sample22_210	0.000300614823222	1.0	65545670.0	19704.0
strain	evo_1139_Y.035	0.243919049954	0.969585125634	28432646.0	7152816.0
strain	1287_BN	0.397151545547	0.565610119091	6769285.0	4753154.0
strain	1287_BO	1.0	0.844120080925	4575000.0	5419845.0
strain	1030896	0.970971708317	0.285628022762	878350.0	2985887.0
strain	Sample22_66	0.000544353273069	1.0	65545670.0	35680.0
strain	1287_BC	0.498700133513	0.975405158404	18007234.0	9206646.0
strain	1287_BD	0.349569573832	0.3498375597	4297485.0	4294193.0
strain	Sample22_61	0.000555887215738	1.0	65545670.0	36436.0
strain	1048966	0.484790831353	0.454169115692	3434836.0	3666425.0
strain	1030812	0.0516180550142	0.912629435775	65545670.0	3707244.0
strain	1036557	0.0479195040649	0.908003304862	65545670.0	3459146.0
strain	1035993	0.999100096563	0.992286068226	2769186.0	2788202.0
strain	Sample18_112	0.000217817591917	1.0	65545670.0	14277.0
strain	Sample18_113	1.0	1.0	14109.0	14109.0
strain	Sample9_19	0.000307083595301	1.0	65545670.0	20128.0
strain	Sample22_570	0.000135767930971	1.0	65545670.0	8899.0
strain	1030782	1.0	0.990269303686	2373525.0	2396848.0
strain	Sample6_55	0.000463524135156	1.0	65545670.0	30382.0
strain	1052998	0.494587306892	1.0	5077417.0	2511226.0
strain	1052995	0.969601816995	0.701766594782	4962040.0	6855845.0
strain	Sample15_73	0.000125027328274	1.0	65545670.0	8195.0
strain	Sample23_22	0.000450327229854	1.0	65545670.0	29517.0
strain	1036629	0.882042836838	0.732809755855	2040300.0	2455797.0
strain	1035921	0.183556404324	0.970296952214	14859171.0	2810991.0
strain	Sample24_109	0.000215452828539	1.0	65545670.0	14122.0
strain	1048870	0.538398501433	0.999078805054	19795447.0	10667666.0
strain	Sample9_7	0.000407090201382	1.0	65545670.0	26683.0
strain	Sample15_102	9.66349112001e-05	1.0	65545670.0	6334.0
strain	1053034	0.779447360188	0.650531050343	2116098.0	2535447.0
strain	1036782	1.0	1.0	2937124.0	2937124.0
strain	1036785	1.0	0.759843356724	3784779.0	4980999.0
strain	1021_AS	0.564370530895	0.682811326318	6745478.0	5575404.0
strain	1021_AQ	0.435629469105	0.517265331348	6745478.0	5680893.0
strain	1021_AP	1.0	0.74335071789	4963352.0	6676999.0
strain	1035951	1.0	1.0	2734309.0	2734309.0
strain	Sample22_214	0.000296892227969	1.0	65545670.0	19460.0
strain	1036614	0.0241042619596	0.635636571965	65545670.0	2485587.0
strain	1030869	1.0	0.423016251705	648956.0	1534116.0
strain	Sample23_148	0.282092211745	1.0	53876.0	15198.0
strain	1036716	1.0	0.996939910026	2617379.0	2625413.0
strain	1139_AA	0.0275252812276	0.444887839952	65545670.0	4055321.0
strain	Sample19_61	0.000403626967273	1.0	65545670.0	26456.0
strain	Sample15_101	9.89539049643e-05	1.0	65545670.0	6486.0
strain	Sample22_114	0.000427350883743	1.0	65545670.0	28011.0
strain	Sample18_349	9.11883271618e-05	1.0	65545670.0	5977.0
strain	1036635	1.0	1.0	3268385.0	3268385.0
strain	Sample18_199	0.00012579015517	1.0	65545670.0	8245.0
strain	1048861	0.461485411267	0.937788686166	19795447.0	9741331.0
strain	Sample6_617	0.000124737454053	1.0	65545670.0	8176.0
strain	Sample24_59	0.00030400177464	1.0	65545670.0	19926.0
strain	1139_AL	0.0257113246382	0.349409290871	65545670.0	4823186.0
strain	1053055	0.999748842755	0.724643589303	3643136.0	5026224.0
strain	Sample22_193	0.000311279143229	1.0	65545670.0	20403.0
strain	Sample24_51	0.549434187016	1.0	40296.0	22140.0
strain	Sample9_158	0.000110930287233	1.0	65545670.0	7271.0
strain	Sample23_75	0.000304612036157	1.0	65545670.0	19966.0
strain	Sample6_74	0.000413055507709	1.0	65545670.0	27074.0
strain	Sample22_100	0.000453378537438	1.0	65545670.0	29717.0
strain	Sample20_114	0.000112776328322	1.0	65545670.0	7392.0
strain	1021_P	0.25810818009	0.988239964476	16839753.0	4398201.0
strain	1036701	0.231997814954	0.206207048223	1984398.0	2232591.0
strain	1036704	0.010103016721	0.159531722218	65545670.0	4150955.0
strain	Sample22_823	9.25614155748e-05	1.0	65545670.0	6067.0
strain	Sample15_24	1.0	1.0	20607.0	20607.0
strain	1021_C	0.501299866487	0.978922585073	18007234.0	9221387.0
strain	1048978	0.0350571441256	0.637082904863	65545670.0	3606821.0
strain	evo_1286_G.010	0.407348059389	0.658723826832	5077395.0	3139809.0
strain	1030968	1.0	0.857572099929	3968059.0	4627085.0
strain	1220_AX	0.251617348544	0.997564225713	16839753.0	4247520.0
strain	1053040	0.999819065206	0.999652192712	7140694.0	7141886.0
strain	1052953	0.999401031991	0.576507242989	2400796.0	4161887.0
strain	1052950	0.981036875668	0.953751029835	5277084.0	5428056.0
strain	Sample23_512	0.000101120333349	1.0	65545670.0	6628.0
strain	1030740	0.994290096483	0.193840379496	635037.0	3257376.0
strain	1053049	0.916700147493	0.940741764394	6772533.0	6599454.0
strain	1036680	0.95861385774	0.290969711996	1357725.0	4473091.0
strain	1036683	0.916858309842	0.267328260316	1409738.0	4834992.0
strain	Sample23_513	0.000101028794122	1.0	65545670.0	6622.0
strain	Sample23_257	0.000165136766471	1.0	65545670.0	10824.0
strain	1139_CJ	0.226356704876	0.818044800066	16839753.0	4659636.0
strain	evo_1035921.008	0.198626154851	0.977062331083	14859171.0	3020708.0
strain	1139_CO	0.9706167512	0.50137704099	2969447.0	5748558.0
strain	evo_1035921.007	0.205242001724	0.979474158187	14859171.0	3113636.0
strain	1139_CF	0.490844172603	0.981187152375	12131891.0	6069044.0
strain	1036803	0.651661501951	0.361912640815	2867857.0	5163876.0
strain	1139_T	0.443472571584	0.477286532206	5940992.0	5520095.0
strain	Sample22_625	0.000124493349446	1.0	65545670.0	8160.0
strain	1036800	0.299850003596	0.352742437443	4852783.0	4125126.0
strain	1139_Y	0.249716153748	0.9930611094	28432646.0	7149702.0
strain	Sample22_2	0.262927394852	1.0	704647.0	185271.0
strain	1036731	0.328566648424	0.263737352777	1984398.0	2472183.0
strain	1286_G	0.506730405489	0.677438908176	4433091.0	3315992.0
strain	1053031	0.251582897377	0.963595991238	14554797.0	3800076.0
strain	1053037	0.822103362945	0.279151666239	926212.0	2727700.0
strain	1286_Y	0.51308089451	0.59871539959	4483753.0	3842440.0
strain	1052941	1.0	0.937592143244	5136021.0	5477884.0
strain	1285_AD	1.0	0.445427924011	2548576.0	5721635.0
strain	1030737	1.0	0.665151979612	2434564.0	3660162.0
strain	1287_N	0.649553055242	0.289891700372	2002149.0	4486165.0
strain	Sample19_25	1.0	1.0	51342.0	51342.0
strain	1139_B	0.514569490296	0.290545282928	2612926.0	4627616.0
strain	1285_BV	0.324042351228	0.842402635728	7641998.0	2939605.0
strain	Sample22_110	0.290420762555	1.0	97252.0	28244.0
strain	1287_W	1.0	0.991178543876	4170465.0	4207582.0
strain	Sample9_16	0.000316054439599	1.0	65545670.0	20716.0
strain	1036695	1.0	0.395707830659	1341463.0	3390034.0
strain	1220_A	0.978350679866	0.406124440615	1605316.0	3867194.0
strain	1049032	0.997987957777	0.369241712575	1664975.0	4500101.0
strain	1048939	0.998780894361	0.584481445817	1730777.0	2957608.0
strain	1049035	0.994021454473	0.924562964409	2934493.0	3154949.0
strain	evo_1030728.001	0.0296058763302	0.803334405529	65545670.0	2415603.0
strain	Sample22_762	0.000103652918644	1.0	65545670.0	6794.0
strain	Sample18_6	0.000851024941846	1.0	65545670.0	55781.0
strain	evo_1030728.009	0.0234424028315	0.621194418683	65545670.0	2473538.0
strain	1052992	1.0	0.978303517773	6768974.0	6919094.0
strain	Sample19_31	0.000676795278773	1.0	65545670.0	44361.0
strain	Sample19_34	0.000666771733358	1.0	65545670.0	43704.0
strain	Sample19_38	0.000563179840865	1.0	65545670.0	36914.0
strain	Sample15_49	0.000197862040315	1.0	65545670.0	12969.0
strain	1035981	1.0	0.9968240783	2037639.0	2044131.0
