binner	rank	bin	precision	recall	predicted_size	real_size
berserk_hypatia_2	genus	Defluviimonas	1.00	0.99	4062239	4107833
berserk_hypatia_2	genus	Clostridium	0.94	0.84	3606070	4004609
berserk_hypatia_2	genus	Tetrasphaera	1.00	0.98	3427725	3480725
berserk_hypatia_2	genus	Lampropedia	0.92	0.99	3408445	3169668
berserk_hypatia_2	genus	Nonlabens	0.95	0.89	3388480	3633593
berserk_hypatia_2	genus	Albidovulum	1.00	0.96	3011738	3124289
berserk_hypatia_2	genus	Schwartzia	1.00	0.98	2595583	2656463
berserk_hypatia_2	genus	Tepidibacter	1.00	0.95	2502107	2630685
berserk_hypatia_2	genus	Xylella	0.97	0.94	2364624	2423571
berserk_hypatia_2	genus	Anaerobranca	0.99	0.96	1967018	2012577
berserk_hypatia_2	genus	unassigned	nan	nan	24249300	20822891
berserk_hypatia_2	species	Hydrotalea sandarakina	1.00	0.98	19190663	19572379
berserk_hypatia_2	species	Paracoccus denitrificans	1.00	0.96	14517342	15144554
berserk_hypatia_2	species	Anaeroplasma bactoclasticum	0.92	0.95	9471278	9165261
berserk_hypatia_2	species	Thermosporothrix hazakensis	1.00	1.00	7254313	7279109
berserk_hypatia_2	species	Pseudomonas aeruginosa	1.00	1.00	6246339	6277722
berserk_hypatia_2	species	Desulfatibacillum alkenivorans	1.00	0.96	6194750	6463736
berserk_hypatia_2	species	Lysobacter oryzae	0.63	1.00	5177517	3288233
berserk_hypatia_2	species	Anaerosporobacter mobilis	0.90	0.90	5130371	5098574
berserk_hypatia_2	species	Flavisolibacter ginsengiterrae	1.00	0.97	4770551	4897781
berserk_hypatia_2	species	Flavisolibacter ginsengisoli	1.00	0.97	4558614	4674737
berserk_hypatia_2	species	Andreprevotia lacus	1.00	0.96	4439668	4614937
berserk_hypatia_2	species	Defluviimonas denitrificans	1.00	0.99	4062239	4107833
berserk_hypatia_2	species	Clostridium caminithermale	0.94	0.84	3606070	4004609
berserk_hypatia_2	species	Tetrasphaera duodecadis	1.00	0.98	3427725	3480725
berserk_hypatia_2	species	Lampropedia hyalina	0.92	0.99	3408445	3169668
berserk_hypatia_2	species	Nonlabens dokdonensis	0.95	0.89	3388480	3633593
berserk_hypatia_2	species	Albidovulum xiamenense	1.00	0.96	3011738	3124289
berserk_hypatia_2	species	Schwartzia succinivorans	1.00	0.98	2595583	2656463
berserk_hypatia_2	species	Tepidibacter formicigenes	1.00	0.95	2502107	2630685
berserk_hypatia_2	species	Xylella fastidiosa	0.97	0.94	2364624	2423571
berserk_hypatia_2	species	Anaerobranca californiensis	0.99	0.96	1967018	2012577
berserk_hypatia_2	species	unassigned	nan	nan	38166891	37407166
compassionate_bardeen_2	superkingdom	Bacteria	1.00	1.00	2769154632	2772292177
compassionate_bardeen_2	superkingdom	Archaea	0.99	1.00	23301875	23185149
compassionate_bardeen_2	superkingdom	unassigned	nan	nan	10619947	7599128
compassionate_bardeen_2	phylum	Proteobacteria	0.98	0.99	1533928179	1521045066
compassionate_bardeen_2	phylum	Actinobacteria	1.00	0.99	639444651	643423328
compassionate_bardeen_2	phylum	Firmicutes	0.79	0.94	321107638	269460065
compassionate_bardeen_2	phylum	Bacteroidetes	0.91	0.73	239061582	295664382
compassionate_bardeen_2	phylum	Euryarchaeota	0.99	1.00	23301875	23185149
compassionate_bardeen_2	phylum	Verrucomicrobia	0.98	0.99	16691468	16429445
compassionate_bardeen_2	phylum	Fusobacteria	0.98	0.84	5732875	6660981
compassionate_bardeen_2	phylum	Spirochaetes	0.97	0.95	4883592	5025696
compassionate_bardeen_2	phylum	Tenericutes	0.94	0.98	3211764	3100471
compassionate_bardeen_2	phylum	Fibrobacteres	0.97	0.92	3107190	3277440
compassionate_bardeen_2	phylum	Nitrospirae	1.00	0.94	1985693	2114333
compassionate_bardeen_2	phylum	unassigned	nan	nan	10619947	7599128
compassionate_bardeen_2	class	Alphaproteobacteria	0.99	0.99	832192185	833861012
compassionate_bardeen_2	class	Actinobacteria	1.00	0.99	639444651	643423328
compassionate_bardeen_2	class	Gammaproteobacteria	0.78	0.84	302123784	283564862
compassionate_bardeen_2	class	Betaproteobacteria	0.87	0.87	255354183	253679672
compassionate_bardeen_2	class	Bacilli	0.59	0.85	168228063	116695892
compassionate_bardeen_2	class	Flavobacteriia	0.85	0.88	146478408	140981969
compassionate_bardeen_2	class	Clostridia	0.88	0.87	143253819	144027995
compassionate_bardeen_2	class	Deltaproteobacteria	0.97	0.93	142355702	148118577
compassionate_bardeen_2	class	Cytophagia	0.98	0.66	52046346	77861707
compassionate_bardeen_2	class	Sphingobacteriia	1.00	0.63	38464609	60469382
compassionate_bardeen_2	class	Halobacteria	0.99	1.00	23301875	23185149
compassionate_bardeen_2	class	Verrucomicrobiae	0.98	0.99	16691468	16429445
compassionate_bardeen_2	class	Negativicutes	0.57	0.63	9625756	8736178
compassionate_bardeen_2	class	Fusobacteriia	0.98	0.84	5732875	6660981
compassionate_bardeen_2	class	Spirochaetia	0.97	0.95	4883592	5025696
compassionate_bardeen_2	class	Mollicutes	0.94	0.98	3211764	3100471
compassionate_bardeen_2	class	Fibrobacteria	0.97	0.92	3107190	3277440
compassionate_bardeen_2	class	Bacteroidia	0.98	0.12	2072219	16351324
compassionate_bardeen_2	class	Nitrospira	1.00	0.94	1985693	2114333
compassionate_bardeen_2	class	Epsilonproteobacteria	0.94	0.98	1902325	1820943
compassionate_bardeen_2	class	unassigned	nan	nan	10619947	7599128
compassionate_bardeen_2	order	Actinomycetales	1.00	1.00	639444651	640542435
compassionate_bardeen_2	order	Rhizobiales	0.92	0.96	536488443	516395188
compassionate_bardeen_2	order	Burkholderiales	0.86	0.93	255354183	237839503
compassionate_bardeen_2	order	Sphingomonadales	0.91	0.94	182125077	175138273
compassionate_bardeen_2	order	Bacillales	0.59	0.91	163398902	105323788
compassionate_bardeen_2	order	Flavobacteriales	0.85	0.88	146478408	140981969
compassionate_bardeen_2	order	Clostridiales	0.87	0.84	131408084	136029716
compassionate_bardeen_2	order	Pseudomonadales	0.78	0.90	130364509	113391256
compassionate_bardeen_2	order	Xanthomonadales	0.75	0.60	72826798	90382558
compassionate_bardeen_2	order	Desulfobacterales	0.98	0.95	69330825	71999076
compassionate_bardeen_2	order	Enterobacteriales	0.61	0.95	65023827	41775600
compassionate_bardeen_2	order	Cytophagales	0.98	0.66	52046346	77861707
compassionate_bardeen_2	order	Rhodobacterales	0.91	0.71	51499228	65931920
compassionate_bardeen_2	order	Desulfovibrionales	0.97	0.87	47419679	53019523
compassionate_bardeen_2	order	Caulobacterales	0.98	0.83	45906595	54360257
compassionate_bardeen_2	order	Sphingobacteriales	1.00	0.63	38464609	60469382
compassionate_bardeen_2	order	Halobacteriales	0.99	1.00	23301875	23185149
compassionate_bardeen_2	order	Vibrionales	0.51	0.66	19319674	14976603
compassionate_bardeen_2	order	Verrucomicrobiales	0.98	0.99	16691468	16429445
compassionate_bardeen_2	order	Rhodospirillales	0.80	0.59	16172842	22035374
compassionate_bardeen_2	order	Syntrophobacterales	1.00	0.97	15087432	15571397
compassionate_bardeen_2	order	Thermoanaerobacterales	0.21	0.48	11845735	5160684
compassionate_bardeen_2	order	Desulfuromonadales	0.68	0.95	10517766	7528581
compassionate_bardeen_2	order	Selenomonadales	0.57	0.63	9625756	8736178
compassionate_bardeen_2	order	Aeromonadales	0.49	0.58	7482132	6399900
compassionate_bardeen_2	order	Thiotrichales	0.57	0.97	7106844	4145616
compassionate_bardeen_2	order	Fusobacteriales	0.98	0.84	5732875	6660981
compassionate_bardeen_2	order	Spirochaetales	0.97	0.95	4883592	5025696
compassionate_bardeen_2	order	Lactobacillales	0.57	0.24	4829161	11372104
compassionate_bardeen_2	order	Mycoplasmatales	0.94	0.98	3211764	3100471
compassionate_bardeen_2	order	Fibrobacterales	0.97	0.92	3107190	3277440
compassionate_bardeen_2	order	Bacteroidales	0.98	0.12	2072219	16351324
compassionate_bardeen_2	order	Nitrospirales	1.00	0.94	1985693	2114333
compassionate_bardeen_2	order	Campylobacterales	0.94	0.98	1902325	1820943
compassionate_bardeen_2	order	unassigned	nan	nan	10619947	7599128
compassionate_bardeen_2	family	Rhizobiaceae	0.74	0.97	303507466	233314299
compassionate_bardeen_2	family	Microbacteriaceae	0.82	0.87	207250200	194907090
compassionate_bardeen_2	family	Comamonadaceae	0.86	0.95	187328226	170149075
compassionate_bardeen_2	family	Sphingomonadaceae	0.89	0.96	182125077	168469319
compassionate_bardeen_2	family	Methylobacteriaceae	0.94	0.98	169984176	162653027
