binner	rank	precision	recall	predicted_size	real_size
modest_babbage_1	species	0.00	nan	5153125	0
modest_babbage_1	species	0.00	nan	4939460	0
modest_babbage_1	species	0.00	nan	4311932	0
modest_babbage_1	species	0.00	nan	3664124	0
modest_babbage_1	species	0.70	0.89	3100569	2455797
modest_babbage_1	species	0.00	nan	3098926	0
modest_babbage_1	species	0.00	nan	2932563	0
modest_babbage_1	species	0.00	nan	2650452	0
modest_babbage_1	species	0.00	nan	1984469	0
modest_babbage_1	species	0.00	nan	1418552	0
modest_babbage_1	species	0.00	nan	1335654	0
modest_babbage_1	species	0.00	nan	1254253	0
modest_babbage_1	species	0.00	nan	1035882	0
modest_babbage_1	species	0.00	nan	962350	0
modest_babbage_1	species	0.00	nan	634494	0
modest_babbage_1	species	0.00	nan	382911	0
modest_babbage_1	species	0.00	nan	333368	0
modest_babbage_1	species	0.00	nan	275496	0
modest_babbage_1	species	1.00	0.09	195414	2232591
modest_babbage_1	species	0.00	nan	195369	0
modest_babbage_1	species	0.00	nan	194681	0
modest_babbage_1	species	0.00	nan	180875	0
modest_babbage_1	species	0.00	nan	132811	0
modest_babbage_1	species	1.00	0.03	125345	3607735
modest_babbage_1	species	0.00	nan	107285	0
modest_babbage_1	species	0.00	nan	86659	0
modest_babbage_1	species	0.00	nan	78023	0
modest_babbage_1	species	0.00	nan	74832	0
modest_babbage_1	species	0.00	nan	56294	0
modest_babbage_1	species	0.00	nan	49740	0
modest_babbage_1	species	0.00	nan	47192	0
modest_babbage_1	species	0.00	nan	39187	0
modest_babbage_1	species	0.00	nan	38855	0
modest_babbage_1	species	0.00	nan	35296	0
modest_babbage_1	species	0.00	nan	32980	0
modest_babbage_1	species	0.00	nan	31501	0
modest_babbage_1	species	0.00	nan	25993	0
modest_babbage_1	species	0.00	nan	16441	0
modest_babbage_1	species	0.00	nan	11427	0
modest_babbage_1	species	0.00	nan	11354	0
modest_babbage_1	species	0.00	nan	11056	0
modest_babbage_1	species	0.00	nan	9218	0
modest_babbage_1	species	0.00	nan	9096	0
modest_babbage_1	species	0.00	nan	6691	0
modest_babbage_1	species	0.00	nan	6392	0
modest_babbage_1	species	0.00	nan	4696	0
modest_babbage_1	species	0.00	nan	4612	0
modest_babbage_1	species	0.00	nan	4285	0
modest_babbage_1	species	0.00	nan	4281	0
modest_babbage_1	species	0.00	nan	4096	0
modest_babbage_1	species	0.00	nan	3244	0
modest_babbage_1	species	0.00	nan	2857	0
modest_babbage_1	species	0.00	nan	2592	0
modest_babbage_1	species	0.00	nan	2182	0
modest_babbage_1	species	0.00	nan	1778	0
modest_babbage_1	species	0.00	nan	1717	0
modest_babbage_1	species	0.00	nan	1710	0
modest_babbage_1	species	0.00	nan	1644	0
modest_babbage_1	species	0.00	nan	1338	0
modest_babbage_1	species	0.00	nan	1245	0
modest_babbage_1	species	0.00	nan	1003	0
stoic_albattani_1	superkingdom	1.00	0.06	29500650	489403800
stoic_albattani_1	superkingdom	0.00	nan	750	0
stoic_albattani_1	superkingdom	0.00	nan	150	0
stoic_albattani_1	phylum	1.00	0.09	14935650	172122000
stoic_albattani_1	phylum	1.00	0.05	11695650	225846750
stoic_albattani_1	phylum	1.00	0.04	2506350	62833350
stoic_albattani_1	phylum	0.76	0.00	124050	28601700
stoic_albattani_1	phylum	0.00	nan	12000	0
stoic_albattani_1	phylum	0.00	nan	900	0
stoic_albattani_1	phylum	0.00	nan	150	0
stoic_albattani_1	phylum	0.00	nan	150	0
stoic_albattani_1	class	1.00	0.13	13601100	106201350
stoic_albattani_1	class	1.00	0.05	11695650	225846750
stoic_albattani_1	class	1.00	0.05	2492250	54747750
stoic_albattani_1	class	0.99	0.05	712950	15366450
stoic_albattani_1	class	1.00	0.01	608700	50554200
stoic_albattani_1	class	0.86	0.00	58050	19932300
stoic_albattani_1	class	1.00	0.00	41700	8669400
stoic_albattani_1	class	0.00	nan	23400	0
stoic_albattani_1	class	0.95	0.00	6150	8085600
stoic_albattani_1	class	0.00	nan	1950	0
stoic_albattani_1	class	0.00	nan	900	0
stoic_albattani_1	class	0.00	nan	750	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	order	1.00	0.13	13597500	106177200
stoic_albattani_1	order	1.00	0.05	11688000	221115150
stoic_albattani_1	order	1.00	0.05	2491050	54747750
stoic_albattani_1	order	1.00	0.05	706050	15366450
stoic_albattani_1	order	1.00	0.01	590400	47629050
stoic_albattani_1	order	0.86	0.00	57750	19932300
stoic_albattani_1	order	1.00	0.00	41700	8669400
stoic_albattani_1	order	0.00	nan	23250	0
stoic_albattani_1	order	0.86	0.00	12900	2925150
stoic_albattani_1	order	0.00	nan	12000	0
stoic_albattani_1	order	0.95	0.00	6150	8085600
stoic_albattani_1	order	0.00	nan	3150	0
stoic_albattani_1	order	0.00	nan	2700	0
stoic_albattani_1	order	1.00	0.00	2400	4731600
stoic_albattani_1	order	0.00	nan	1950	0
stoic_albattani_1	order	0.00	nan	1500	0
stoic_albattani_1	order	1.00	0.04	900	24150
stoic_albattani_1	order	0.00	nan	900	0
stoic_albattani_1	order	0.00	nan	750	0
stoic_albattani_1	order	0.00	nan	750	0
stoic_albattani_1	order	0.00	nan	450	0
stoic_albattani_1	order	0.00	nan	300	0
stoic_albattani_1	order	0.00	nan	300	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	family	1.00	0.13	13566450	106177200
stoic_albattani_1	family	1.00	0.04	4981650	120652950
stoic_albattani_1	family	1.00	0.13	3991050	29824350
stoic_albattani_1	family	1.00	0.04	2383800	54747750
stoic_albattani_1	family	1.00	0.09	1777050	20165250
stoic_albattani_1	family	1.00	0.05	706050	15366450
stoic_albattani_1	family	0.99	0.02	413100	22676550
stoic_albattani_1	family	0.98	0.00	164100	36693600
stoic_albattani_1	family	0.99	0.01	88650	16584450
stoic_albattani_1	family	0.00	nan	74700	0
stoic_albattani_1	family	0.92	0.02	45000	2373000
stoic_albattani_1	family	1.00	0.00	41550	8669400
stoic_albattani_1	family	0.00	nan	34950	0
stoic_albattani_1	family	0.95	0.00	33750	13596750
stoic_albattani_1	family	0.79	0.01	32100	3148500
stoic_albattani_1	family	0.00	nan	23100	0
stoic_albattani_1	family	0.66	0.00	20100	16266900
stoic_albattani_1	family	0.00	nan	15600	0
stoic_albattani_1	family	0.86	0.00	12900	2925150
stoic_albattani_1	family	0.00	nan	12000	0
stoic_albattani_1	family	0.00	nan	9600	0
stoic_albattani_1	family	0.00	nan	7800	0
stoic_albattani_1	family	0.79	0.00	4950	5995050
stoic_albattani_1	family	0.00	nan	4200	0
stoic_albattani_1	family	0.00	nan	4050	0
stoic_albattani_1	family	0.00	nan	3750	0
stoic_albattani_1	family	1.00	0.00	3450	8085600
stoic_albattani_1	family	0.00	nan	3300	0
stoic_albattani_1	family	0.00	nan	3150	0
stoic_albattani_1	family	0.00	nan	2700	0
stoic_albattani_1	family	1.00	0.00	2400	4731600
stoic_albattani_1	family	0.00	nan	2400	0
stoic_albattani_1	family	0.00	nan	2250	0
stoic_albattani_1	family	0.00	nan	1800	0
stoic_albattani_1	family	0.00	nan	1350	0
stoic_albattani_1	family	0.00	nan	1350	0
stoic_albattani_1	family	0.00	nan	1200	0
stoic_albattani_1	family	0.00	nan	1200	0
stoic_albattani_1	family	0.00	nan	1200	0
stoic_albattani_1	family	0.00	nan	1050	0
stoic_albattani_1	family	0.00	nan	1050	0
stoic_albattani_1	family	0.00	nan	1050	0
stoic_albattani_1	family	0.00	nan	1050	0
stoic_albattani_1	family	0.33	0.00	900	182250
stoic_albattani_1	family	1.00	0.04	900	24150
stoic_albattani_1	family	0.00	nan	900	0
stoic_albattani_1	family	0.00	nan	900	0
stoic_albattani_1	family	0.00	nan	750	0
stoic_albattani_1	family	0.00	nan	750	0
stoic_albattani_1	family	0.00	nan	750	0
stoic_albattani_1	family	0.00	nan	600	0
stoic_albattani_1	family	0.00	nan	600	0
stoic_albattani_1	family	0.00	nan	600	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	10720650	0
stoic_albattani_1	genus	1.00	0.04	4887600	120652950
stoic_albattani_1	genus	0.00	nan	3990000	0
stoic_albattani_1	genus	0.00	nan	1922400	0
stoic_albattani_1	genus	1.00	0.02	1035450	54747750
stoic_albattani_1	genus	1.00	0.05	928800	17320050
stoic_albattani_1	genus	1.00	0.03	448050	15366450
stoic_albattani_1	genus	1.00	0.02	409350	22676550
stoic_albattani_1	genus	1.00	0.11	314400	2845200
stoic_albattani_1	genus	0.00	nan	213000	0
stoic_albattani_1	genus	0.00	nan	201600	0
stoic_albattani_1	genus	0.00	nan	137850	0
stoic_albattani_1	genus	0.00	nan	118650	0
stoic_albattani_1	genus	0.00	nan	103950	0
stoic_albattani_1	genus	0.00	nan	47700	0
stoic_albattani_1	genus	0.00	nan	47550	0
stoic_albattani_1	genus	0.00	nan	41550	0
stoic_albattani_1	genus	0.00	nan	39900	0
stoic_albattani_1	genus	0.00	nan	39450	0
stoic_albattani_1	genus	0.00	nan	38550	0
stoic_albattani_1	genus	0.00	nan	36000	0
stoic_albattani_1	genus	0.00	nan	34950	0
stoic_albattani_1	genus	0.00	nan	34650	0
stoic_albattani_1	genus	0.00	nan	33450	0
stoic_albattani_1	genus	0.00	nan	32100	0
stoic_albattani_1	genus	0.00	nan	30750	0
stoic_albattani_1	genus	0.00	nan	27450	0
stoic_albattani_1	genus	0.78	0.14	24300	133500
stoic_albattani_1	genus	0.00	nan	23250	0
stoic_albattani_1	genus	0.00	nan	23100	0
stoic_albattani_1	genus	0.00	nan	21900	0
stoic_albattani_1	genus	0.00	nan	21150	0
stoic_albattani_1	genus	0.00	nan	19200	0
stoic_albattani_1	genus	0.00	nan	16950	0
stoic_albattani_1	genus	0.00	nan	16800	0
stoic_albattani_1	genus	0.00	nan	16350	0
stoic_albattani_1	genus	0.00	nan	16200	0
stoic_albattani_1	genus	0.00	nan	15900	0
stoic_albattani_1	genus	0.00	nan	15600	0
stoic_albattani_1	genus	0.00	nan	13050	0
stoic_albattani_1	genus	0.00	nan	11700	0
stoic_albattani_1	genus	0.00	nan	11550	0
stoic_albattani_1	genus	0.00	nan	11250	0
stoic_albattani_1	genus	0.00	nan	10950	0
stoic_albattani_1	genus	0.00	nan	10950	0
stoic_albattani_1	genus	0.00	nan	9750	0
stoic_albattani_1	genus	0.00	nan	9300	0
stoic_albattani_1	genus	0.00	nan	8700	0
stoic_albattani_1	genus	0.00	nan	7950	0
stoic_albattani_1	genus	0.00	nan	7650	0
stoic_albattani_1	genus	0.00	nan	7500	0
stoic_albattani_1	genus	0.00	nan	7200	0
stoic_albattani_1	genus	0.00	nan	6600	0
stoic_albattani_1	genus	0.00	nan	6300	0
stoic_albattani_1	genus	0.00	nan	5850	0
stoic_albattani_1	genus	0.00	nan	5850	0
stoic_albattani_1	genus	0.00	nan	5700	0
stoic_albattani_1	genus	0.00	nan	5700	0
stoic_albattani_1	genus	0.00	nan	5250	0
stoic_albattani_1	genus	0.00	nan	4950	0
stoic_albattani_1	genus	0.00	nan	4800	0
stoic_albattani_1	genus	0.00	nan	4650	0
stoic_albattani_1	genus	1.00	0.00	4500	13596750
stoic_albattani_1	genus	0.00	nan	4050	0
stoic_albattani_1	genus	0.00	nan	3900	0
stoic_albattani_1	genus	0.00	nan	3900	0
stoic_albattani_1	genus	0.00	nan	3750	0
stoic_albattani_1	genus	0.00	nan	3750	0
stoic_albattani_1	genus	0.00	nan	3300	0
stoic_albattani_1	genus	0.00	nan	3150	0
stoic_albattani_1	genus	0.00	nan	3000	0
stoic_albattani_1	genus	0.00	nan	2850	0
stoic_albattani_1	genus	0.00	nan	2850	0
stoic_albattani_1	genus	0.00	nan	2700	0
stoic_albattani_1	genus	0.00	nan	2550	0
stoic_albattani_1	genus	0.00	nan	2400	0
stoic_albattani_1	genus	0.00	nan	2400	0
stoic_albattani_1	genus	0.00	nan	2250	0
stoic_albattani_1	genus	0.00	nan	2100	0
stoic_albattani_1	genus	0.00	nan	2100	0
stoic_albattani_1	genus	0.00	nan	2100	0
stoic_albattani_1	genus	0.00	nan	1950	0
stoic_albattani_1	genus	0.00	nan	1950	0
stoic_albattani_1	genus	0.00	nan	1950	0
stoic_albattani_1	genus	0.00	nan	1950	0
stoic_albattani_1	genus	0.00	nan	1950	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1650	0
stoic_albattani_1	genus	0.00	nan	1650	0
stoic_albattani_1	genus	0.00	nan	1650	0
stoic_albattani_1	genus	0.00	nan	1500	0
stoic_albattani_1	genus	0.00	nan	1500	0
stoic_albattani_1	genus	0.00	nan	1500	0
stoic_albattani_1	genus	0.00	nan	1500	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	1.00	0.02	600	24150
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	1.00	0.00	450	43647900
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
