binner	rank	precision	recall	predicted_size	real_size
modest_babbage_1	family	1.00	0.58	4274504	7400375
modest_babbage_1	family	1.00	0.92	4146339	4473091
modest_babbage_1	family	0.91	0.99	3940439	3637742
modest_babbage_1	family	1.00	1.00	3296363	3301850
modest_babbage_1	family	0.98	0.92	3194287	3390034
modest_babbage_1	family	1.00	0.41	2836799	6964620
modest_babbage_1	family	1.00	1.00	1597924	1600014
modest_babbage_1	family	0.81	0.13	1037050	6599454
modest_babbage_1	family	0.00	nan	879102	0
modest_babbage_1	family	1.00	0.16	763399	4823186
modest_babbage_1	family	0.00	nan	596506	0
modest_babbage_1	family	0.94	0.06	230841	3925652
modest_babbage_1	family	1.00	0.08	220372	2645012
modest_babbage_1	family	0.00	nan	126063	0
modest_babbage_1	family	0.00	nan	93463	0
modest_babbage_1	family	0.00	nan	74678	0
modest_babbage_1	family	0.00	nan	72494	0
modest_babbage_1	family	0.00	nan	66136	0
modest_babbage_1	family	0.00	nan	55011	0
modest_babbage_1	family	0.00	nan	38411	0
modest_babbage_1	family	0.00	nan	36570	0
modest_babbage_1	family	0.00	nan	25553	0
modest_babbage_1	family	0.00	nan	25431	0
modest_babbage_1	family	0.00	nan	24192	0
modest_babbage_1	family	0.00	nan	24061	0
modest_babbage_1	family	0.00	nan	10643	0
modest_babbage_1	family	0.00	nan	9953	0
modest_babbage_1	family	0.00	nan	9012	0
modest_babbage_1	family	0.00	nan	8010	0
modest_babbage_1	family	0.00	nan	6441	0
modest_babbage_1	family	0.00	nan	6216	0
modest_babbage_1	family	0.00	nan	4806	0
modest_babbage_1	family	0.00	nan	4518	0
modest_babbage_1	family	0.00	nan	2580	0
modest_babbage_1	family	0.00	nan	2098	0
modest_babbage_1	genus	1.00	0.92	26647755	28873267
modest_babbage_1	genus	1.00	0.96	18856658	19604434
modest_babbage_1	genus	1.00	0.77	17021482	22124132
modest_babbage_1	genus	0.00	nan	8727006	0
modest_babbage_1	genus	1.00	1.00	7292335	7282241
modest_babbage_1	genus	1.00	0.99	6637705	6676999
modest_babbage_1	genus	1.00	0.99	5646475	5721635
modest_babbage_1	genus	0.00	nan	5236088	0
modest_babbage_1	genus	1.00	1.00	4958478	4980999
modest_babbage_1	genus	1.00	1.00	4757409	4753154
modest_babbage_1	genus	1.00	0.92	4110844	4473091
modest_babbage_1	genus	1.00	0.55	4098740	7400375
modest_babbage_1	genus	1.00	0.99	3604387	3637742
modest_babbage_1	genus	1.00	1.00	3296363	3301850
modest_babbage_1	genus	0.98	0.92	3185332	3390034
modest_babbage_1	genus	1.00	0.98	3102383	3154949
modest_babbage_1	genus	1.00	0.38	2624856	6964620
modest_babbage_1	genus	1.00	0.18	1675717	9481390
modest_babbage_1	genus	1.00	1.00	1597924	1600014
modest_babbage_1	genus	0.00	nan	800187	0
modest_babbage_1	genus	0.00	nan	758044	0
modest_babbage_1	genus	0.00	nan	734559	0
modest_babbage_1	genus	0.00	nan	428106	0
modest_babbage_1	genus	0.00	nan	374534	0
modest_babbage_1	genus	0.00	nan	222793	0
modest_babbage_1	genus	0.00	nan	216874	0
modest_babbage_1	genus	0.00	nan	110383	0
modest_babbage_1	genus	0.00	nan	92306	0
modest_babbage_1	genus	0.00	nan	88303	0
modest_babbage_1	genus	1.00	0.01	87333	8904107
modest_babbage_1	genus	0.00	nan	72494	0
modest_babbage_1	genus	0.00	nan	51616	0
modest_babbage_1	genus	0.00	nan	41854	0
modest_babbage_1	genus	0.00	nan	33832	0
modest_babbage_1	genus	0.00	nan	23448	0
modest_babbage_1	genus	0.00	nan	16160	0
modest_babbage_1	genus	1.00	0.00	14779	4823186
modest_babbage_1	genus	0.00	nan	13822	0
modest_babbage_1	genus	0.00	nan	10709	0
modest_babbage_1	genus	0.00	nan	10577	0
modest_babbage_1	genus	0.00	nan	9953	0
modest_babbage_1	genus	1.00	0.00	9874	3329601
modest_babbage_1	genus	0.00	nan	9381	0
modest_babbage_1	genus	0.00	nan	8796	0
modest_babbage_1	genus	0.00	nan	6441	0
modest_babbage_1	genus	0.00	nan	5240	0
modest_babbage_1	genus	0.00	nan	5116	0
modest_babbage_1	genus	0.00	nan	4806	0
modest_babbage_1	genus	0.00	nan	4752	0
modest_babbage_1	genus	0.00	nan	3948	0
modest_babbage_1	genus	0.00	nan	3912	0
modest_babbage_1	genus	1.00	0.00	3441	10494171
modest_babbage_1	genus	0.00	nan	3100	0
modest_babbage_1	genus	0.00	nan	3080	0
modest_babbage_1	genus	0.00	nan	2325	0
modest_babbage_1	genus	0.00	nan	2098	0
modest_babbage_1	genus	0.00	nan	1525	0
modest_babbage_1	genus	0.00	nan	1464	0
modest_babbage_1	genus	0.00	nan	1463	0
modest_babbage_1	genus	0.00	nan	1264	0
modest_babbage_1	species	0.00	nan	26486981	0
modest_babbage_1	species	0.00	nan	15821366	0
modest_babbage_1	species	0.00	nan	12063836	0
modest_babbage_1	species	0.00	nan	8727006	0
modest_babbage_1	species	0.00	nan	7292335	0
modest_babbage_1	species	0.00	nan	6637705	0
modest_babbage_1	species	0.00	nan	5646475	0
modest_babbage_1	species	0.00	nan	5236088	0
modest_babbage_1	species	0.00	nan	4383400	0
modest_babbage_1	species	0.00	nan	3724555	0
modest_babbage_1	species	0.00	nan	3573127	0
modest_babbage_1	species	0.00	nan	3296363	0
modest_babbage_1	species	0.00	nan	3293875	0
modest_babbage_1	species	0.00	nan	3185332	0
modest_babbage_1	species	0.00	nan	3102383	0
modest_babbage_1	species	0.00	nan	2822316	0
modest_babbage_1	species	1.00	0.98	1565438	1600014
modest_babbage_1	species	0.00	nan	1444187	0
modest_babbage_1	species	0.00	nan	1333448	0
modest_babbage_1	species	0.00	nan	1199573	0
modest_babbage_1	species	0.00	nan	800187	0
modest_babbage_1	species	0.00	nan	758044	0
modest_babbage_1	species	0.00	nan	734559	0
modest_babbage_1	species	0.00	nan	508661	0
modest_babbage_1	species	0.00	nan	438835	0
modest_babbage_1	species	0.00	nan	418817	0
modest_babbage_1	species	0.00	nan	306094	0
modest_babbage_1	species	0.00	nan	232750	0
modest_babbage_1	species	0.00	nan	222793	0
modest_babbage_1	species	0.00	nan	110383	0
modest_babbage_1	species	0.00	nan	86439	0
modest_babbage_1	species	0.00	nan	85960	0
modest_babbage_1	species	0.00	nan	70557	0
modest_babbage_1	species	0.00	nan	67546	0
modest_babbage_1	species	0.00	nan	64733	0
modest_babbage_1	species	0.00	nan	38011	0
modest_babbage_1	species	0.00	nan	30295	0
modest_babbage_1	species	0.00	nan	22393	0
modest_babbage_1	species	0.00	nan	22199	0
modest_babbage_1	species	0.00	nan	21860	0
modest_babbage_1	species	0.00	nan	16160	0
modest_babbage_1	species	0.00	nan	13822	0
modest_babbage_1	species	0.00	nan	12393	0
modest_babbage_1	species	0.00	nan	11085	0
modest_babbage_1	species	0.00	nan	10709	0
modest_babbage_1	species	0.00	nan	9874	0
modest_babbage_1	species	0.00	nan	9828	0
modest_babbage_1	species	0.00	nan	8796	0
modest_babbage_1	species	0.00	nan	7847	0
modest_babbage_1	species	0.00	nan	7510	0
modest_babbage_1	species	0.00	nan	6998	0
modest_babbage_1	species	0.00	nan	6270	0
modest_babbage_1	species	0.00	nan	5993	0
modest_babbage_1	species	0.00	nan	5240	0
modest_babbage_1	species	0.00	nan	5116	0
modest_babbage_1	species	0.00	nan	4806	0
modest_babbage_1	species	0.00	nan	4752	0
modest_babbage_1	species	0.00	nan	3948	0
modest_babbage_1	species	0.00	nan	3912	0
modest_babbage_1	species	0.00	nan	3683	0
modest_babbage_1	species	0.00	nan	3579	0
modest_babbage_1	species	0.00	nan	3537	0
modest_babbage_1	species	0.00	nan	3441	0
modest_babbage_1	species	0.00	nan	3100	0
modest_babbage_1	species	0.00	nan	3080	0
modest_babbage_1	species	0.00	nan	2817	0
modest_babbage_1	species	0.00	nan	2731	0
modest_babbage_1	species	0.00	nan	2325	0
modest_babbage_1	species	0.00	nan	2098	0
modest_babbage_1	species	0.00	nan	1789	0
modest_babbage_1	species	0.00	nan	1525	0
modest_babbage_1	species	0.00	nan	1464	0
modest_babbage_1	species	0.00	nan	1463	0
modest_babbage_1	species	0.00	nan	1264	0
modest_babbage_1	species	0.00	nan	1153	0
stoic_albattani_1	superkingdom	1.00	0.06	66011400	1103970600
stoic_albattani_1	superkingdom	0.00	nan	3150	0
stoic_albattani_1	superkingdom	0.00	nan	600	0
stoic_albattani_1	phylum	1.00	0.10	55609950	574318050
stoic_albattani_1	phylum	1.00	0.01	5059050	421351950
stoic_albattani_1	phylum	1.00	0.04	3097350	72626400
stoic_albattani_1	phylum	1.00	0.30	1711500	5683050
stoic_albattani_1	phylum	0.98	0.02	502800	29991150
stoic_albattani_1	phylum	0.00	nan	2250	0
stoic_albattani_1	phylum	0.00	nan	900	0
stoic_albattani_1	phylum	0.00	nan	300	0
stoic_albattani_1	phylum	0.00	nan	150	0
stoic_albattani_1	phylum	0.00	nan	150	0
stoic_albattani_1	phylum	0.00	nan	150	0
stoic_albattani_1	phylum	0.00	nan	150	0
stoic_albattani_1	class	1.00	0.10	55609950	574318050
stoic_albattani_1	class	1.00	0.09	2013450	23440950
stoic_albattani_1	class	0.99	0.04	1942350	51108000
stoic_albattani_1	class	1.00	0.03	1849200	60420600
stoic_albattani_1	class	1.00	0.30	1711500	5683050
stoic_albattani_1	class	1.00	0.05	1147650	21518400
stoic_albattani_1	class	0.99	0.01	817200	121447950
stoic_albattani_1	class	1.00	0.00	376650	216042450
stoic_albattani_1	class	0.99	0.01	304200	26767050
stoic_albattani_1	class	0.97	0.06	197850	3224100
stoic_albattani_1	class	0.00	nan	900	0
stoic_albattani_1	class	0.00	nan	300	0
stoic_albattani_1	class	0.00	nan	300	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	order	1.00	0.10	55590300	574318050
stoic_albattani_1	order	0.99	0.04	1941000	51108000
stoic_albattani_1	order	1.00	0.30	1711350	5683050
stoic_albattani_1	order	1.00	0.03	1607700	53438100
stoic_albattani_1	order	1.00	0.11	1546650	14066250
stoic_albattani_1	order	1.00	0.05	1147650	21518400
stoic_albattani_1	order	1.00	0.01	796950	121447950
stoic_albattani_1	order	1.00	0.05	464400	9374700
stoic_albattani_1	order	1.00	0.00	372600	216042450
stoic_albattani_1	order	0.99	0.01	303750	26767050
stoic_albattani_1	order	0.98	0.06	195900	3224100
stoic_albattani_1	order	1.00	0.03	172800	6375900
stoic_albattani_1	order	0.95	0.10	65250	606600
stoic_albattani_1	order	0.00	nan	7350	0
stoic_albattani_1	order	0.00	nan	4950	0
stoic_albattani_1	order	0.00	nan	2250	0
stoic_albattani_1	order	0.00	nan	2250	0
stoic_albattani_1	order	0.00	nan	2250	0
stoic_albattani_1	order	0.00	nan	1650	0
stoic_albattani_1	order	0.00	nan	900	0
stoic_albattani_1	order	0.00	nan	600	0
stoic_albattani_1	order	0.00	nan	450	0
stoic_albattani_1	order	0.00	nan	450	0
stoic_albattani_1	order	0.00	nan	450	0
stoic_albattani_1	order	0.00	nan	450	0
stoic_albattani_1	order	0.00	nan	300	0
stoic_albattani_1	order	0.00	nan	300	0
stoic_albattani_1	order	0.00	nan	300	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	family	1.00	0.14	51238500	371335650
stoic_albattani_1	family	1.00	0.02	2320950	128610600
stoic_albattani_1	family	0.99	0.04	1867500	51108000
stoic_albattani_1	family	1.00	0.30	1711350	5683050
stoic_albattani_1	family	1.00	0.03	1607100	53438100
stoic_albattani_1	family	1.00	0.11	1546200	14066250
stoic_albattani_1	family	1.00	0.05	1146600	21518400
stoic_albattani_1	family	1.00	0.02	1108800	54913800
stoic_albattani_1	family	1.00	0.01	761700	121447950
stoic_albattani_1	family	1.00	0.05	464250	9374700
stoic_albattani_1	family	1.00	0.00	343200	216042450
stoic_albattani_1	family	1.00	0.05	275700	5496300
stoic_albattani_1	family	0.97	0.04	212100	5869800
stoic_albattani_1	family	1.00	0.07	185550	2613300
stoic_albattani_1	family	1.00	0.03	172800	6375900
stoic_albattani_1	family	0.84	0.02	64350	2715750
stoic_albattani_1	family	0.96	0.10	62100	606600
stoic_albattani_1	family	0.91	0.01	35100	4176000
stoic_albattani_1	family	0.95	0.00	24750	21270750
stoic_albattani_1	family	0.53	0.00	23400	6696450
stoic_albattani_1	family	0.00	nan	19950	0
stoic_albattani_1	family	0.00	nan	12450	0
stoic_albattani_1	family	0.00	nan	10800	0
stoic_albattani_1	family	0.00	nan	9450	0
stoic_albattani_1	family	0.00	nan	8550	0
stoic_albattani_1	family	0.00	nan	5850	0
stoic_albattani_1	family	0.00	nan	5400	0
stoic_albattani_1	family	0.00	nan	4950	0
stoic_albattani_1	family	0.00	nan	4950	0
stoic_albattani_1	family	0.00	nan	4050	0
stoic_albattani_1	family	1.00	0.01	3450	610800
stoic_albattani_1	family	0.00	nan	3150	0
stoic_albattani_1	family	0.00	nan	2700	0
stoic_albattani_1	family	0.00	nan	2400	0
stoic_albattani_1	family	0.00	nan	2250	0
stoic_albattani_1	family	0.00	nan	2250	0
stoic_albattani_1	family	0.00	nan	2100	0
stoic_albattani_1	family	0.00	nan	1800	0
stoic_albattani_1	family	0.00	nan	1800	0
stoic_albattani_1	family	0.00	nan	1650	0
stoic_albattani_1	family	0.00	nan	1650	0
stoic_albattani_1	family	0.00	nan	1650	0
stoic_albattani_1	family	0.00	nan	1500	0
stoic_albattani_1	family	0.00	nan	1350	0
stoic_albattani_1	family	0.00	nan	1350	0
stoic_albattani_1	family	0.00	nan	1200	0
stoic_albattani_1	family	0.00	nan	1200	0
stoic_albattani_1	family	0.00	nan	1050	0
stoic_albattani_1	family	0.00	nan	1050	0
stoic_albattani_1	family	0.00	nan	1050	0
stoic_albattani_1	family	0.00	nan	900	0
stoic_albattani_1	family	0.00	nan	900	0
stoic_albattani_1	family	0.00	nan	900	0
stoic_albattani_1	family	0.00	nan	750	0
stoic_albattani_1	family	0.00	nan	750	0
stoic_albattani_1	family	0.00	nan	600	0
stoic_albattani_1	family	0.00	nan	600	0
stoic_albattani_1	family	0.00	nan	600	0
stoic_albattani_1	family	0.00	nan	600	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	genus	1.00	0.15	51048000	341912850
stoic_albattani_1	genus	1.00	0.02	2276400	128610600
stoic_albattani_1	genus	1.00	0.30	1711350	5683050
stoic_albattani_1	genus	1.00	0.03	1464900	53438100
stoic_albattani_1	genus	1.00	0.10	1390050	14066250
stoic_albattani_1	genus	1.00	0.02	1108350	49108050
stoic_albattani_1	genus	1.00	0.02	1065600	54913800
stoic_albattani_1	genus	1.00	0.01	761700	121447950
stoic_albattani_1	genus	1.00	0.02	453600	18572100
stoic_albattani_1	genus	1.00	0.04	388950	9374700
stoic_albattani_1	genus	1.00	0.05	268800	5496300
stoic_albattani_1	genus	1.00	0.00	219000	216042450
stoic_albattani_1	genus	0.97	0.04	211950	5869800
stoic_albattani_1	genus	1.00	0.07	185100	2613300
stoic_albattani_1	genus	0.98	0.01	179100	29422800
stoic_albattani_1	genus	1.00	0.02	159000	6375900
stoic_albattani_1	genus	0.38	0.02	131250	2946300
stoic_albattani_1	genus	0.00	nan	100650	0
stoic_albattani_1	genus	0.00	nan	73050	0
stoic_albattani_1	genus	0.86	0.03	64650	1999950
stoic_albattani_1	genus	0.97	0.02	54450	2715750
stoic_albattani_1	genus	0.00	nan	50100	0
stoic_albattani_1	genus	0.00	nan	34800	0
stoic_albattani_1	genus	0.00	nan	28950	0
stoic_albattani_1	genus	1.00	0.01	28050	4176000
stoic_albattani_1	genus	0.00	nan	25500	0
stoic_albattani_1	genus	0.96	0.00	24450	21270750
stoic_albattani_1	genus	0.00	nan	23550	0
stoic_albattani_1	genus	0.00	nan	19950	0
stoic_albattani_1	genus	0.00	nan	19200	0
stoic_albattani_1	genus	0.00	nan	15750	0
stoic_albattani_1	genus	0.00	nan	14850	0
stoic_albattani_1	genus	0.00	nan	14550	0
stoic_albattani_1	genus	0.00	nan	12900	0
stoic_albattani_1	genus	0.00	nan	12900	0
stoic_albattani_1	genus	0.00	nan	12450	0
stoic_albattani_1	genus	0.00	nan	11700	0
stoic_albattani_1	genus	0.00	nan	11550	0
stoic_albattani_1	genus	0.00	nan	10500	0
stoic_albattani_1	genus	0.00	nan	9900	0
stoic_albattani_1	genus	1.00	0.00	9750	6696450
stoic_albattani_1	genus	0.00	nan	9450	0
stoic_albattani_1	genus	0.00	nan	9300	0
stoic_albattani_1	genus	0.00	nan	7650	0
stoic_albattani_1	genus	0.00	nan	7650	0
stoic_albattani_1	genus	0.00	nan	7500	0
stoic_albattani_1	genus	0.00	nan	7200	0
stoic_albattani_1	genus	0.00	nan	7200	0
stoic_albattani_1	genus	0.00	nan	5850	0
stoic_albattani_1	genus	0.00	nan	5850	0
stoic_albattani_1	genus	0.00	nan	5850	0
stoic_albattani_1	genus	0.00	nan	5700	0
stoic_albattani_1	genus	0.00	nan	5400	0
stoic_albattani_1	genus	0.00	nan	5400	0
stoic_albattani_1	genus	0.00	nan	4950	0
stoic_albattani_1	genus	0.00	nan	4950	0
stoic_albattani_1	genus	0.00	nan	4350	0
stoic_albattani_1	genus	0.00	nan	4050	0
stoic_albattani_1	genus	0.00	nan	4050	0
stoic_albattani_1	genus	0.00	nan	3600	0
stoic_albattani_1	genus	0.00	nan	3150	0
stoic_albattani_1	genus	0.70	0.00	3000	606600
stoic_albattani_1	genus	0.00	nan	2700	0
stoic_albattani_1	genus	0.00	nan	2700	0
stoic_albattani_1	genus	0.00	nan	2400	0
stoic_albattani_1	genus	0.00	nan	2400	0
stoic_albattani_1	genus	0.00	nan	2400	0
stoic_albattani_1	genus	1.00	0.00	2250	610800
stoic_albattani_1	genus	0.00	nan	2250	0
stoic_albattani_1	genus	0.00	nan	2250	0
stoic_albattani_1	genus	0.00	nan	2100	0
stoic_albattani_1	genus	0.00	nan	2100	0
stoic_albattani_1	genus	0.00	nan	2100	0
stoic_albattani_1	genus	0.00	nan	1950	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1650	0
stoic_albattani_1	genus	0.00	nan	1650	0
stoic_albattani_1	genus	0.00	nan	1650	0
stoic_albattani_1	genus	0.00	nan	1500	0
stoic_albattani_1	genus	0.00	nan	1500	0
stoic_albattani_1	genus	0.00	nan	1500	0
stoic_albattani_1	genus	0.00	nan	1500	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
