binner	rank	bin	precision	recall	predicted_size	real_size
admiring_curie_0	family	Caulobacteraceae	0.96	0.82	46447653	54360257
admiring_curie_0	family	Micrococcaceae	0.95	0.98	44960826	43419111
admiring_curie_0	family	Bacillaceae	0.79	0.85	43857187	41037029
admiring_curie_0	family	Enterobacteriaceae	1.00	0.94	39429354	41775600
admiring_curie_0	family	Oxalobacteraceae	0.97	0.81	36076775	42788199
admiring_curie_0	family	Bradyrhizobiaceae	0.61	0.74	35994070	29876564
admiring_curie_0	family	Sphingobacteriaceae	0.88	0.96	33843466	31195562
admiring_curie_0	family	Hyphomicrobiaceae	0.98	0.81	30039776	36626430
admiring_curie_0	family	Chitinophagaceae	1.00	0.98	28705832	29273820
admiring_curie_0	family	Cyclobacteriaceae	1.00	0.99	24177569	24460231
admiring_curie_0	family	Peptococcaceae	0.99	0.97	24054381	24562063
admiring_curie_0	family	Lachnospiraceae	1.00	0.98	21872419	22287488
admiring_curie_0	family	Halobacteriaceae	1.00	0.91	21061339	23185149
admiring_curie_0	family	Alcaligenaceae	1.00	0.98	17698780	18103721
admiring_curie_0	family	Acetobacteraceae	0.90	0.67	16359769	22035374
admiring_curie_0	family	Verrucomicrobiaceae	1.00	0.99	16307078	16429445
admiring_curie_0	family	Desulfobulbaceae	0.99	0.97	15626804	16042482
admiring_curie_0	family	Syntrophobacteraceae	1.00	0.97	15136358	15571397
admiring_curie_0	family	Vibrionaceae	0.98	0.96	14757642	14976603
admiring_curie_0	family	Williamsiaceae	0.95	0.99	14559710	13974782
admiring_curie_0	family	Phyllobacteriaceae	0.68	0.22	12123683	36566390
admiring_curie_0	family	Clostridiales Family XI. Incertae Sedis	0.88	0.73	10818313	12971081
admiring_curie_0	family	Ruminococcaceae	1.00	0.94	9714695	10323195
admiring_curie_0	family	Oceanospirillaceae	0.92	0.98	9125104	8540907
admiring_curie_0	family	Veillonellaceae	0.99	0.99	8721339	8736178
admiring_curie_0	family	Porphyromonadaceae	0.99	0.98	8151358	8298689
admiring_curie_0	family	Geodermatophilaceae	0.58	0.52	8149132	9129044
admiring_curie_0	family	Thermotogaceae	0.89	0.99	6737671	6090970
admiring_curie_0	family	Burkholderiaceae	1.00	0.99	6735743	6798508
admiring_curie_0	family	Fusobacteriaceae	1.00	0.98	6522345	6660981
admiring_curie_0	family	Lactobacillaceae	0.98	0.97	6447398	6471053
admiring_curie_0	family	Thermomonosporaceae	0.98	0.64	6143317	9355715
admiring_curie_0	family	Mycobacteriaceae	1.00	0.48	5877706	12314286
admiring_curie_0	family	Glycomycetaceae	1.00	1.00	5527112	5546185
admiring_curie_0	family	Erythrobacteraceae	0.98	0.80	5430066	6668954
admiring_curie_0	family	Spirochaetaceae	0.98	0.98	5010960	5025696
admiring_curie_0	family	Promicromonosporaceae	0.75	0.35	4676889	10223796
admiring_curie_0	family	Rhodocyclaceae	0.78	0.39	4589759	9152768
admiring_curie_0	family	Sanguibacteraceae	1.00	1.00	4386495	4392776
admiring_curie_0	family	Eubacteriaceae	1.00	0.84	4339770	5159885
admiring_curie_0	family	Marinilabiliaceae	1.00	0.94	4266544	4548631
admiring_curie_0	family	Thiotrichaceae	1.00	0.98	4081788	4145616
admiring_curie_0	family	Moraxellaceae	1.00	0.99	4019643	4045422
admiring_curie_0	family	Halomonadaceae	0.99	0.98	3912666	3952422
admiring_curie_0	family	Pelobacteraceae	1.00	0.99	3909938	3960448
admiring_curie_0	family	Nitrospiraceae	0.54	0.98	3881965	2114333
admiring_curie_0	family	Aeromonadaceae	1.00	1.00	3718474	3735544
admiring_curie_0	family	Rhodobiaceae	0.98	0.92	3690661	3962251
admiring_curie_0	family	Geobacteraceae	1.00	0.98	3492206	3568133
admiring_curie_0	family	Prevotellaceae	1.00	0.95	3322128	3504004
admiring_curie_0	family	Fibrobacteraceae	1.00	0.98	3220400	3277440
admiring_curie_0	family	Peptostreptococcaceae	1.00	0.51	3165884	6172507
admiring_curie_0	family	Flammeovirgaceae	1.00	0.63	2992621	4738056
admiring_curie_0	family	Enterococcaceae	1.00	1.00	2777467	2780066
admiring_curie_0	family	Halobacteroidaceae	1.00	0.93	2634589	2837595
admiring_curie_0	family	Coriobacteriaceae	1.00	0.91	2629873	2880893
admiring_curie_0	family	Mycoplasmataceae	0.96	0.82	2627724	3100471
admiring_curie_0	family	Succinivibrionaceae	1.00	0.94	2496136	2664356
admiring_curie_0	family	Thermoanaerobacteraceae	1.00	0.48	2472033	5160684
admiring_curie_0	family	Staphylococcaceae	1.00	0.98	2455829	2513181
admiring_curie_0	family	Desulfomicrobiaceae	1.00	0.99	2446572	2483130
admiring_curie_0	family	Neisseriaceae	1.00	0.96	2242197	2324531
admiring_curie_0	family	Syntrophomonadaceae	1.00	0.97	2106815	2166976
admiring_curie_0	family	Campylobacteraceae	1.00	0.99	1801128	1820943
admiring_curie_0	family	Chromobacteriaceae	0.83	0.30	1571309	4362870
admiring_curie_0	family	Peptoniphilaceae	1.00	0.65	1309198	2020910
admiring_curie_0	family	unassigned	nan	nan	264450822	7599128
admiring_curie_0	genus	Methylobacterium	0.93	0.89	156853020	162653027
admiring_curie_0	genus	Rhizobium	0.70	0.59	122470603	144639957
admiring_curie_0	genus	Sphingomonas	0.93	0.79	120495336	142216692
admiring_curie_0	genus	Microbacterium	0.51	0.74	94155293	64343173
admiring_curie_0	genus	Pseudomonas	0.87	0.98	91635700	81181815
admiring_curie_0	genus	Ensifer	0.44	0.43	82392467	83438154
admiring_curie_0	genus	Nocardioides	0.72	0.70	79888785	82168912
admiring_curie_0	genus	Streptomyces	0.47	0.72	77845937	50911200
admiring_curie_0	genus	Clostridium	0.86	0.99	50692007	43862697
admiring_curie_0	genus	Desulfovibrio	1.00	0.98	49604892	50536393
admiring_curie_0	genus	Desulfococcus	1.00	0.90	47086613	51975838
admiring_curie_0	genus	Paenibacillus	1.00	0.85	46956651	55307915
admiring_curie_0	genus	Arthrobacter	0.95	0.98	44960826	43419111
admiring_curie_0	genus	Pelomonas	0.56	0.68	44932528	36491486
admiring_curie_0	genus	Bacillus	0.79	0.85	43857187	41037029
admiring_curie_0	genus	Agromyces	0.57	0.66	42346327	36557675
admiring_curie_0	genus	Nocardia	0.86	0.90	39225579	37438923
admiring_curie_0	genus	Lysobacter	0.97	0.74	36990179	48184513
admiring_curie_0	genus	Caulobacter	0.56	0.79	36965803	26022472
admiring_curie_0	genus	Bosea	0.45	0.93	35994070	17367169
admiring_curie_0	genus	Azotobacter	0.54	0.78	35935906	24889875
admiring_curie_0	genus	Frigoribacterium	0.55	0.80	33874757	23333422
admiring_curie_0	genus	Flavobacterium	0.78	0.98	32328706	25633784
admiring_curie_0	genus	Devosia	0.98	0.81	30039776	36626430
admiring_curie_0	genus	Chitinophaga	1.00	0.98	28705832	29273820
admiring_curie_0	genus	Salegentibacter	0.95	0.97	26603478	26048522
admiring_curie_0	genus	Dyadobacter	1.00	0.99	22123682	22216106
admiring_curie_0	genus	Prauserella	0.80	0.62	21290540	27591047
admiring_curie_0	genus	Halobacterium	1.00	0.91	21061339	23185149
admiring_curie_0	genus	Algoriphagus	1.00	0.99	19773880	19978673
admiring_curie_0	genus	Gelidibacter	0.89	0.92	18501233	17959803
admiring_curie_0	genus	Pedobacter	0.78	0.98	18298748	14567128
admiring_curie_0	genus	Erwinia	0.85	0.87	18100002	17642522
admiring_curie_0	genus	Albidovulum	0.67	0.96	17491163	12119276
admiring_curie_0	genus	Massilia	0.98	0.66	16793545	25109927
admiring_curie_0	genus	Mameliella	1.00	0.79	16619171	21065517
admiring_curie_0	genus	Sphingopyxis	0.88	0.66	16150312	21432842
admiring_curie_0	genus	Actinokineospora	1.00	0.99	15633135	15747781
admiring_curie_0	genus	Desulfacinum	1.00	0.97	15136358	15571397
admiring_curie_0	genus	Rhodococcus	1.00	1.00	14774542	14776040
admiring_curie_0	genus	Williamsia	0.95	0.99	14559710	13974782
admiring_curie_0	genus	Acidovorax	0.90	0.44	13570813	27755956
admiring_curie_0	genus	Desulfotomaculum	1.00	0.96	12929114	13411937
admiring_curie_0	genus	Lentzea	1.00	0.72	12682554	17633990
admiring_curie_0	genus	Roseomonas	0.88	0.61	12481968	18074709
admiring_curie_0	genus	Prosthecobacter	1.00	0.99	12031532	12109280
admiring_curie_0	genus	Lachnoclostridium	1.00	0.98	11845003	12031595
admiring_curie_0	genus	Chryseobacterium	1.00	0.69	11141577	16089698
admiring_curie_0	genus	Vibrio	0.89	0.98	10997524	9949087
admiring_curie_0	genus	Pseudoxanthomonas	0.91	0.94	10736499	10407041
admiring_curie_0	genus	Rathayibacter	0.75	0.49	10608588	16237122
admiring_curie_0	genus	Xanthomonas	1.00	0.98	10197097	10383935
admiring_curie_0	genus	Arenibacter	1.00	0.94	9859206	10466050
admiring_curie_0	genus	Phenylobacterium	0.78	0.56	9481850	13144738
admiring_curie_0	genus	Nitratireductor	0.32	0.40	9301499	7511489
admiring_curie_0	genus	Hymenobacter	1.00	0.99	9088792	9150525
admiring_curie_0	genus	Leifsonia	0.93	0.36	8867968	22604141
admiring_curie_0	genus	Maribacter	0.94	0.83	8274966	9322952
admiring_curie_0	genus	Modestobacter	0.58	0.52	8149132	9129044
admiring_curie_0	genus	Goodfellowiella	1.00	0.90	7915898	8767230
admiring_curie_0	genus	Aeromicrobium	1.00	0.68	7793324	11514918
admiring_curie_0	genus	Herbaspirillum	0.83	0.96	7116102	6135680
admiring_curie_0	genus	Mesonia	1.00	0.75	6921047	9194581
admiring_curie_0	genus	Brenneria	1.00	0.76	6847546	8913891
admiring_curie_0	genus	Larkinella	1.00	0.97	6798642	7015325
admiring_curie_0	genus	Burkholderia	1.00	0.99	6735743	6798508
admiring_curie_0	genus	Duganella	0.89	0.94	6582569	6230033
admiring_curie_0	genus	Desulfopila	0.93	0.99	6470330	6064646
admiring_curie_0	genus	Lactobacillus	0.98	0.97	6447398	6471053
admiring_curie_0	genus	Nonlabens	1.00	0.99	6372658	6451831
admiring_curie_0	genus	Curtobacterium	0.39	0.67	6305033	3637299
admiring_curie_0	genus	Brevibacillus	1.00	0.97	6285996	6465663
admiring_curie_0	genus	Actinomadura	0.98	0.64	6143317	9355715
admiring_curie_0	genus	Mycobacterium	1.00	0.48	5877706	12314286
admiring_curie_0	genus	Anaerovibrio	0.99	0.99	5827279	5824876
admiring_curie_0	genus	Marinomonas	0.87	0.98	5663400	5032852
admiring_curie_0	genus	Desulfosporosinus	0.98	0.99	5637973	5549747
admiring_curie_0	genus	Ponticoccus	0.84	1.00	5633624	4748324
admiring_curie_0	genus	Mucilaginibacter	1.00	0.94	5594693	5936951
admiring_curie_0	genus	Janthinobacterium	0.81	0.85	5584559	5312559
admiring_curie_0	genus	Variovorax	0.85	1.00	5544285	4716816
admiring_curie_0	genus	Stackebrandtia	1.00	1.00	5527112	5546185
admiring_curie_0	genus	Arcicella	0.99	0.92	5494940	5919827
admiring_curie_0	genus	Desulfitobacterium	1.00	0.98	5487294	5600379
admiring_curie_0	genus	Kitasatospora	1.00	0.34	5309293	15735445
admiring_curie_0	genus	Sphingobacterium	0.99	0.87	5177880	5863185
admiring_curie_0	genus	Pantoea	1.00	0.99	5070932	5113333
admiring_curie_0	genus	Sphingobium	0.94	0.98	5057896	4819785
admiring_curie_0	genus	Treponema	0.98	0.98	5010960	5025696
admiring_curie_0	genus	Parapedobacter	1.00	0.99	4772145	4828298
admiring_curie_0	genus	Hwanghaeicola	0.94	0.98	4744066	4540469
admiring_curie_0	genus	Promicromonospora	0.75	0.35	4676889	10223796
admiring_curie_0	genus	Desulforhopalus	0.99	0.92	4651594	5003741
admiring_curie_0	genus	Salmonella	1.00	0.98	4638220	4715983
admiring_curie_0	genus	Desulfofustis	1.00	0.90	4504880	4974095
admiring_curie_0	genus	Caenimonas	1.00	0.97	4457046	4594950
admiring_curie_0	genus	Fontibacter	1.00	0.98	4403689	4481558
admiring_curie_0	genus	Sanguibacter	1.00	1.00	4386495	4392776
admiring_curie_0	genus	Actinosynnema	1.00	0.47	4386172	9348728
admiring_curie_0	genus	Geosporobacter	0.83	0.93	4308301	3855557
admiring_curie_0	genus	Porphyromonas	1.00	0.98	4282500	4390642
admiring_curie_0	genus	Rubritalea	1.00	0.99	4275546	4320165
admiring_curie_0	genus	Alkalitalea	1.00	0.94	4266544	4548631
admiring_curie_0	genus	Hespellia	0.98	0.95	4243234	4394786
admiring_curie_0	genus	Sporobacter	1.00	0.98	4100183	4196055
admiring_curie_0	genus	Thiothrix	1.00	0.98	4081788	4145616
admiring_curie_0	genus	Propionigenium	1.00	0.98	4037434	4107155
admiring_curie_0	genus	Acinetobacter	1.00	0.99	4019643	4045422
admiring_curie_0	genus	Cytophaga	1.00	0.91	3988984	4361637
admiring_curie_0	genus	Elizabethkingia	1.00	0.93	3979845	4293831
admiring_curie_0	genus	Dethiosulfatibacter	1.00	0.98	3959059	4030129
admiring_curie_0	genus	Halomonas	0.99	0.98	3912666	3952422
admiring_curie_0	genus	Malonomonas	1.00	0.99	3909938	3960448
admiring_curie_0	genus	Planktotalea	0.94	0.89	3901419	4153516
admiring_curie_0	genus	Thermodesulfovibrio	0.54	0.98	3881965	2114333
admiring_curie_0	genus	Acidocella	0.96	0.94	3877801	3960665
admiring_curie_0	genus	Parabacteroides	0.99	0.98	3868858	3908047
admiring_curie_0	genus	Cellulophaga	1.00	0.52	3843377	7462492
admiring_curie_0	genus	Celeribacter	1.00	0.99	3833743	3865680
admiring_curie_0	genus	Desulfobotulus	1.00	0.95	3787011	3980756
admiring_curie_0	genus	Sedimentibacter	0.99	0.98	3786561	3826005
admiring_curie_0	genus	Enterovibrio	0.96	0.72	3760118	5027516
admiring_curie_0	genus	Rhodanobacter	1.00	0.50	3736930	7387216
admiring_curie_0	genus	Pelagicola	0.94	0.96	3722833	3642180
admiring_curie_0	genus	Oceanimonas	1.00	1.00	3718474	3735544
admiring_curie_0	genus	Afifella	0.98	0.92	3690661	3962251
admiring_curie_0	genus	Geobacter	1.00	0.98	3492206	3568133
admiring_curie_0	genus	Leeuwenhoekiella	1.00	0.73	3486388	4729287
admiring_curie_0	genus	Oceanospirillum	1.00	0.99	3461704	3508055
admiring_curie_0	genus	Gemmobacter	1.00	0.69	3390556	4919248
admiring_curie_0	genus	Pseudobutyrivibrio	1.00	0.99	3371561	3420207
admiring_curie_0	genus	Prevotella	1.00	0.95	3322128	3504004
admiring_curie_0	genus	Oceanicella	1.00	0.98	3226468	3280980
admiring_curie_0	genus	Fibrobacter	1.00	0.98	3220400	3277440
admiring_curie_0	genus	Azomonas	1.00	0.97	3170927	3274144
admiring_curie_0	genus	Peptoclostridium	1.00	0.99	3165884	3196223
admiring_curie_0	genus	Soonwooa	1.00	0.94	3127934	3329138
admiring_curie_0	genus	Gemmiger	1.00	0.95	3080329	3238784
admiring_curie_0	genus	Soehngenia	0.59	0.90	3072693	2001077
admiring_curie_0	genus	Thalassobacter	0.99	0.83	3026342	3596730
admiring_curie_0	genus	Marivirga	1.00	0.63	2992621	4738056
admiring_curie_0	genus	Megasphaera	1.00	0.99	2894060	2911302
admiring_curie_0	genus	Propionivibrio	0.66	0.44	2845130	4252841
admiring_curie_0	genus	Pilibacter	1.00	1.00	2777467	2780066
admiring_curie_0	genus	Porphyrobacter	0.99	0.92	2763019	2978214
admiring_curie_0	genus	Eubacterium	1.00	0.97	2736481	2834267
admiring_curie_0	genus	Altererythrobacter	0.98	0.71	2667047	3690740
admiring_curie_0	genus	Arenimonas	1.00	0.89	2660019	2978743
admiring_curie_0	genus	Selenihalanaerobacter	1.00	0.93	2634589	2837595
admiring_curie_0	genus	Asaccharobacter	1.00	0.91	2629873	2880893
admiring_curie_0	genus	Mycoplasma	0.96	0.82	2627724	3100471
admiring_curie_0	genus	Aquamicrobium	0.99	0.69	2542165	3638028
admiring_curie_0	genus	Papillibacter	1.00	0.88	2534183	2888356
admiring_curie_0	genus	Succinivibrio	1.00	0.94	2496136	2664356
admiring_curie_0	genus	Cetobacterium	0.99	0.96	2484911	2553826
admiring_curie_0	genus	Caldanaerobius	1.00	0.90	2472033	2753972
admiring_curie_0	genus	Salinicoccus	1.00	0.98	2455829	2513181
admiring_curie_0	genus	Desulfomicrobium	1.00	0.99	2446572	2483130
admiring_curie_0	genus	Comamonas	0.99	0.71	2416983	3356089
admiring_curie_0	genus	Parasporobacterium	1.00	0.99	2412621	2440900
admiring_curie_0	genus	Marinitoga	0.99	0.99	2333577	2311198
admiring_curie_0	genus	Caloramator	0.73	0.63	2284383	2647357
admiring_curie_0	genus	Thermosipho	0.69	0.96	2270586	1635388
admiring_curie_0	genus	Kingella	1.00	0.96	2242197	2324531
admiring_curie_0	genus	Thermomonas	0.95	0.86	2216588	2439301
admiring_curie_0	genus	Fervidobacterium	1.00	0.99	2133508	2144384
admiring_curie_0	genus	Thermosyntropha	1.00	0.97	2106815	2166976
admiring_curie_0	genus	Stenotrophomonas	1.00	0.48	1931153	4032271
admiring_curie_0	genus	Campylobacter	1.00	0.99	1801128	1820943
admiring_curie_0	genus	Azoarcus	0.99	0.35	1744629	4899927
admiring_curie_0	genus	Alkalibacter	1.00	0.69	1603289	2325618
admiring_curie_0	genus	Pseudogulbenkiania	0.83	0.30	1571309	4362870
admiring_curie_0	genus	Anaerosphaera	1.00	0.65	1309198	2020910
admiring_curie_0	genus	Pseudorhodoferax	0.59	0.02	570183	14205601
admiring_curie_0	genus	Aminobacter	1.00	0.05	280019	5241012
admiring_curie_0	genus	unassigned	nan	nan	352549568	129993492
admiring_curie_0	species	Desulfococcus multivorans	1.00	0.90	47086613	51975838
admiring_curie_0	species	Pelomonas sp. JGI 001013-K11	0.56	0.68	44932528	36491486
admiring_curie_0	species	Clostridium intestinale	0.50	0.99	44024703	22131764
admiring_curie_0	species	Nocardia amikacinitolerans	0.86	0.90	39225579	37438923
admiring_curie_0	species	Agromyces subbeticus	0.40	0.65	39225313	23924211
admiring_curie_0	species	Azotobacter beijerinckii	0.54	0.78	35935906	24889875
admiring_curie_0	species	Nocardioides jensenii	0.59	0.93	31782592	20123852
admiring_curie_0	species	Desulfovibrio desulfuricans	0.87	0.99	29663811	26230321
admiring_curie_0	species	Salegentibacter salegens	0.47	0.96	22418889	11050864
admiring_curie_0	species	uncultured Paenibacillus sp.	0.59	0.76	21139331	16403391
admiring_curie_0	species	Halobacterium salinarum	1.00	0.91	21061339	23185149
admiring_curie_0	species	Gelidibacter algens	0.89	0.92	18501233	17959803
admiring_curie_0	species	Erwinia tracheiphila	0.85	0.87	18100002	17642522
admiring_curie_0	species	Rhizobium sp. BA-57-09	0.46	0.83	17512926	9743279
admiring_curie_0	species	Albidovulum inexpectatum	0.67	0.96	17491163	12119276
admiring_curie_0	species	Mameliella alba	1.00	0.79	16619171	21065517
admiring_curie_0	species	Actinokineospora diospyrosa	0.51	0.99	15633135	8109299
admiring_curie_0	species	Sphingomonas sanxanigenens	0.37	0.85	15292343	6627040
admiring_curie_0	species	Algoriphagus chordae	0.34	0.99	14934674	5179065
admiring_curie_0	species	Williamsia maris	0.34	1.00	14559710	4931448
admiring_curie_0	species	Sphingomonas wittichii	0.68	0.47	13280560	19137096
admiring_curie_0	species	Lentzea californiensis	0.52	0.73	12682554	8996823
admiring_curie_0	species	Prauserella alba	0.47	1.00	12040636	5615200
admiring_curie_0	species	Desulfacinum hydrothermale	0.98	0.97	11232276	11335112
admiring_curie_0	species	Microbacterium sp. C23(2011)	0.75	0.97	10066725	7755981
admiring_curie_0	species	Arenibacter troitsensis	0.53	0.99	9859206	5277401
admiring_curie_0	species	Roseomonas vinacea	0.50	0.76	9580689	6344653
admiring_curie_0	species	Dyadobacter ginsengisoli	0.99	1.00	9491448	9417641
admiring_curie_0	species	uncultured Phenylobacterium sp.	0.78	0.56	9481850	13144738
admiring_curie_0	species	Prauserella aidingensis	0.37	0.60	9249904	5641612
admiring_curie_0	species	Modestobacter sp. R-36506	0.58	0.52	8149132	9129044
admiring_curie_0	species	Goodfellowiella coeruleoviolacea	1.00	0.90	7915898	8767230
admiring_curie_0	species	Chitinophaga sancti	0.99	0.95	7855242	8235786
admiring_curie_0	species	Chitinophaga ginsengisegetis	1.00	0.99	7844518	7933412
admiring_curie_0	species	Pedobacter aquatilis	0.56	0.99	7807511	4466044
admiring_curie_0	species	Pseudomonas xiamenensis	0.58	1.00	7293104	4267703
admiring_curie_0	species	uncultured Herbaspirillum sp.	0.83	0.96	7116102	6135680
admiring_curie_0	species	Paenibacillus algorifonticola	1.00	0.92	7003214	7575015
admiring_curie_0	species	Chitinophaga japonensis	1.00	0.99	6952017	6993637
admiring_curie_0	species	Mesonia algae	1.00	0.75	6921047	9194581
admiring_curie_0	species	Larkinella arboricola	1.00	0.97	6798642	7015325
