"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"genus"	"Chlamydiamicrovirus"	0	NA	134400	0	"lonely_davinci_0"
"genus"	"genus_Uncultured Microviridae"	0	NA	93900	0	"lonely_davinci_0"
"genus"	"genus_Marine gokushovirus"	0	NA	92400	0	"lonely_davinci_0"
"genus"	"genus_uncultured Gokushovirinae"	0	NA	88200	0	"lonely_davinci_0"
"genus"	"genus_uncultured marine virus"	0	NA	63600	0	"lonely_davinci_0"
"genus"	"Clostridium"	0	NA	26100	0	"lonely_davinci_0"
"genus"	"Bdellomicrovirus"	0	NA	13500	0	"lonely_davinci_0"
"genus"	"Richelia"	0	NA	12900	0	"lonely_davinci_0"
"genus"	"Aeromonas"	0	NA	12600	0	"lonely_davinci_0"
"genus"	"genus_Firmicutes bacterium ASF500"	0	NA	12600	0	"lonely_davinci_0"
"genus"	"genus_uncultured marine Microviridae"	0	NA	8100	0	"lonely_davinci_0"
"genus"	"Barnesiella"	0	NA	3600	0	"lonely_davinci_0"
"genus"	"Spiromicrovirus"	0	NA	2100	0	"lonely_davinci_0"
"genus"	"Lachnoclostridium"	0	NA	1500	0	"lonely_davinci_0"
"genus"	"genus_Proteobacteria bacterium JGI 0000113-P07"	0	NA	900	0	"lonely_davinci_0"
"genus"	"Bacteroides"	0	NA	600	0	"lonely_davinci_0"
"genus"	"Necator"	0	NA	300	0	"lonely_davinci_0"
"genus"	"genus_uncultured phage"	0	NA	300	0	"lonely_davinci_0"
"genus"	"unassigned"	NA	NA	14506500	0	"lonely_davinci_0"
"species"	"Prevotella sp. CAG:279"	0	NA	2058300	0	"lonely_davinci_0"
"species"	"uncultured bacterium"	0	NA	243300	0	"lonely_davinci_0"
"species"	"Uncultured Microviridae"	0	NA	93900	0	"lonely_davinci_0"
"species"	"Marine gokushovirus"	0	NA	92400	0	"lonely_davinci_0"
"species"	"uncultured Gokushovirinae"	0	NA	88200	0	"lonely_davinci_0"
"species"	"uncultured marine virus"	0	NA	63600	0	"lonely_davinci_0"
"species"	"Chlamydia phage 3"	0	NA	14100	0	"lonely_davinci_0"
"species"	"Prevotella sp. CAG:5226"	0	NA	13800	0	"lonely_davinci_0"
"species"	"Bdellovibrio phage phiMH2K"	0	NA	13500	0	"lonely_davinci_0"
"species"	"Richelia intracellularis"	0	NA	12900	0	"lonely_davinci_0"
"species"	"Clostridium sp. CAG:58"	0	NA	12600	0	"lonely_davinci_0"
"species"	"Firmicutes bacterium ASF500"	0	NA	12600	0	"lonely_davinci_0"
"species"	"Clostridium sp. CAG:306"	0	NA	10200	0	"lonely_davinci_0"
"species"	"Aeromonas veronii"	0	NA	9600	0	"lonely_davinci_0"
"species"	"uncultured marine Microviridae"	0	NA	8100	0	"lonely_davinci_0"
"species"	"Prevotella stercorea"	0	NA	5400	0	"lonely_davinci_0"
"species"	"Barnesiella intestinihominis"	0	NA	3600	0	"lonely_davinci_0"
"species"	"Clostridium sp. CAG:277"	0	NA	3300	0	"lonely_davinci_0"
"species"	"Prevotella sp. P6B1"	0	NA	2100	0	"lonely_davinci_0"
"species"	"Spiroplasma phage 4"	0	NA	2100	0	"lonely_davinci_0"
"species"	"Chlamydia phage 1"	0	NA	1800	0	"lonely_davinci_0"
"species"	"Prevotella ruminicola"	0	NA	1500	0	"lonely_davinci_0"
"species"	"Proteobacteria bacterium JGI 0000113-P07"	0	NA	900	0	"lonely_davinci_0"
"species"	"[Clostridium] clostridioforme"	0	NA	900	0	"lonely_davinci_0"
"species"	"Bacteroides uniformis"	0	NA	600	0	"lonely_davinci_0"
"species"	"Aeromonas hydrophila"	0	NA	300	0	"lonely_davinci_0"
"species"	"Necator americanus"	0	NA	300	0	"lonely_davinci_0"
"species"	"Prevotella sp. MA2016"	0	NA	300	0	"lonely_davinci_0"
"species"	"uncultured phage"	0	NA	300	0	"lonely_davinci_0"
"species"	"unassigned"	NA	NA	14996700	0	"lonely_davinci_0"
"superkingdom"	"Bacteria"	0	NA	174925	0	"modest_babbage_5"
"superkingdom"	"unassigned"	NA	NA	6445	0	"modest_babbage_5"
"phylum"	"Firmicutes"	0	NA	70926	0	"modest_babbage_5"
"phylum"	"Proteobacteria"	0	NA	11157	0	"modest_babbage_5"
"phylum"	"unassigned"	NA	NA	99287	0	"modest_babbage_5"
"class"	"Bacilli"	0	NA	37672	0	"modest_babbage_5"
"class"	"Clostridia"	0	NA	33254	0	"modest_babbage_5"
"class"	"Deltaproteobacteria"	0	NA	9295	0	"modest_babbage_5"
"class"	"Betaproteobacteria"	0	NA	1862	0	"modest_babbage_5"
"class"	"unassigned"	NA	NA	99287	0	"modest_babbage_5"
"order"	"Clostridiales"	0	NA	33254	0	"modest_babbage_5"
"order"	"unassigned"	NA	NA	148116	0	"modest_babbage_5"
"family"	"unassigned"	NA	NA	181370	0	"modest_babbage_5"
"genus"	"unassigned"	NA	NA	181370	0	"modest_babbage_5"
"species"	"unassigned"	NA	NA	181370	0	"modest_babbage_5"
"superkingdom"	"unassigned"	NA	NA	181370	0	"modest_babbage_6"
"phylum"	"unassigned"	NA	NA	181370	0	"modest_babbage_6"
"class"	"unassigned"	NA	NA	181370	0	"modest_babbage_6"
"order"	"unassigned"	NA	NA	181370	0	"modest_babbage_6"
"family"	"unassigned"	NA	NA	181370	0	"modest_babbage_6"
"genus"	"unassigned"	NA	NA	181370	0	"modest_babbage_6"
"species"	"unassigned"	NA	NA	181370	0	"modest_babbage_6"
"superkingdom"	"Bacteria"	0	NA	7789	0	"prickly_fermi_0"
"superkingdom"	"unassigned"	NA	NA	173581	0	"prickly_fermi_0"
"phylum"	"Proteobacteria"	0	NA	7789	0	"prickly_fermi_0"
"phylum"	"unassigned"	NA	NA	173581	0	"prickly_fermi_0"
"class"	"Gammaproteobacteria"	0	NA	7789	0	"prickly_fermi_0"
"class"	"unassigned"	NA	NA	173581	0	"prickly_fermi_0"
"order"	"Aeromonadales"	0	NA	7789	0	"prickly_fermi_0"
"order"	"unassigned"	NA	NA	173581	0	"prickly_fermi_0"
"family"	"Aeromonadaceae"	0	NA	7789	0	"prickly_fermi_0"
"family"	"unassigned"	NA	NA	173581	0	"prickly_fermi_0"
"genus"	"Aeromonas"	0	NA	7789	0	"prickly_fermi_0"
"genus"	"unassigned"	NA	NA	173581	0	"prickly_fermi_0"
"species"	"Aeromonas veronii"	0	NA	7789	0	"prickly_fermi_0"
"species"	"unassigned"	NA	NA	173581	0	"prickly_fermi_0"
