"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"Bacteria"	0	NA	284799	0	"prickly_fermi_1"
"superkingdom"	"unassigned"	NA	NA	654570	0	"prickly_fermi_1"
"phylum"	"Firmicutes"	0	NA	246939	0	"prickly_fermi_1"
"phylum"	"Bacteroidetes"	0	NA	22140	0	"prickly_fermi_1"
"phylum"	"Proteobacteria"	0	NA	15720	0	"prickly_fermi_1"
"phylum"	"unassigned"	NA	NA	654570	0	"prickly_fermi_1"
"class"	"Clostridia"	0	NA	185223	0	"prickly_fermi_1"
"class"	"Bacilli"	0	NA	61716	0	"prickly_fermi_1"
"class"	"Bacteroidia"	0	NA	22140	0	"prickly_fermi_1"
"class"	"Gammaproteobacteria"	0	NA	15720	0	"prickly_fermi_1"
"class"	"unassigned"	NA	NA	654570	0	"prickly_fermi_1"
"order"	"Clostridiales"	0	NA	185223	0	"prickly_fermi_1"
"order"	"Lactobacillales"	0	NA	47607	0	"prickly_fermi_1"
"order"	"Bacteroidales"	0	NA	22140	0	"prickly_fermi_1"
"order"	"Enterobacteriales"	0	NA	15720	0	"prickly_fermi_1"
"order"	"Bacillales"	0	NA	14109	0	"prickly_fermi_1"
"order"	"unassigned"	NA	NA	654570	0	"prickly_fermi_1"
"family"	"Clostridiaceae"	0	NA	185223	0	"prickly_fermi_1"
"family"	"Lactobacillaceae"	0	NA	27000	0	"prickly_fermi_1"
"family"	"Bacteroidaceae"	0	NA	22140	0	"prickly_fermi_1"
"family"	"Leuconostocaceae"	0	NA	20607	0	"prickly_fermi_1"
"family"	"Enterobacteriaceae"	0	NA	15720	0	"prickly_fermi_1"
"family"	"Staphylococcaceae"	0	NA	14109	0	"prickly_fermi_1"
"family"	"unassigned"	NA	NA	654570	0	"prickly_fermi_1"
"genus"	"Clostridium"	0	NA	185223	0	"prickly_fermi_1"
"genus"	"Lactobacillus"	0	NA	27000	0	"prickly_fermi_1"
"genus"	"Bacteroides"	0	NA	22140	0	"prickly_fermi_1"
"genus"	"Leuconostoc"	0	NA	20607	0	"prickly_fermi_1"
"genus"	"Escherichia"	0	NA	15720	0	"prickly_fermi_1"
"genus"	"Staphylococcus"	0	NA	14109	0	"prickly_fermi_1"
"genus"	"unassigned"	NA	NA	654570	0	"prickly_fermi_1"
"species"	"Clostridium clostridioforme CAG:132"	0	NA	68543	0	"prickly_fermi_1"
"species"	"Clostridium sp. M62/1"	0	NA	65338	0	"prickly_fermi_1"
"species"	"Clostridium sp. ATCC 29733"	0	NA	51342	0	"prickly_fermi_1"
"species"	"Lactobacillus fermentum"	0	NA	27000	0	"prickly_fermi_1"
"species"	"Leuconostoc citreum"	0	NA	20607	0	"prickly_fermi_1"
"species"	"Escherichia coli"	0	NA	15720	0	"prickly_fermi_1"
"species"	"Staphylococcus equorum"	0	NA	14109	0	"prickly_fermi_1"
"species"	"unassigned"	NA	NA	676710	0	"prickly_fermi_1"
