"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"genus"	"Treponema"	0	NA	71471	0	"modest_babbage_3"
"genus"	"Pseudomonas"	0	NA	67519	0	"modest_babbage_3"
"genus"	"Erwinia"	0	NA	66732	0	"modest_babbage_3"
"genus"	"Oceanimonas"	0	NA	65984	0	"modest_babbage_3"
"genus"	"Desulfomicrobium"	0	NA	62751	0	"modest_babbage_3"
"genus"	"Sanguibacter"	0	NA	58041	0	"modest_babbage_3"
"genus"	"Halomonas"	0	NA	53113	0	"modest_babbage_3"
"genus"	"Rhodobacter"	0	NA	46075	0	"modest_babbage_3"
"genus"	"Ruegeria"	0	NA	42648	0	"modest_babbage_3"
"genus"	"Thiothrix"	0	NA	40427	0	"modest_babbage_3"
"genus"	"Eggerthella"	0	NA	36878	0	"modest_babbage_3"
"genus"	"Thalassobacter"	0	NA	33482	0	"modest_babbage_3"
"genus"	"Arthrobacter"	0	NA	33209	0	"modest_babbage_3"
"genus"	"Papillibacter"	0	NA	30337	0	"modest_babbage_3"
"genus"	"Dethiosulfatibacter"	0	NA	29326	0	"modest_babbage_3"
"genus"	"Ramlibacter"	0	NA	27613	0	"modest_babbage_3"
"genus"	"Streptomyces"	0	NA	26760	0	"modest_babbage_3"
"genus"	"Desulfacinum"	0	NA	26546	0	"modest_babbage_3"
"genus"	"Rhizobium"	0	NA	25171	0	"modest_babbage_3"
"genus"	"Phaeobacter"	0	NA	24447	0	"modest_babbage_3"
"genus"	"Knoellia"	0	NA	24071	0	"modest_babbage_3"
"genus"	"Azoarcus"	0	NA	22076	0	"modest_babbage_3"
"genus"	"Anaerovibrio"	0	NA	21985	0	"modest_babbage_3"
"genus"	"Nocardioides"	0	NA	20939	0	"modest_babbage_3"
"genus"	"Megasphaera"	0	NA	20494	0	"modest_babbage_3"
"genus"	"Acidocella"	0	NA	20064	0	"modest_babbage_3"
"genus"	"Fibrobacter"	0	NA	19851	0	"modest_babbage_3"
"genus"	"Peptoclostridium"	0	NA	18631	0	"modest_babbage_3"
"genus"	"Sphingomonas"	0	NA	18212	0	"modest_babbage_3"
"genus"	"Faecalibacterium"	0	NA	17956	0	"modest_babbage_3"
"genus"	"Acinetobacter"	0	NA	17777	0	"modest_babbage_3"
"genus"	"Geobacter"	0	NA	15408	0	"modest_babbage_3"
"genus"	"genus_butyrate-producing bacterium SS3/4"	0	NA	15340	0	"modest_babbage_3"
"genus"	"Kingella"	0	NA	12054	0	"modest_babbage_3"
"genus"	"Succinivibrio"	0	NA	10222	0	"modest_babbage_3"
"genus"	"Verrucomicrobium"	0	NA	8270	0	"modest_babbage_3"
"genus"	"Syntrophobacter"	0	NA	7493	0	"modest_babbage_3"
"genus"	"Intrasporangium"	0	NA	7316	0	"modest_babbage_3"
"genus"	"Williamsia"	0	NA	6958	0	"modest_babbage_3"
"genus"	"Pseudogulbenkiania"	0	NA	6596	0	"modest_babbage_3"
"genus"	"Methylobacterium"	0	NA	6588	0	"modest_babbage_3"
"genus"	"Microbacterium"	0	NA	6587	0	"modest_babbage_3"
"genus"	"Desulfobulbus"	0	NA	5816	0	"modest_babbage_3"
"genus"	"Rhodococcus"	0	NA	5763	0	"modest_babbage_3"
"genus"	"Algoriphagus"	0	NA	5568	0	"modest_babbage_3"
"genus"	"Emticicia"	0	NA	5545	0	"modest_babbage_3"
"genus"	"Rubritalea"	0	NA	5526	0	"modest_babbage_3"
"genus"	"unassigned"	NA	NA	5369352	0	"modest_babbage_3"
"species"	"Desulfovibrio alaskensis"	0	NA	155771	0	"modest_babbage_3"
"species"	"Desulfovibrio oxyclinae"	0	NA	146027	0	"modest_babbage_3"
"species"	"Rhodobacteraceae bacterium HTCC2083"	0	NA	88534	0	"modest_babbage_3"
"species"	"Porphyromonas gingivicanis"	0	NA	84506	0	"modest_babbage_3"
"species"	"Sagittula stellata"	0	NA	82976	0	"modest_babbage_3"
"species"	"Eubacterium rectale"	0	NA	82972	0	"modest_babbage_3"
"species"	"Erwinia tracheiphila"	0	NA	60023	0	"modest_babbage_3"
"species"	"Oceanimonas smirnovii"	0	NA	59860	0	"modest_babbage_3"
"species"	"Campylobacter upsaliensis"	0	NA	58732	0	"modest_babbage_3"
"species"	"Sanguibacter keddieii"	0	NA	58041	0	"modest_babbage_3"
"species"	"Acidovorax sp. KKS102"	0	NA	46432	0	"modest_babbage_3"
"species"	"Rhodobacter sp. AKP1"	0	NA	46075	0	"modest_babbage_3"
"species"	"Treponema sp. JC4"	0	NA	44360	0	"modest_babbage_3"
"species"	"Thalassobacter stenotrophicus"	0	NA	33482	0	"modest_babbage_3"
"species"	"Agrobacterium sp. H13-3"	0	NA	32823	0	"modest_babbage_3"
"species"	"Agrobacterium larrymoorei"	0	NA	32671	0	"modest_babbage_3"
"species"	"Papillibacter cinnamivorans"	0	NA	30337	0	"modest_babbage_3"
"species"	"Dethiosulfatibacter aminovorans"	0	NA	29326	0	"modest_babbage_3"
"species"	"Acidovorax delafieldii"	0	NA	28731	0	"modest_babbage_3"
"species"	"Ramlibacter tataouinensis"	0	NA	27613	0	"modest_babbage_3"
"species"	"Desulfacinum hydrothermale"	0	NA	26546	0	"modest_babbage_3"
"species"	"Eggerthella sp. HGA1"	0	NA	26328	0	"modest_babbage_3"
"species"	"Rhizobium leguminosarum"	0	NA	25171	0	"modest_babbage_3"
"species"	"Knoellia flava"	0	NA	24071	0	"modest_babbage_3"
"species"	"Halomonas elongata"	0	NA	23359	0	"modest_babbage_3"
"species"	"Treponema succinifaciens"	0	NA	23303	0	"modest_babbage_3"
"species"	"Azoarcus sp. BH72"	0	NA	22076	0	"modest_babbage_3"
"species"	"Anaerovibrio lipolyticus"	0	NA	21985	0	"modest_babbage_3"
"species"	"Streptomyces davawensis"	0	NA	21130	0	"modest_babbage_3"
"species"	"Acidocella facilis"	0	NA	20064	0	"modest_babbage_3"
"species"	"Fibrobacter succinogenes"	0	NA	19851	0	"modest_babbage_3"
"species"	"Campylobacter lari"	0	NA	19515	0	"modest_babbage_3"
"species"	"Desulfovibrio aespoeensis"	0	NA	19412	0	"modest_babbage_3"
"species"	"[Clostridium] litorale"	0	NA	18631	0	"modest_babbage_3"
"species"	"Faecalibacterium prausnitzii"	0	NA	17956	0	"modest_babbage_3"
"species"	"butyrate-producing bacterium SS3/4"	0	NA	15340	0	"modest_babbage_3"
"species"	"Pseudomonas entomophila"	0	NA	15127	0	"modest_babbage_3"
"species"	"Thiothrix disciformis"	0	NA	14555	0	"modest_babbage_3"
"species"	"Nocardioides sp. JS614"	0	NA	13146	0	"modest_babbage_3"
"species"	"Arthrobacter sp. 161MFSha2.1"	0	NA	12002	0	"modest_babbage_3"
"species"	"Succinivibrio dextrinosolvens"	0	NA	10222	0	"modest_babbage_3"
"species"	"Sphingomonas wittichii"	0	NA	9183	0	"modest_babbage_3"
"species"	"Pseudomonas mandelii"	0	NA	9159	0	"modest_babbage_3"
"species"	"Sphingomonas sp. S17"	0	NA	9029	0	"modest_babbage_3"
"species"	"Verrucomicrobium sp. BvORR106"	0	NA	8270	0	"modest_babbage_3"
"species"	"Agrobacterium fabrum"	0	NA	7656	0	"modest_babbage_3"
"species"	"Syntrophobacter fumaroxidans"	0	NA	7493	0	"modest_babbage_3"
"species"	"Intrasporangium calvum"	0	NA	7316	0	"modest_babbage_3"
"species"	"Erwinia tasmaniensis"	0	NA	6709	0	"modest_babbage_3"
"species"	"Pseudogulbenkiania ferrooxidans"	0	NA	6596	0	"modest_babbage_3"
"species"	"Methylobacterium adhaesivum"	0	NA	6588	0	"modest_babbage_3"
"species"	"Microbacterium testaceum"	0	NA	6587	0	"modest_babbage_3"
"species"	"Ruegeria pomeroyi"	0	NA	6318	0	"modest_babbage_3"
"species"	"Desulfovibrio gigas"	0	NA	6160	0	"modest_babbage_3"
"species"	"Oceanimonas sp. GK1"	0	NA	6124	0	"modest_babbage_3"
"species"	"Desulfobulbus sp. Tol-SR"	0	NA	5816	0	"modest_babbage_3"
"species"	"Algoriphagus chordae"	0	NA	5568	0	"modest_babbage_3"
"species"	"Emticicia oligotrophica"	0	NA	5545	0	"modest_babbage_3"
"species"	"Rubritalea marina"	0	NA	5526	0	"modest_babbage_3"
"species"	"Treponema porcinum"	0	NA	3808	0	"modest_babbage_3"
"species"	"unassigned"	NA	NA	5830595	0	"modest_babbage_3"
"superkingdom"	"Bacteria"	0	NA	1426311	0	"prickly_fermi_2"
"superkingdom"	"Eukaryota"	0	NA	132509	0	"prickly_fermi_2"
"superkingdom"	"unassigned"	NA	NA	6040308	0	"prickly_fermi_2"
"phylum"	"Proteobacteria"	0	NA	776566	0	"prickly_fermi_2"
"phylum"	"Firmicutes"	0	NA	302195	0	"prickly_fermi_2"
"phylum"	"Bacteroidetes"	0	NA	244776	0	"prickly_fermi_2"
"phylum"	"Chordata"	0	NA	132509	0	"prickly_fermi_2"
"phylum"	"Actinobacteria"	0	NA	46330	0	"prickly_fermi_2"
"phylum"	"Verrucomicrobia"	0	NA	10410	0	"prickly_fermi_2"
"phylum"	"unassigned"	NA	NA	6086342	0	"prickly_fermi_2"
"class"	"Gammaproteobacteria"	0	NA	596079	0	"prickly_fermi_2"
"class"	"Bacteroidia"	0	NA	238958	0	"prickly_fermi_2"
"class"	"Clostridia"	0	NA	144358	0	"prickly_fermi_2"
"class"	"Alphaproteobacteria"	0	NA	131861	0	"prickly_fermi_2"
"class"	"Bacilli"	0	NA	128131	0	"prickly_fermi_2"
"class"	"Mammalia"	0	NA	96165	0	"prickly_fermi_2"
"class"	"Actinobacteria"	0	NA	46330	0	"prickly_fermi_2"
"class"	"Actinopteri"	0	NA	36344	0	"prickly_fermi_2"
"class"	"Epsilonproteobacteria"	0	NA	30130	0	"prickly_fermi_2"
"class"	"Verrucomicrobiae"	0	NA	10410	0	"prickly_fermi_2"
"class"	"class_Firmicutes bacterium CAG:110"	0	NA	10361	0	"prickly_fermi_2"
"class"	"class_Firmicutes bacterium CAG:94"	0	NA	9882	0	"prickly_fermi_2"
"class"	"Negativicutes"	0	NA	9463	0	"prickly_fermi_2"
"class"	"class_Proteobacteria bacterium CAG:139"	0	NA	9337	0	"prickly_fermi_2"
"class"	"Betaproteobacteria"	0	NA	9159	0	"prickly_fermi_2"
"class"	"unassigned"	NA	NA	6092160	0	"prickly_fermi_2"
"order"	"Enterobacteriales"	0	NA	360377	0	"prickly_fermi_2"
"order"	"Bacteroidales"	0	NA	238958	0	"prickly_fermi_2"
"order"	"Pseudomonadales"	0	NA	162212	0	"prickly_fermi_2"
"order"	"Clostridiales"	0	NA	144358	0	"prickly_fermi_2"
"order"	"Lactobacillales"	0	NA	114808	0	"prickly_fermi_2"
"order"	"Rodentia"	0	NA	83047	0	"prickly_fermi_2"
"order"	"Rhodobacterales"	0	NA	78693	0	"prickly_fermi_2"
"order"	"Aeromonadales"	0	NA	55943	0	"prickly_fermi_2"
"order"	"Cyprinodontiformes"	0	NA	36344	0	"prickly_fermi_2"
"order"	"Campylobacterales"	0	NA	30130	0	"prickly_fermi_2"
"order"	"Coriobacteriales"	0	NA	29025	0	"prickly_fermi_2"
"order"	"Xanthomonadales"	0	NA	17547	0	"prickly_fermi_2"
"order"	"Bacillales"	0	NA	13323	0	"prickly_fermi_2"
"order"	"Bifidobacteriales"	0	NA	11564	0	"prickly_fermi_2"
"order"	"Verrucomicrobiales"	0	NA	10410	0	"prickly_fermi_2"
"order"	"order_Firmicutes bacterium CAG:110"	0	NA	10361	0	"prickly_fermi_2"
"order"	"order_Firmicutes bacterium CAG:94"	0	NA	9882	0	"prickly_fermi_2"
"order"	"Selenomonadales"	0	NA	9463	0	"prickly_fermi_2"
"order"	"order_Proteobacteria bacterium CAG:139"	0	NA	9337	0	"prickly_fermi_2"
"order"	"Burkholderiales"	0	NA	9159	0	"prickly_fermi_2"
"order"	"order_alpha proteobacterium LLX12A"	0	NA	9029	0	"prickly_fermi_2"
"order"	"Sphingomonadales"	0	NA	8531	0	"prickly_fermi_2"
"order"	"order_Bovidae"	0	NA	7365	0	"prickly_fermi_2"
"order"	"Primates"	0	NA	5753	0	"prickly_fermi_2"
"order"	"Actinomycetales"	0	NA	5741	0	"prickly_fermi_2"
"order"	"unassigned"	NA	NA	6127768	0	"prickly_fermi_2"
"family"	"Enterobacteriaceae"	0	NA	360377	0	"prickly_fermi_2"
"family"	"Bacteroidaceae"	0	NA	208862	0	"prickly_fermi_2"
"family"	"Lactobacillaceae"	0	NA	106784	0	"prickly_fermi_2"
"family"	"Moraxellaceae"	0	NA	104474	0	"prickly_fermi_2"
"family"	"Muridae"	0	NA	83047	0	"prickly_fermi_2"
"family"	"Oscillospiraceae"	0	NA	66024	0	"prickly_fermi_2"
"family"	"Pseudomonadaceae"	0	NA	57738	0	"prickly_fermi_2"
"family"	"Rhodobacteraceae"	0	NA	54982	0	"prickly_fermi_2"
"family"	"Lachnospiraceae"	0	NA	41402	0	"prickly_fermi_2"
"family"	"Succinivibrionaceae"	0	NA	40008	0	"prickly_fermi_2"
"family"	"Poeciliidae"	0	NA	36344	0	"prickly_fermi_2"
"family"	"Campylobacteraceae"	0	NA	30130	0	"prickly_fermi_2"
"family"	"Coriobacteriaceae"	0	NA	29025	0	"prickly_fermi_2"
"family"	"Prevotellaceae"	0	NA	23573	0	"prickly_fermi_2"
"family"	"Xanthomonadaceae"	0	NA	17547	0	"prickly_fermi_2"
"family"	"Aeromonadaceae"	0	NA	15935	0	"prickly_fermi_2"
"family"	"Staphylococcaceae"	0	NA	13323	0	"prickly_fermi_2"
"family"	"Bifidobacteriaceae"	0	NA	11564	0	"prickly_fermi_2"
"family"	"Verrucomicrobiaceae"	0	NA	10410	0	"prickly_fermi_2"
"family"	"family_Firmicutes bacterium CAG:110"	0	NA	10361	0	"prickly_fermi_2"
"family"	"family_Firmicutes bacterium CAG:94"	0	NA	9882	0	"prickly_fermi_2"
"family"	"Acidaminococcaceae"	0	NA	9463	0	"prickly_fermi_2"
"family"	"family_Proteobacteria bacterium CAG:139"	0	NA	9337	0	"prickly_fermi_2"
"family"	"Sutterellaceae"	0	NA	9159	0	"prickly_fermi_2"
"family"	"family_alpha proteobacterium LLX12A"	0	NA	9029	0	"prickly_fermi_2"
"family"	"Sphingomonadaceae"	0	NA	8531	0	"prickly_fermi_2"
"family"	"Enterococcaceae"	0	NA	8024	0	"prickly_fermi_2"
"family"	"Bovidae"	0	NA	7365	0	"prickly_fermi_2"
"family"	"Hominidae"	0	NA	5753	0	"prickly_fermi_2"
"family"	"Propionibacteriaceae"	0	NA	5741	0	"prickly_fermi_2"
"family"	"unassigned"	NA	NA	6194934	0	"prickly_fermi_2"
"genus"	"Bacteroides"	0	NA	208862	0	"prickly_fermi_2"
