"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"phylum"	"Tenericutes"	1	0	4964	9165261	"fervent_sammet_2"
"phylum"	"unassigned"	NA	NA	5934039	0	"fervent_sammet_2"
"class"	"Clostridia"	0	NA	600424	0	"fervent_sammet_2"
"class"	"Mollicutes"	1	0	4964	9165261	"fervent_sammet_2"
"class"	"Bacilli"	0	NA	1001	0	"fervent_sammet_2"
"class"	"unassigned"	NA	NA	8558872	0	"fervent_sammet_2"
"order"	"Clostridiales"	0	NA	591732	0	"fervent_sammet_2"
"order"	"Acholeplasmatales"	0	NA	4964	0	"fervent_sammet_2"
"order"	"Bacillales"	0	NA	1001	0	"fervent_sammet_2"
"order"	"unassigned"	NA	NA	8567564	0	"fervent_sammet_2"
"family"	"Clostridiaceae"	0	NA	430596	0	"fervent_sammet_2"
"family"	"Acholeplasmataceae"	0	NA	4964	0	"fervent_sammet_2"
"family"	"unassigned"	NA	NA	8729701	0	"fervent_sammet_2"
"genus"	"Clostridium"	0	NA	430596	0	"fervent_sammet_2"
"genus"	"Acholeplasma"	0	NA	4964	0	"fervent_sammet_2"
"genus"	"unassigned"	NA	NA	8729701	0	"fervent_sammet_2"
"species"	"Acholeplasma brassicae"	0	NA	4964	0	"fervent_sammet_2"
"species"	"unassigned"	NA	NA	9160297	0	"fervent_sammet_2"
"superkingdom"	"Bacteria"	1	0.47	421774200	900338100	"lonely_davinci_0"
"superkingdom"	"Archaea"	0	NA	422100	0	"lonely_davinci_0"
"superkingdom"	"Eukaryota"	0	NA	186600	0	"lonely_davinci_0"
"superkingdom"	"Viruses"	0	NA	54600	0	"lonely_davinci_0"
"superkingdom"	"superkingdom_uncultured organism"	0	NA	9300	0	"lonely_davinci_0"
"superkingdom"	"superkingdom_synthetic construct"	0	NA	1800	0	"lonely_davinci_0"
"superkingdom"	"superkingdom_uncultured microorganism"	0	NA	1200	0	"lonely_davinci_0"
"superkingdom"	"superkingdom_uncultured marine microorganism HF4000_097M14"	0	NA	600	0	"lonely_davinci_0"
"superkingdom"	"superkingdom_Cloning vector DH6-56"	0	NA	300	0	"lonely_davinci_0"
"superkingdom"	"unassigned"	NA	NA	477887400	0	"lonely_davinci_0"
"phylum"	"Firmicutes"	0	NA	202803600	0	"lonely_davinci_0"
"phylum"	"Tenericutes"	1	0.02	14389500	900338100	"lonely_davinci_0"
"phylum"	"Proteobacteria"	0	NA	5070900	0	"lonely_davinci_0"
"phylum"	"Bacteroidetes"	0	NA	3778200	0	"lonely_davinci_0"
"phylum"	"Spirochaetes"	0	NA	1895700	0	"lonely_davinci_0"
"phylum"	"Fusobacteria"	0	NA	1186800	0	"lonely_davinci_0"
"phylum"	"Actinobacteria"	0	NA	976200	0	"lonely_davinci_0"
"phylum"	"Euryarchaeota"	0	NA	345000	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig224"	0	NA	303000	0	"lonely_davinci_0"
"phylum"	"phylum_Haloplasmatales"	0	NA	256500	0	"lonely_davinci_0"
"phylum"	"phylum_bacterium LF-3"	0	NA	255300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium"	0	NA	197700	0	"lonely_davinci_0"
"phylum"	"Fibrobacteres"	0	NA	161100	0	"lonely_davinci_0"
"phylum"	"Cyanobacteria"	0	NA	134700	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1532b"	0	NA	101700	0	"lonely_davinci_0"
"phylum"	"phylum_bacterium MS4"	0	NA	75000	0	"lonely_davinci_0"
"phylum"	"Deferribacteres"	0	NA	67800	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured rumen bacterium"	0	NA	62100	0	"lonely_davinci_0"
"phylum"	"Synergistetes"	0	NA	60600	0	"lonely_davinci_0"
"phylum"	"Aquificae"	0	NA	56700	0	"lonely_davinci_0"
"phylum"	"Thermotogae"	0	NA	54300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1756"	0	NA	44700	0	"lonely_davinci_0"
"phylum"	"Streptophyta"	0	NA	41100	0	"lonely_davinci_0"
"phylum"	"phylum_Caudovirales"	0	NA	41100	0	"lonely_davinci_0"
"phylum"	"Deinococcus-Thermus"	0	NA	36900	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1586"	0	NA	28500	0	"lonely_davinci_0"
"phylum"	"Chloroflexi"	0	NA	22200	0	"lonely_davinci_0"
"phylum"	"Chordata"	0	NA	21300	0	"lonely_davinci_0"
"phylum"	"phylum_Hexamitidae"	0	NA	20400	0	"lonely_davinci_0"
"phylum"	"Crenarchaeota"	0	NA	20100	0	"lonely_davinci_0"
"phylum"	"Planctomycetes"	0	NA	17700	0	"lonely_davinci_0"
"phylum"	"Verrucomicrobia"	0	NA	16200	0	"lonely_davinci_0"
"phylum"	"Chlorobi"	0	NA	13500	0	"lonely_davinci_0"
"phylum"	"Nitrospirae"	0	NA	12600	0	"lonely_davinci_0"
"phylum"	"Mollusca"	0	NA	11400	0	"lonely_davinci_0"
"phylum"	"Thermodesulfobacteria"	0	NA	11100	0	"lonely_davinci_0"
"phylum"	"Caldiserica"	0	NA	10800	0	"lonely_davinci_0"
"phylum"	"Acidobacteria"	0	NA	10200	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig160"	0	NA	10200	0	"lonely_davinci_0"
"phylum"	"Marinimicrobia"	0	NA	9300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured organism"	0	NA	9300	0	"lonely_davinci_0"
"phylum"	"Atribacteria"	0	NA	9000	0	"lonely_davinci_0"
"phylum"	"Dictyoglomi"	0	NA	7500	0	"lonely_davinci_0"
"phylum"	"Calescamantes"	0	NA	7200	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig575"	0	NA	7200	0	"lonely_davinci_0"
"phylum"	"Chlamydiae"	0	NA	6300	0	"lonely_davinci_0"
"phylum"	"Chlorophyta"	0	NA	6000	0	"lonely_davinci_0"
"phylum"	"Cloacimonetes"	0	NA	5700	0	"lonely_davinci_0"
"phylum"	"Ignavibacteriae"	0	NA	5700	0	"lonely_davinci_0"
"phylum"	"Arthropoda"	0	NA	5400	0	"lonely_davinci_0"
"phylum"	"phylum_Oligohymenophorea"	0	NA	5400	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1831"	0	NA	5400	0	"lonely_davinci_0"
"phylum"	"Apicomplexa"	0	NA	4800	0	"lonely_davinci_0"
"phylum"	"Nitrospinae"	0	NA	4800	0	"lonely_davinci_0"
"phylum"	"phylum_bacterium UASB270"	0	NA	4800	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig87"	0	NA	4800	0	"lonely_davinci_0"
"phylum"	"Ascomycota"	0	NA	4500	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig16"	0	NA	4500	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1552"	0	NA	3600	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig26"	0	NA	3600	0	"lonely_davinci_0"
"phylum"	"Acetothermia"	0	NA	2700	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contigcl_1493"	0	NA	2700	0	"lonely_davinci_0"
"phylum"	"Elusimicrobia"	0	NA	2400	0	"lonely_davinci_0"
"phylum"	"phylum_bacterium OL-1"	0	NA	2400	0	"lonely_davinci_0"
"phylum"	"phylum_bacterium UASB14"	0	NA	2400	0	"lonely_davinci_0"
"phylum"	"Thaumarchaeota"	0	NA	2100	0	"lonely_davinci_0"
"phylum"	"phylum_Thermobaculum"	0	NA	2100	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium (gcode 4)"	0	NA	2100	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contigcl_23"	0	NA	2100	0	"lonely_davinci_0"
"phylum"	"Nematoda"	0	NA	1800	0	"lonely_davinci_0"
"phylum"	"phylum_Kinetoplastida"	0	NA	1800	0	"lonely_davinci_0"
"phylum"	"phylum_synthetic construct"	0	NA	1800	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1753"	0	NA	1800	0	"lonely_davinci_0"
"phylum"	"Chrysiogenetes"	0	NA	1500	0	"lonely_davinci_0"
"phylum"	"Hydrogenedentes"	0	NA	1500	0	"lonely_davinci_0"
"phylum"	"Nanoarchaeota"	0	NA	1500	0	"lonely_davinci_0"
"phylum"	"phylum_Caldithrix"	0	NA	1500	0	"lonely_davinci_0"
"phylum"	"Aminicenantes"	0	NA	1200	0	"lonely_davinci_0"
"phylum"	"Gemmatimonadetes"	0	NA	1200	0	"lonely_davinci_0"
"phylum"	"Omnitrophica"	0	NA	1200	0	"lonely_davinci_0"
"phylum"	"Platyhelminthes"	0	NA	1200	0	"lonely_davinci_0"
"phylum"	"phylum_Mycoplasma phage phiMFV1"	0	NA	1200	0	"lonely_davinci_0"
"phylum"	"phylum_candidate division ZIXI"	0	NA	1200	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1578"	0	NA	1200	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig17"	0	NA	1200	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1777_n_1791_cl"	0	NA	1200	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured microorganism"	0	NA	1200	0	"lonely_davinci_0"
"phylum"	"Bacillariophyta"	0	NA	900	0	"lonely_davinci_0"
"phylum"	"Candidatus Saccharibacteria"	0	NA	900	0	"lonely_davinci_0"
"phylum"	"phylum_Dictyosteliida"	0	NA	900	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig203"	0	NA	900	0	"lonely_davinci_0"
"phylum"	"Armatimonadetes"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"Basidiomycota"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"Lentisphaerae"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"Parcubacteria"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"Phaeophyceae"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"phylum_Peronosporales"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"phylum_candidate division SR1 bacterium RAAC1_SR1_1"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium CSL11"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1468_n_1482_cl"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1522a"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured marine microorganism HF4000_097M14"	0	NA	600	0	"lonely_davinci_0"
"phylum"	"Aerophobetes"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"Echinodermata"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"Eustigmatophyceae"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"Nanohaloarchaeota"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"Poribacteria"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_Bangiophyceae"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_Cloning vector DH6-56"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_Mucorales"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_Saprolegniales"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_Tritrichomonadida"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_archaeon GW2011_AR11"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_archaeon GW2011_AR13"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_archaeon GW2011_AR21"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_archaeon GW2011_AR4"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_halophilic archaeon DL31"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured archaeon A07HN63"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1495"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1500"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig1759"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig46"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contig9"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contigcl_1523"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contigcl_1539"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"phylum_uncultured bacterium Contigcl_7"	0	NA	300	0	"lonely_davinci_0"
"phylum"	"unassigned"	NA	NA	667527300	0	"lonely_davinci_0"
"class"	"Clostridia"	0	NA	102867000	0	"lonely_davinci_0"
"class"	"Bacilli"	0	NA	16575300	0	"lonely_davinci_0"
"class"	"Mollicutes"	1	0.02	14389500	900338100	"lonely_davinci_0"
"class"	"Erysipelotrichia"	0	NA	6504600	0	"lonely_davinci_0"
"class"	"Bacteroidia"	0	NA	2823900	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:449"	0	NA	1920000	0	"lonely_davinci_0"
"class"	"Spirochaetia"	0	NA	1895700	0	"lonely_davinci_0"
"class"	"Gammaproteobacteria"	0	NA	1482600	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:631"	0	NA	1432800	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:345"	0	NA	1398300	0	"lonely_davinci_0"
"class"	"Negativicutes"	0	NA	1334400	0	"lonely_davinci_0"
"class"	"Fusobacteriia"	0	NA	1186800	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:313"	0	NA	1173600	0	"lonely_davinci_0"
"class"	"Deltaproteobacteria"	0	NA	1061100	0	"lonely_davinci_0"
"class"	"Actinobacteria"	0	NA	976200	0	"lonely_davinci_0"
"class"	"Alphaproteobacteria"	0	NA	829200	0	"lonely_davinci_0"
"class"	"Epsilonproteobacteria"	0	NA	745500	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:475"	0	NA	615600	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:110"	0	NA	477900	0	"lonely_davinci_0"
"class"	"Flavobacteriia"	0	NA	316500	0	"lonely_davinci_0"
"class"	"class_uncultured bacterium Contig224"	0	NA	303000	0	"lonely_davinci_0"
"class"	"class_Haloplasmatales"	0	NA	256500	0	"lonely_davinci_0"
"class"	"class_bacterium LF-3"	0	NA	255300	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:103"	0	NA	214200	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:552"	0	NA	210900	0	"lonely_davinci_0"
"class"	"class_uncultured bacterium"	0	NA	197700	0	"lonely_davinci_0"
"class"	"Betaproteobacteria"	0	NA	181800	0	"lonely_davinci_0"
"class"	"Fibrobacteria"	0	NA	161100	0	"lonely_davinci_0"
"class"	"Thermoplasmata"	0	NA	134700	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:41"	0	NA	112200	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:882"	0	NA	102000	0	"lonely_davinci_0"
"class"	"class_uncultured bacterium Contig1532b"	0	NA	101700	0	"lonely_davinci_0"
"class"	"Sphingobacteriia"	0	NA	95100	0	"lonely_davinci_0"
"class"	"Cytophagia"	0	NA	86400	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:137"	0	NA	77400	0	"lonely_davinci_0"
"class"	"class_bacterium MS4"	0	NA	75000	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:95"	0	NA	69300	0	"lonely_davinci_0"
"class"	"Deferribacteres"	0	NA	67800	0	"lonely_davinci_0"
"class"	"class_uncultured rumen bacterium"	0	NA	62100	0	"lonely_davinci_0"
"class"	"Synergistia"	0	NA	60600	0	"lonely_davinci_0"
"class"	"Aquificae"	0	NA	56700	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:822"	0	NA	56400	0	"lonely_davinci_0"
"class"	"Thermotogae"	0	NA	53700	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:536"	0	NA	53700	0	"lonely_davinci_0"
"class"	"Methanomicrobia"	0	NA	47400	0	"lonely_davinci_0"
"class"	"class_uncultured bacterium Contig1756"	0	NA	44700	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium CAG:124"	0	NA	44400	0	"lonely_davinci_0"
"class"	"class_Firmicutes bacterium M10-2"	0	NA	44400	0	"lonely_davinci_0"
"class"	"class_Caudovirales"	0	NA	41100	0	"lonely_davinci_0"
