"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"strain"	"evo_1049056.013"	0.351890899976	0.393769597671	3933418	3515086	"berserk_hypatia_2"
"strain"	"evo_1035930.029"	0.579422773925	0.568517865952	2366733	2412130	"berserk_hypatia_2"
"strain"	"1048993"	0.518924972004	0.00255064339897	17860	3633593	"berserk_hypatia_2"
"strain"	"evo_1049056.031"	0.583980289375	0.985514996189	5696420	3375491	"berserk_hypatia_2"
"strain"	"evo_1049056.015"	0.603738193536	0.39682928344	2211924	3365233	"berserk_hypatia_2"
"strain"	"evo_1049056.011"	0.552013579052	0.355230616229	2158619	3354404	"berserk_hypatia_2"
"strain"	"1053058"	0.702580729563	0.368425545625	2721246	5189366	"berserk_hypatia_2"
"strain"	"evo_1049056.011"	1	0.0178556309854	59895	3354404	"berserk_hypatia_2"
"strain"	"1036554"	1	0.977082308317	2595583	2656463	"berserk_hypatia_2"
"strain"	"1030752"	1	0.995000893636	6246339	6277722	"berserk_hypatia_2"
"strain"	"1036755"	1	0.958385367224	6194750	6463736	"berserk_hypatia_2"
"strain"	"1036608"	0.923483289301	0.993051007235	3408445	3169668	"berserk_hypatia_2"
"strain"	"1030836"	1	0.974022929976	4770551	4897781	"berserk_hypatia_2"
"strain"	"1139_AG"	0.950711599287	0.894622876405	6848447	7277813	"berserk_hypatia_2"
"strain"	"evo_1049056.039"	0.673712460788	0.0352404093682	141219	2699770	"berserk_hypatia_2"
"strain"	"evo_1035930.032"	1	0.0213627931643	49024	2294831	"berserk_hypatia_2"
"strain"	"evo_1035930.032"	0.450078963483	0.030426205677	155135	2294831	"berserk_hypatia_2"
"strain"	"evo_1035930.011"	0.359146169507	0.986860262689	6212568	2260928	"berserk_hypatia_2"
"strain"	"1049056"	0.641926068635	0.981695043059	4989168	3262395	"berserk_hypatia_2"
"strain"	"evo_1035930.029"	1	0.0605365382463	146022	2412130	"berserk_hypatia_2"
"strain"	"evo_1035930.029"	0.677767425598	0.131791404278	469037	2412130	"berserk_hypatia_2"
"strain"	"evo_1035930.029"	1	0.0301637971419	72759	2412130	"berserk_hypatia_2"
"strain"	"Sample6_722"	0	0	0	7258	"berserk_hypatia_2"
"strain"	"Sample23_273"	0	0	0	10364	"berserk_hypatia_2"
"strain"	"1220_AJ"	0	0	0	2614190	"berserk_hypatia_2"
"strain"	"Sample19_56"	0	0	0	29366	"berserk_hypatia_2"
"strain"	"Sample22_57"	0	0	0	37672	"berserk_hypatia_2"
"strain"	"Sample16_19"	0	0	0	77336	"berserk_hypatia_2"
"strain"	"Sample23_271"	0	0	0	10434	"berserk_hypatia_2"
"strain"	"Sample6_289"	0	0	0	14081	"berserk_hypatia_2"
"strain"	"Sample6_527"	0	0	0	9295	"berserk_hypatia_2"
"strain"	"Sample9_2"	0	0	0	33254	"berserk_hypatia_2"
"strain"	"Sample22_283"	0	0	0	16206	"berserk_hypatia_2"
"strain"	"Sample15_97"	0	0	0	6594	"berserk_hypatia_2"
"strain"	"Sample19_20"	0	0	0	59741	"berserk_hypatia_2"
"strain"	"1035930"	0	0	0	2197372	"berserk_hypatia_2"
"strain"	"Sample23_288"	0	0	0	9994	"berserk_hypatia_2"
"strain"	"Sample9_65"	0	0	0	12323	"berserk_hypatia_2"
"strain"	"Sample6_49"	0	0	0	31699	"berserk_hypatia_2"
"strain"	"Sample18_57"	0	0	0	20518	"berserk_hypatia_2"
"strain"	"Sample18_8"	0	0	0	49909	"berserk_hypatia_2"
"strain"	"Sample22_89"	0	0	0	31415	"berserk_hypatia_2"
"strain"	"Sample19_52"	0	0	0	29728	"berserk_hypatia_2"
"strain"	"1036608"	0.999089716041	0.994831319873	3156158	3169668	"cocky_sammet_0"
"strain"	"Sample18_57"	0.00767614293833	1	2672957	20518	"cocky_sammet_0"
"strain"	"evo_1035930.029"	0.261532645929	0.999584184932	9219220	2412130	"cocky_sammet_0"
"strain"	"evo_1049056.031"	0.990095365518	0.986541513516	3363375	3375491	"cocky_sammet_0"
"strain"	"Sample6_722"	0.403513648746	1	17987	7258	"cocky_sammet_0"
"strain"	"1053058"	0.58800880088	0.000411996378748	3636	5189366	"cocky_sammet_0"
"strain"	"1035900"	1	0.991333279939	7216023	7279109	"cocky_sammet_0"
"strain"	"Sample22_283"	0.04298160697	1	377045	16206	"cocky_sammet_0"
"strain"	"evo_1049056.013"	0.260027334343	0.995806645982	13461454	3515086	"cocky_sammet_0"
"strain"	"1365_A"	0.997392658086	0.889544717829	6257714	7016396	"cocky_sammet_0"
"strain"	"1049005"	0.738184656816	1	5564777	4107833	"cocky_sammet_0"
"strain"	"evo_1049056.039"	0.991267598941	0.370892705675	1010146	2699770	"cocky_sammet_0"
"strain"	"Sample23_271"	0.0340959221486	1	306019	10434	"cocky_sammet_0"
"strain"	"1036728"	0.993818394067	0.961069812484	1946258	2012577	"cocky_sammet_0"
"strain"	"1052947"	0.31943502937	0.898053175091	13401971	4767044	"cocky_sammet_0"
"strain"	"1048993"	0.956136395177	0.760325936339	2889457	3633593	"cocky_sammet_0"
"strain"	"1036641"	1	0.956455447916	2516133	2630685	"cocky_sammet_0"
"strain"	"evo_1049056.039"	1	0.0115761713035	31253	2699770	"cocky_sammet_0"
"strain"	"1048783"	0.969230613791	0.989548067707	2474375	2423571	"cocky_sammet_0"
"strain"	"1036755"	1	0.965366469175	6239874	6463736	"cocky_sammet_0"
"strain"	"1036539"	0.488940164502	0.992158917175	9485991	4674737	"cocky_sammet_0"
"strain"	"1139_AG"	1	0.995614204432	7245894	7277813	"cocky_sammet_0"
"strain"	"1220_AD"	1	0.984773287174	3427725	3480725	"cocky_sammet_0"
"strain"	"1285_BH"	1	1	4566533	4566533	"cocky_sammet_0"
"strain"	"1030752"	1	0.995031955859	6246534	6277722	"cocky_sammet_0"
"strain"	"1052944"	0.500628930818	0.000230140104053	2385	5188144	"cocky_sammet_0"
"strain"	"1220_AD"	0.936650154921	0.0136353776871	50671	3480725	"cocky_sammet_0"
"strain"	"1030755"	0.996584617171	0.996725199066	4615588	4614937	"cocky_sammet_0"
"strain"	"1036743"	0.964621773021	0.880621718936	4654586	5098574	"cocky_sammet_0"
"strain"	"1036707"	0.95108836921	0.973075024303	4097185	4004609	"cocky_sammet_0"
"strain"	"1030878"	0.998254251644	0.996440945639	3282260	3288233	"cocky_sammet_0"
"strain"	"Sample19_56"	0.043230622697	1	679287	29366	"cocky_sammet_0"
"strain"	"1049089"	0.928042694987	0.997953134297	3359645	3124289	"cocky_sammet_0"
"strain"	"1220_AJ"	0.750443338565	0.197166235048	686834	2614190	"cocky_sammet_0"
"strain"	"evo_1286_AP.008"	0.214856405758	0.998820307961	15731167	3383934	"cocky_sammet_0"
"strain"	"Sample19_52"	0.939837501186	1	31631	29728	"cocky_sammet_0"
"strain"	"Sample23_273"	0	0	0	10364	"cocky_sammet_0"
"strain"	"evo_1286_AP.033"	0	0	0	3098001	"cocky_sammet_0"
"strain"	"Sample22_57"	0	0	0	37672	"cocky_sammet_0"
"strain"	"Sample16_19"	0	0	0	77336	"cocky_sammet_0"
"strain"	"Sample6_289"	0	0	0	14081	"cocky_sammet_0"
"strain"	"Sample6_527"	0	0	0	9295	"cocky_sammet_0"
"strain"	"Sample9_2"	0	0	0	33254	"cocky_sammet_0"
"strain"	"Sample15_97"	0	0	0	6594	"cocky_sammet_0"
"strain"	"1286_AP"	0	0	0	2975025	"cocky_sammet_0"
"strain"	"Sample19_20"	0	0	0	59741	"cocky_sammet_0"
"strain"	"1035930"	0	0	0	2197372	"cocky_sammet_0"
"strain"	"evo_1049056.011"	0	0	0	3354404	"cocky_sammet_0"
"strain"	"evo_1049056.015"	0	0	0	3365233	"cocky_sammet_0"
"strain"	"evo_1286_AP.026"	0	0	0	3210938	"cocky_sammet_0"
"strain"	"evo_1035930.011"	0	0	0	2260928	"cocky_sammet_0"
"strain"	"Sample23_288"	0	0	0	9994	"cocky_sammet_0"
"strain"	"evo_1035930.032"	0	0	0	2294831	"cocky_sammet_0"
"strain"	"evo_1286_AP.037"	0	0	0	3082966	"cocky_sammet_0"
"strain"	"1036554"	0	0	0	2656463	"cocky_sammet_0"
"strain"	"Sample9_65"	0	0	0	12323	"cocky_sammet_0"
"strain"	"Sample6_49"	0	0	0	31699	"cocky_sammet_0"
"strain"	"Sample6_476"	0	0	0	8307	"cocky_sammet_0"
"strain"	"1049056"	0	0	0	3262395	"cocky_sammet_0"
"strain"	"Sample18_8"	0	0	0	49909	"cocky_sammet_0"
"strain"	"Sample22_89"	0	0	0	31415	"cocky_sammet_0"
"strain"	"1030836"	0	0	0	4897781	"cocky_sammet_0"
"strain"	"1036608"	1	1	3169668	3169668	"Gold Standard"
"strain"	"evo_1286_AP.033"	1	1	3098001	3098001	"Gold Standard"
"strain"	"1220_AJ"	1	1	2614190	2614190	"Gold Standard"
"strain"	"Sample19_56"	1	1	29366	29366	"Gold Standard"
"strain"	"Sample22_57"	1	1	37672	37672	"Gold Standard"
"strain"	"Sample6_722"	1	1	7258	7258	"Gold Standard"
"strain"	"Sample23_271"	1	1	10434	10434	"Gold Standard"
"strain"	"Sample6_289"	1	1	14081	14081	"Gold Standard"
"strain"	"Sample23_273"	1	1	10364	10364	"Gold Standard"
"strain"	"Sample6_527"	1	1	9295	9295	"Gold Standard"
"strain"	"1036743"	1	1	5098574	5098574	"Gold Standard"
"strain"	"Sample9_2"	1	1	33254	33254	"Gold Standard"
"strain"	"Sample22_283"	1	1	16206	16206	"Gold Standard"
"strain"	"1048993"	1	1	3633593	3633593	"Gold Standard"
"strain"	"1285_BH"	1	1	4566533	4566533	"Gold Standard"
"strain"	"evo_1286_AP.026"	1	1	3210938	3210938	"Gold Standard"
"strain"	"Sample15_97"	1	1	6594	6594	"Gold Standard"
"strain"	"evo_1035930.029"	1	1	2412130	2412130	"Gold Standard"
"strain"	"1049005"	1	1	4107833	4107833	"Gold Standard"
"strain"	"1365_A"	1	1	7016396	7016396	"Gold Standard"
"strain"	"1286_AP"	1	1	2975025	2975025	"Gold Standard"
"strain"	"Sample16_19"	1	1	77336	77336	"Gold Standard"
"strain"	"1139_AG"	1	1	7277813	7277813	"Gold Standard"
"strain"	"evo_1049056.031"	1	1	3375491	3375491	"Gold Standard"
"strain"	"evo_1286_AP.008"	1	1	3383934	3383934	"Gold Standard"
"strain"	"Sample19_20"	1	1	59741	59741	"Gold Standard"
"strain"	"evo_1049056.011"	1	1	3354404	3354404	"Gold Standard"
"strain"	"evo_1049056.039"	1	1	2699770	2699770	"Gold Standard"
"strain"	"1049089"	1	1	3124289	3124289	"Gold Standard"
"strain"	"1220_AD"	1	1	3480725	3480725	"Gold Standard"
"strain"	"1030752"	1	1	6277722	6277722	"Gold Standard"
"strain"	"1030755"	1	1	4614937	4614937	"Gold Standard"
"strain"	"1035930"	1	1	2197372	2197372	"Gold Standard"
"strain"	"evo_1035930.011"	1	1	2260928	2260928	"Gold Standard"
"strain"	"1052944"	1	1	5188144	5188144	"Gold Standard"
"strain"	"1036755"	1	1	6463736	6463736	"Gold Standard"
"strain"	"Sample23_288"	1	1	9994	9994	"Gold Standard"
"strain"	"evo_1035930.032"	1	1	2294831	2294831	"Gold Standard"
"strain"	"1052947"	1	1	4767044	4767044	"Gold Standard"
"strain"	"1053058"	1	1	5189366	5189366	"Gold Standard"
"strain"	"1036539"	1	1	4674737	4674737	"Gold Standard"
"strain"	"Sample22_89"	1	1	31415	31415	"Gold Standard"
"strain"	"evo_1286_AP.037"	1	1	3082966	3082966	"Gold Standard"
"strain"	"1036554"	1	1	2656463	2656463	"Gold Standard"
"strain"	"Sample6_49"	1	1	31699	31699	"Gold Standard"
"strain"	"1035900"	1	1	7279109	7279109	"Gold Standard"
"strain"	"Sample6_476"	1	1	8307	8307	"Gold Standard"
"strain"	"Sample18_57"	1	1	20518	20518	"Gold Standard"
"strain"	"1049056"	1	1	3262395	3262395	"Gold Standard"
"strain"	"evo_1049056.013"	1	1	3515086	3515086	"Gold Standard"
"strain"	"Sample18_8"	1	1	49909	49909	"Gold Standard"
"strain"	"Sample9_65"	1	1	12323	12323	"Gold Standard"
"strain"	"1030878"	1	1	3288233	3288233	"Gold Standard"
"strain"	"1030836"	1	1	4897781	4897781	"Gold Standard"
"strain"	"evo_1049056.015"	1	1	3365233	3365233	"Gold Standard"
"strain"	"1036728"	1	1	2012577	2012577	"Gold Standard"
"strain"	"Sample19_52"	1	1	29728	29728	"Gold Standard"
"strain"	"1048783"	1	1	2423571	2423571	"Gold Standard"
"strain"	"1036707"	1	1	4004609	4004609	"Gold Standard"
"strain"	"1036641"	1	1	2630685	2630685	"Gold Standard"
"strain"	"1036707"	0.607277383483	0.963072799367	6350854	4004609	"elated_franklin_0"
"strain"	"1048993"	0.997919056049	0.558659156378	2034173	3633593	"elated_franklin_0"
"strain"	"1036554"	1	0.99474865639	2642513	2656463	"elated_franklin_0"
"strain"	"1036608"	1	0.989799878094	3137337	3169668	"elated_franklin_0"
"strain"	"1049089"	1	0.983895855985	3073975	3124289	"elated_franklin_0"
"strain"	"evo_1049056.015"	0.240578253435	0.995600304645	13926558	3365233	"elated_franklin_0"
"strain"	"1048783"	1	0.235555302485	570885	2423571	"elated_franklin_0"
"strain"	"1286_AP"	0.396789691103	0.621610574701	4660673	2975025	"elated_franklin_0"
"strain"	"1285_BH"	1	1	4566533	4566533	"elated_franklin_0"
"strain"	"1139_AG"	1	0.989670798082	7202639	7277813	"elated_franklin_0"
"strain"	"evo_1035930.011"	0.590478230898	0.705807969117	2702523	2260928	"elated_franklin_0"
"strain"	"1030752"	1	0.991587872161	6224913	6277722	"elated_franklin_0"
"strain"	"1036755"	1	0.954688743476	6170856	6463736	"elated_franklin_0"
"strain"	"1030755"	0.998634743763	0.991570199116	4582290	4614937	"elated_franklin_0"
"strain"	"1052947"	0.477080564288	0.984493744971	9837175	4767044	"elated_franklin_0"
"strain"	"1036539"	0.998503338033	0.219352446993	1026952	4674737	"elated_franklin_0"
"strain"	"1035900"	1	0.106143760177	772632	7279109	"elated_franklin_0"
"strain"	"1049005"	0.984576851271	0.995987908953	4155442	4107833	"elated_franklin_0"
"strain"	"evo_1286_AP.033"	0.279875524487	0.99598967205	11024819	3098001	"elated_franklin_0"
"strain"	"1048783"	1	0.71620554958	1735775	2423571	"elated_franklin_0"
"strain"	"1030878"	0.999533565442	0.996440945639	3278059	3288233	"elated_franklin_0"
"strain"	"1220_AD"	1	0.995235475368	3464141	3480725	"elated_franklin_0"
"strain"	"1036743"	0.969649207521	0.751478354536	3951396	5098574	"elated_franklin_0"
"strain"	"1052944"	0.613865476277	0.116572516106	985224	5188144	"elated_franklin_0"
"strain"	"evo_1035930.029"	0.377056995684	0.969241707536	6200487	2412130	"elated_franklin_0"
"strain"	"evo_1049056.031"	0.609852260911	0.572343401301	3167882	3375491	"elated_franklin_0"
"strain"	"1052944"	0.929665367733	0.264775611471	1477622	5188144	"elated_franklin_0"
"strain"	"1036728"	1	0.144555959847	290930	2012577	"elated_franklin_0"
"strain"	"1035900"	1	0.885803743288	6447862	7279109	"elated_franklin_0"
"strain"	"1030836"	0.572088803114	0.987015752644	8450064	4897781	"elated_franklin_0"
"strain"	"1365_A"	0.994292621594	0.835057057783	5892723	7016396	"elated_franklin_0"
"strain"	"1036641"	1	0.977224183055	2570769	2630685	"elated_franklin_0"
"strain"	"Sample6_722"	0	0	0	7258	"elated_franklin_0"
"strain"	"Sample23_273"	0	0	0	10364	"elated_franklin_0"
"strain"	"1220_AJ"	0	0	0	2614190	"elated_franklin_0"
"strain"	"Sample19_56"	0	0	0	29366	"elated_franklin_0"
"strain"	"Sample22_57"	0	0	0	37672	"elated_franklin_0"
"strain"	"Sample16_19"	0	0	0	77336	"elated_franklin_0"
"strain"	"Sample23_271"	0	0	0	10434	"elated_franklin_0"
"strain"	"Sample6_289"	0	0	0	14081	"elated_franklin_0"
"strain"	"Sample6_527"	0	0	0	9295	"elated_franklin_0"
"strain"	"Sample9_2"	0	0	0	33254	"elated_franklin_0"
