"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"superkingdom"	"Bacteria"	1	0.06	2247578	39804463	"fervent_sammet_0"
"superkingdom"	"unassigned"	NA	NA	37556885	0	"fervent_sammet_0"
"phylum"	"Firmicutes"	1	0.06	2247578	39804463	"fervent_sammet_0"
"phylum"	"unassigned"	NA	NA	37556885	0	"fervent_sammet_0"
"class"	"Clostridia"	1	0.06	1841838	30099738	"fervent_sammet_0"
"class"	"Bacilli"	0.93	0.04	392044	9704725	"fervent_sammet_0"
"class"	"unassigned"	NA	NA	37570581	0	"fervent_sammet_0"
"order"	"Clostridiales"	1	0.06	1818236	30099738	"fervent_sammet_0"
"order"	"Bacillales"	1	0.04	365905	9704725	"fervent_sammet_0"
"order"	"unassigned"	NA	NA	37620322	0	"fervent_sammet_0"
"family"	"family_Exiguobacterium"	0	NA	348914	0	"fervent_sammet_0"
"family"	"Peptostreptococcaceae"	0	NA	339337	0	"fervent_sammet_0"
"family"	"unassigned"	NA	NA	39116212	0	"fervent_sammet_0"
"genus"	"Exiguobacterium"	0	NA	348914	0	"fervent_sammet_0"
"genus"	"Peptoclostridium"	0	NA	338375	0	"fervent_sammet_0"
"genus"	"unassigned"	NA	NA	39117174	0	"fervent_sammet_0"
"species"	"[Clostridium] sticklandii"	0	NA	119848	0	"fervent_sammet_0"
"species"	"unassigned"	NA	NA	39684615	0	"fervent_sammet_0"
"superkingdom"	"Bacteria"	1	0.88	253263000	286779300	"lonely_davinci_6"
"superkingdom"	"Archaea"	0	NA	186300	0	"lonely_davinci_6"
"superkingdom"	"Eukaryota"	0	NA	30900	0	"lonely_davinci_6"
"superkingdom"	"superkingdom_uncultured prokaryote"	0	NA	3300	0	"lonely_davinci_6"
"superkingdom"	"Viruses"	0	NA	3000	0	"lonely_davinci_6"
"superkingdom"	"superkingdom_uncultured organism"	0	NA	600	0	"lonely_davinci_6"
"superkingdom"	"unassigned"	NA	NA	33292200	0	"lonely_davinci_6"
"phylum"	"Firmicutes"	1	0.54	155300400	286779300	"lonely_davinci_6"
"phylum"	"Proteobacteria"	0	NA	1398000	0	"lonely_davinci_6"
"phylum"	"Actinobacteria"	0	NA	289200	0	"lonely_davinci_6"
"phylum"	"Cyanobacteria"	0	NA	194100	0	"lonely_davinci_6"
"phylum"	"Euryarchaeota"	0	NA	167100	0	"lonely_davinci_6"
"phylum"	"Bacteroidetes"	0	NA	114900	0	"lonely_davinci_6"
"phylum"	"Atribacteria"	0	NA	76200	0	"lonely_davinci_6"
"phylum"	"Deinococcus-Thermus"	0	NA	52500	0	"lonely_davinci_6"
"phylum"	"Spirochaetes"	0	NA	49800	0	"lonely_davinci_6"
"phylum"	"Chloroflexi"	0	NA	36900	0	"lonely_davinci_6"
"phylum"	"phylum_uncultured bacterium"	0	NA	35100	0	"lonely_davinci_6"
"phylum"	"Fusobacteria"	0	NA	32700	0	"lonely_davinci_6"
"phylum"	"phylum_Haloplasmatales"	0	NA	27600	0	"lonely_davinci_6"
"phylum"	"Acidobacteria"	0	NA	27300	0	"lonely_davinci_6"
"phylum"	"Thermotogae"	0	NA	21900	0	"lonely_davinci_6"
"phylum"	"Thermodesulfobacteria"	0	NA	20100	0	"lonely_davinci_6"
"phylum"	"Synergistetes"	0	NA	18600	0	"lonely_davinci_6"
"phylum"	"Aquificae"	0	NA	18000	0	"lonely_davinci_6"
"phylum"	"Streptophyta"	0	NA	11700	0	"lonely_davinci_6"
"phylum"	"Planctomycetes"	0	NA	10500	0	"lonely_davinci_6"
"phylum"	"Chlorobi"	0	NA	7500	0	"lonely_davinci_6"
"phylum"	"Nitrospirae"	0	NA	6900	0	"lonely_davinci_6"
"phylum"	"Gemmatimonadetes"	0	NA	6300	0	"lonely_davinci_6"
"phylum"	"Cloacimonetes"	0	NA	5400	0	"lonely_davinci_6"
"phylum"	"Marinimicrobia"	0	NA	5400	0	"lonely_davinci_6"
"phylum"	"Acetothermia"	0	NA	5100	0	"lonely_davinci_6"
"phylum"	"phylum_uncultured archaeon"	0	NA	4800	0	"lonely_davinci_6"
"phylum"	"phylum_Candidatus Methylomirabilis"	0	NA	4500	0	"lonely_davinci_6"
"phylum"	"Deferribacteres"	0	NA	4200	0	"lonely_davinci_6"
"phylum"	"Verrucomicrobia"	0	NA	4200	0	"lonely_davinci_6"
"phylum"	"Caldiserica"	0	NA	3600	0	"lonely_davinci_6"
"phylum"	"Chordata"	0	NA	3600	0	"lonely_davinci_6"
"phylum"	"phylum_uncultured bacterium A1Q1_fos_291"	0	NA	3600	0	"lonely_davinci_6"
"phylum"	"Chlamydiae"	0	NA	3300	0	"lonely_davinci_6"
"phylum"	"Crenarchaeota"	0	NA	3300	0	"lonely_davinci_6"
"phylum"	"Tenericutes"	0	NA	3300	0	"lonely_davinci_6"
"phylum"	"phylum_bacterium JKG1"	0	NA	3300	0	"lonely_davinci_6"
"phylum"	"phylum_uncultured prokaryote"	0	NA	3300	0	"lonely_davinci_6"
"phylum"	"Nitrospinae"	0	NA	3000	0	"lonely_davinci_6"
"phylum"	"Chrysiogenetes"	0	NA	2700	0	"lonely_davinci_6"
"phylum"	"Dictyoglomi"	0	NA	2700	0	"lonely_davinci_6"
"phylum"	"phylum_Caudovirales"	0	NA	2400	0	"lonely_davinci_6"
"phylum"	"phylum_Thermobaculum"	0	NA	2400	0	"lonely_davinci_6"
"phylum"	"phylum_bacterium UASB14"	0	NA	2400	0	"lonely_davinci_6"
"phylum"	"Ascomycota"	0	NA	2100	0	"lonely_davinci_6"
"phylum"	"Omnitrophica"	0	NA	2100	0	"lonely_davinci_6"
"phylum"	"Thaumarchaeota"	0	NA	2100	0	"lonely_davinci_6"
"phylum"	"phylum_bacterium MS4"	0	NA	2100	0	"lonely_davinci_6"
"phylum"	"phylum_bacterium UASB270"	0	NA	2100	0	"lonely_davinci_6"
"phylum"	"Aerophobetes"	0	NA	1800	0	"lonely_davinci_6"
"phylum"	"Ignavibacteriae"	0	NA	1800	0	"lonely_davinci_6"
"phylum"	"Latescibacteria"	0	NA	1800	0	"lonely_davinci_6"
"phylum"	"Fibrobacteres"	0	NA	1500	0	"lonely_davinci_6"
"phylum"	"phylum_Caldithrix"	0	NA	1500	0	"lonely_davinci_6"
"phylum"	"phylum_candidate division ZIXI"	0	NA	1500	0	"lonely_davinci_6"
"phylum"	"Aminicenantes"	0	NA	1200	0	"lonely_davinci_6"
"phylum"	"Arthropoda"	0	NA	1200	0	"lonely_davinci_6"
"phylum"	"Calescamantes"	0	NA	1200	0	"lonely_davinci_6"
"phylum"	"Cnidaria"	0	NA	1200	0	"lonely_davinci_6"
"phylum"	"Korarchaeota"	0	NA	1200	0	"lonely_davinci_6"
"phylum"	"Fervidibacteria"	0	NA	900	0	"lonely_davinci_6"
"phylum"	"Nematoda"	0	NA	900	0	"lonely_davinci_6"
"phylum"	"Placozoa"	0	NA	900	0	"lonely_davinci_6"
"phylum"	"Armatimonadetes"	0	NA	600	0	"lonely_davinci_6"
"phylum"	"Poribacteria"	0	NA	600	0	"lonely_davinci_6"
"phylum"	"phylum_Clostridium phage phiCD146"	0	NA	600	0	"lonely_davinci_6"
"phylum"	"phylum_bacterium OL-1"	0	NA	600	0	"lonely_davinci_6"
"phylum"	"phylum_uncultured organism"	0	NA	600	0	"lonely_davinci_6"
"phylum"	"Apicomplexa"	0	NA	300	0	"lonely_davinci_6"
"phylum"	"Chlorophyta"	0	NA	300	0	"lonely_davinci_6"
"phylum"	"Elusimicrobia"	0	NA	300	0	"lonely_davinci_6"
"phylum"	"Hydrogenedentes"	0	NA	300	0	"lonely_davinci_6"
"phylum"	"Nanohaloarchaeota"	0	NA	300	0	"lonely_davinci_6"
"phylum"	"Parcubacteria"	0	NA	300	0	"lonely_davinci_6"
"phylum"	"Porifera"	0	NA	300	0	"lonely_davinci_6"
"phylum"	"phylum_Choanoflagellida"	0	NA	300	0	"lonely_davinci_6"
"phylum"	"unassigned"	NA	NA	128745000	0	"lonely_davinci_6"
"class"	"Clostridia"	1	0.41	83506500	205549500	"lonely_davinci_6"
"class"	"Bacilli"	0.91	0.6	53481300	81229800	"lonely_davinci_6"
"class"	"Negativicutes"	0	NA	746400	0	"lonely_davinci_6"
"class"	"Deltaproteobacteria"	0	NA	458100	0	"lonely_davinci_6"
"class"	"Actinobacteria"	0	NA	289200	0	"lonely_davinci_6"
"class"	"Gammaproteobacteria"	0	NA	287700	0	"lonely_davinci_6"
"class"	"Alphaproteobacteria"	0	NA	108000	0	"lonely_davinci_6"
"class"	"Methanomicrobia"	0	NA	104100	0	"lonely_davinci_6"
"class"	"Betaproteobacteria"	0	NA	77100	0	"lonely_davinci_6"
"class"	"class_Atribacteria bacterium SCGC AAA255-N14"	0	NA	68400	0	"lonely_davinci_6"
"class"	"Deinococci"	0	NA	51300	0	"lonely_davinci_6"
"class"	"Spirochaetia"	0	NA	49800	0	"lonely_davinci_6"
"class"	"Bacteroidia"	0	NA	39000	0	"lonely_davinci_6"
"class"	"class_uncultured bacterium"	0	NA	35100	0	"lonely_davinci_6"
"class"	"Flavobacteriia"	0	NA	32700	0	"lonely_davinci_6"
"class"	"Fusobacteriia"	0	NA	32700	0	"lonely_davinci_6"
"class"	"class_Haloplasmatales"	0	NA	27600	0	"lonely_davinci_6"
"class"	"Thermotogae"	0	NA	21900	0	"lonely_davinci_6"
"class"	"class_Pleurocapsales"	0	NA	21300	0	"lonely_davinci_6"
"class"	"Thermodesulfobacteria"	0	NA	20100	0	"lonely_davinci_6"
"class"	"class_Nostocales"	0	NA	18900	0	"lonely_davinci_6"
"class"	"Aquificae"	0	NA	18000	0	"lonely_davinci_6"
"class"	"class_Oscillatoriales"	0	NA	17400	0	"lonely_davinci_6"
"class"	"Synergistia"	0	NA	17100	0	"lonely_davinci_6"
"class"	"Epsilonproteobacteria"	0	NA	15900	0	"lonely_davinci_6"
"class"	"class_Chroococcales"	0	NA	15900	0	"lonely_davinci_6"
"class"	"Halobacteria"	0	NA	15300	0	"lonely_davinci_6"
"class"	"Cytophagia"	0	NA	13200	0	"lonely_davinci_6"
"class"	"Thermomicrobia"	0	NA	11700	0	"lonely_davinci_6"
"class"	"Chloroflexia"	0	NA	10500	0	"lonely_davinci_6"
"class"	"Planctomycetia"	0	NA	10200	0	"lonely_davinci_6"
"class"	"Acidobacteriia"	0	NA	9000	0	"lonely_davinci_6"
"class"	"Archaeoglobi"	0	NA	7800	0	"lonely_davinci_6"
"class"	"Methanococci"	0	NA	7800	0	"lonely_davinci_6"
"class"	"Chlorobia"	0	NA	7500	0	"lonely_davinci_6"
"class"	"Methanobacteria"	0	NA	7500	0	"lonely_davinci_6"
"class"	"class_Prochlorales"	0	NA	7200	0	"lonely_davinci_6"
"class"	"Nitrospira"	0	NA	6600	0	"lonely_davinci_6"
"class"	"Gemmatimonadetes"	0	NA	6300	0	"lonely_davinci_6"
"class"	"Dehalococcoidia"	0	NA	5700	0	"lonely_davinci_6"
"class"	"Holophagae"	0	NA	5400	0	"lonely_davinci_6"
"class"	"Erysipelotrichia"	0	NA	5100	0	"lonely_davinci_6"
"class"	"Thermococci"	0	NA	4800	0	"lonely_davinci_6"
"class"	"class_uncultured archaeon"	0	NA	4800	0	"lonely_davinci_6"
"class"	"class_Candidatus Cloacimonas"	0	NA	4500	0	"lonely_davinci_6"
"class"	"class_Candidatus Methylomirabilis"	0	NA	4500	0	"lonely_davinci_6"
"class"	"Deferribacteres"	0	NA	4200	0	"lonely_davinci_6"
"class"	"Caldisericia"	0	NA	3600	0	"lonely_davinci_6"
"class"	"Solibacteres"	0	NA	3600	0	"lonely_davinci_6"
"class"	"Sphingobacteriia"	0	NA	3600	0	"lonely_davinci_6"
"class"	"class_uncultured bacterium A1Q1_fos_291"	0	NA	3600	0	"lonely_davinci_6"
"class"	"Chlamydiia"	0	NA	3300	0	"lonely_davinci_6"
"class"	"Mollicutes"	0	NA	3300	0	"lonely_davinci_6"
"class"	"Thermoprotei"	0	NA	3300	0	"lonely_davinci_6"
"class"	"Verrucomicrobiae"	0	NA	3300	0	"lonely_davinci_6"
"class"	"Zetaproteobacteria"	0	NA	3300	0	"lonely_davinci_6"
"class"	"class_bacterium JKG1"	0	NA	3300	0	"lonely_davinci_6"
"class"	"class_uncultured prokaryote"	0	NA	3300	0	"lonely_davinci_6"
"class"	"Nitrospinia"	0	NA	3000	0	"lonely_davinci_6"
"class"	"Chrysiogenetes"	0	NA	2700	0	"lonely_davinci_6"
"class"	"Dictyoglomia"	0	NA	2700	0	"lonely_davinci_6"
"class"	"Anaerolineae"	0	NA	2400	0	"lonely_davinci_6"
"class"	"class_Candidatus Caldatribacteirum"	0	NA	2400	0	"lonely_davinci_6"
"class"	"class_Candidatus Chloracidobacterium"	0	NA	2400	0	"lonely_davinci_6"
"class"	"class_Caudovirales"	0	NA	2400	0	"lonely_davinci_6"
"class"	"class_Thermobaculum"	0	NA	2400	0	"lonely_davinci_6"
"class"	"class_bacterium UASB14"	0	NA	2400	0	"lonely_davinci_6"
"class"	"class_uncultured Acetothermia bacterium"	0	NA	2400	0	"lonely_davinci_6"
"class"	"class_Candidatus Acetothermum"	0	NA	2100	0	"lonely_davinci_6"
"class"	"class_Candidatus Omnitrophus"	0	NA	2100	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:145"	0	NA	2100	0	"lonely_davinci_6"
"class"	"class_Thermoanaerobaculum"	0	NA	2100	0	"lonely_davinci_6"
"class"	"class_bacterium MS4"	0	NA	2100	0	"lonely_davinci_6"
"class"	"class_bacterium UASB270"	0	NA	2100	0	"lonely_davinci_6"
"class"	"class_cyanobacterium PCC 7702"	0	NA	2100	0	"lonely_davinci_6"
"class"	"Caldilineae"	0	NA	1800	0	"lonely_davinci_6"
"class"	"Ignavibacteria"	0	NA	1800	0	"lonely_davinci_6"
"class"	"class_Aerophobetes bacterium SCGC AAA255-F10"	0	NA	1800	0	"lonely_davinci_6"
"class"	"class_Atribacteria bacterium JGI 0000079-L04"	0	NA	1800	0	"lonely_davinci_6"
"class"	"class_Atribacteria bacterium SCGC AAA255-G05"	0	NA	1800	0	"lonely_davinci_6"
"class"	"Eurotiomycetes"	0	NA	1500	0	"lonely_davinci_6"
"class"	"class_Caldithrix"	0	NA	1500	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:114"	0	NA	1500	0	"lonely_davinci_6"
"class"	"class_candidate division ZIXI"	0	NA	1500	0	"lonely_davinci_6"
"class"	"Hydrozoa"	0	NA	1200	0	"lonely_davinci_6"
"class"	"Ktedonobacteria"	0	NA	1200	0	"lonely_davinci_6"
"class"	"Thermoplasmata"	0	NA	1200	0	"lonely_davinci_6"
"class"	"class_Branchiostomidae"	0	NA	1200	0	"lonely_davinci_6"
"class"	"class_Candidatus Korarchaeum"	0	NA	1200	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium ASF500"	0	NA	1200	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:238"	0	NA	1200	0	"lonely_davinci_6"
"class"	"class_Latescibacteria bacterium SCGC AAA252-D10"	0	NA	1200	0	"lonely_davinci_6"
"class"	"class_Pyrinomonas"	0	NA	1200	0	"lonely_davinci_6"
"class"	"class_Stigonematales"	0	NA	1200	0	"lonely_davinci_6"
"class"	"class_euryarchaeote SCGC AAA261-G15"	0	NA	1200	0	"lonely_davinci_6"
"class"	"Chitinivibrionia"	0	NA	900	0	"lonely_davinci_6"
"class"	"class_Bacteroidetes Order II. Incertae sedis"	0	NA	900	0	"lonely_davinci_6"
"class"	"class_Calescamantes bacterium JGI 0000106-I17"	0	NA	900	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:41"	0	NA	900	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:424"	0	NA	900	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:466"	0	NA	900	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:884"	0	NA	900	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:94"	0	NA	900	0	"lonely_davinci_6"
"class"	"class_Trichoplax"	0	NA	900	0	"lonely_davinci_6"
"class"	"Aves"	0	NA	600	0	"lonely_davinci_6"
"class"	"Chthonomonadetes"	0	NA	600	0	"lonely_davinci_6"
"class"	"Enoplea"	0	NA	600	0	"lonely_davinci_6"
"class"	"Fibrobacteria"	0	NA	600	0	"lonely_davinci_6"
"class"	"Gloeobacteria"	0	NA	600	0	"lonely_davinci_6"
"class"	"Insecta"	0	NA	600	0	"lonely_davinci_6"
"class"	"Liliopsida"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Aciduliprofundum"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Atribacteria bacterium JGI 0000059-I14"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Candidatus Fervidibacter"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Candidatus Latescibacter"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Clostridium phage phiCD146"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:102"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:129"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:176"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:194"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:240"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:321"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Marinimicrobia bacterium JGI 0000039-D08"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Methylacidiphilales"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Nitrosopumilales"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_Proteobacteria bacterium JGI 0001002-H11"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_bacterium OL-1"	0	NA	600	0	"lonely_davinci_6"
"class"	"class_uncultured organism"	0	NA	600	0	"lonely_davinci_6"
"class"	"Actinopteri"	0	NA	300	0	"lonely_davinci_6"
"class"	"Appendicularia"	0	NA	300	0	"lonely_davinci_6"
"class"	"Arachnida"	0	NA	300	0	"lonely_davinci_6"
"class"	"Chromadorea"	0	NA	300	0	"lonely_davinci_6"
"class"	"Demospongiae"	0	NA	300	0	"lonely_davinci_6"
"class"	"Gregarinasina"	0	NA	300	0	"lonely_davinci_6"
"class"	"Mamiellophyceae"	0	NA	300	0	"lonely_davinci_6"
"class"	"Nanohaloarchaea"	0	NA	300	0	"lonely_davinci_6"
"class"	"Phycisphaerae"	0	NA	300	0	"lonely_davinci_6"
"class"	"Saccharomycetes"	0	NA	300	0	"lonely_davinci_6"
"class"	"Sordariomycetes"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Atribacteria bacterium SCGC AB-164-A22"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Brassicales"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Candidatus Caldiarchaeum"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Candidatus Calescibacterium"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Candidatus Hydrogenedens"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Chloroflexi bacterium JGI 0002000-F10"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Choanoflagellida"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Cytophagales bacterium B6"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:124"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:137"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:270"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:272"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:449"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:475"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:534"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:646"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium CAG:83"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Firmicutes bacterium M10-2"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Malvales"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Poribacteria bacterium WGA-3G"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_SAR202 cluster bacterium SCGC AAA240-N13"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_Thaumarchaeota archaeon N4"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_uncultured Nitrospirae bacterium MY3-5B"	0	NA	300	0	"lonely_davinci_6"
"class"	"class_uncultured Termite group 1 bacterium"	0	NA	300	0	"lonely_davinci_6"
"class"	"unassigned"	NA	NA	146919600	0	"lonely_davinci_6"
"order"	"Clostridiales"	1	0.36	73608600	205549500	"lonely_davinci_6"
"order"	"Bacillales"	0.92	0.6	52809300	81229800	"lonely_davinci_6"
"order"	"Thermoanaerobacterales"	0	NA	2351700	0	"lonely_davinci_6"
"order"	"Selenomonadales"	0	NA	746400	0	"lonely_davinci_6"
"order"	"Actinomycetales"	0	NA	234300	0	"lonely_davinci_6"
"order"	"Lactobacillales"	0	NA	193200	0	"lonely_davinci_6"
"order"	"Desulfuromonadales"	0	NA	138000	0	"lonely_davinci_6"
"order"	"Halanaerobiales"	0	NA	128400	0	"lonely_davinci_6"
"order"	"Methanosarcinales"	0	NA	92100	0	"lonely_davinci_6"
"order"	"Desulfovibrionales"	0	NA	72300	0	"lonely_davinci_6"
"order"	"order_Atribacteria bacterium SCGC AAA255-N14"	0	NA	68400	0	"lonely_davinci_6"
"order"	"Desulfobacterales"	0	NA	57900	0	"lonely_davinci_6"
"order"	"Burkholderiales"	0	NA	50400	0	"lonely_davinci_6"
"order"	"Spirochaetales"	0	NA	49800	0	"lonely_davinci_6"
"order"	"Enterobacteriales"	0	NA	45300	0	"lonely_davinci_6"
"order"	"Pseudomonadales"	0	NA	39900	0	"lonely_davinci_6"
"order"	"Bacteroidales"	0	NA	39000	0	"lonely_davinci_6"
"order"	"order_uncultured bacterium"	0	NA	35100	0	"lonely_davinci_6"
"order"	"Natranaerobiales"	0	NA	34800	0	"lonely_davinci_6"
"order"	"Rhizobiales"	0	NA	34800	0	"lonely_davinci_6"
"order"	"Fusobacteriales"	0	NA	32700	0	"lonely_davinci_6"
"order"	"Flavobacteriales"	0	NA	32400	0	"lonely_davinci_6"
"order"	"Thermales"	0	NA	30900	0	"lonely_davinci_6"
"order"	"Vibrionales"	0	NA	29700	0	"lonely_davinci_6"
"order"	"Haloplasmatales"	0	NA	27600	0	"lonely_davinci_6"
"order"	"Thermotogales"	0	NA	21900	0	"lonely_davinci_6"
"order"	"Pleurocapsales"	0	NA	21300	0	"lonely_davinci_6"
"order"	"Thermodesulfobacteriales"	0	NA	20100	0	"lonely_davinci_6"
"order"	"Nostocales"	0	NA	18900	0	"lonely_davinci_6"
"order"	"Syntrophobacterales"	0	NA	18600	0	"lonely_davinci_6"
"order"	"Oscillatoriales"	0	NA	17400	0	"lonely_davinci_6"
"order"	"Alteromonadales"	0	NA	17100	0	"lonely_davinci_6"
"order"	"Synergistales"	0	NA	17100	0	"lonely_davinci_6"
"order"	"Rhodobacterales"	0	NA	16800	0	"lonely_davinci_6"
"order"	"Deinococcales"	0	NA	16200	0	"lonely_davinci_6"
"order"	"Chroococcales"	0	NA	15900	0	"lonely_davinci_6"
"order"	"Myxococcales"	0	NA	15900	0	"lonely_davinci_6"
"order"	"Xanthomonadales"	0	NA	15600	0	"lonely_davinci_6"
"order"	"Chromatiales"	0	NA	15300	0	"lonely_davinci_6"
"order"	"Halobacteriales"	0	NA	15300	0	"lonely_davinci_6"
"order"	"Rhodospirillales"	0	NA	14700	0	"lonely_davinci_6"
"order"	"Coriobacteriales"	0	NA	14100	0	"lonely_davinci_6"
"order"	"Aquificales"	0	NA	13800	0	"lonely_davinci_6"
"order"	"Cytophagales"	0	NA	13200	0	"lonely_davinci_6"
"order"	"Campylobacterales"	0	NA	12300	0	"lonely_davinci_6"
"order"	"Bifidobacteriales"	0	NA	10500	0	"lonely_davinci_6"
"order"	"Oceanospirillales"	0	NA	9300	0	"lonely_davinci_6"
"order"	"Pasteurellales"	0	NA	9300	0	"lonely_davinci_6"
"order"	"Acidobacteriales"	0	NA	9000	0	"lonely_davinci_6"
"order"	"Methanomicrobiales"	0	NA	9000	0	"lonely_davinci_6"
"order"	"Chloroflexales"	0	NA	8400	0	"lonely_davinci_6"
"order"	"Archaeoglobales"	0	NA	7800	0	"lonely_davinci_6"
"order"	"Methanococcales"	0	NA	7800	0	"lonely_davinci_6"
"order"	"Chlorobiales"	0	NA	7500	0	"lonely_davinci_6"
"order"	"Methanobacteriales"	0	NA	7500	0	"lonely_davinci_6"
"order"	"Prochlorales"	0	NA	7200	0	"lonely_davinci_6"
"order"	"order_Deferrisoma"	0	NA	7200	0	"lonely_davinci_6"
