"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"strain"	"1048960"	0.985602469773	0.975719074003	3868858	3908047	"admiring_curie_0"
"strain"	"1285_BL"	0.984215122379	0.970850378513	4431710	4492717	"admiring_curie_0"
"strain"	"1287_CM"	0.100562647557	0.985906988671	62398387	6364644	"admiring_curie_0"
"strain"	"1048936"	0.981717197613	0.977516344878	6705099	6733914	"admiring_curie_0"
"strain"	"1035978"	0.990315146096	0.963591489788	2484911	2553826	"admiring_curie_0"
"strain"	"evo_1048987.032"	0.559561740215	0.684493602857	3789807	3098102	"admiring_curie_0"
"strain"	"1021_F"	0.366221141617	0.0325259798707	445018	5010610	"admiring_curie_0"
"strain"	"1036596"	0.578493601482	0.170730631459	1485344	5032852	"admiring_curie_0"
"strain"	"1048891"	1	0.995430384437	3718474	3735544	"admiring_curie_0"
"strain"	"1036578"	0.997439615175	0.993359340451	2724981	2736174	"admiring_curie_0"
"strain"	"1286_CM"	0.928057751103	0.39169858239	1605649	3804290	"admiring_curie_0"
"strain"	"1139_CG"	0.864919774316	0.0773604085641	653656	7308131	"admiring_curie_0"
"strain"	"1053019"	0.193604637423	0.992455421698	39225579	7651985	"admiring_curie_0"
"strain"	"1021_AH"	0.573519602051	0.490910261579	4932086	5762047	"admiring_curie_0"
"strain"	"1036677"	1	0.990507858807	3165884	3196223	"admiring_curie_0"
"strain"	"1030725"	1	0.995055149205	3358337	3375026	"admiring_curie_0"
"strain"	"1036623"	1	0.994928147198	2133508	2144384	"admiring_curie_0"
"strain"	"1286_BY"	1	0.645584298034	2542708	3938615	"admiring_curie_0"
"strain"	"1220_BH"	0.581638335463	0.621525839524	6988996	6540465	"admiring_curie_0"
"strain"	"1286_AC"	0.337132493013	0.921062515695	15013320	5495260	"admiring_curie_0"
"strain"	"1036620"	0.945406627146	0.96931230688	4116855	4015323	"admiring_curie_0"
"strain"	"1036656"	1	0.980448012734	3343364	3410037	"admiring_curie_0"
"strain"	"1030872"	0.84165343658	0.998575286775	5633624	4748324	"admiring_curie_0"
"strain"	"1030890"	0.989456690428	0.712585393296	2416983	3356089	"admiring_curie_0"
"strain"	"1021_B"	0.863103436277	0.945144413558	3965746	3621509	"admiring_curie_0"
"strain"	"1286_K"	0.928897281873	0.561395055313	2300334	3806186	"admiring_curie_0"
"strain"	"1286_W"	0.991553782924	0.95415011704	4691331	4875236	"admiring_curie_0"
"strain"	"1287_B"	1	0.934856442031	6355629	6798508	"admiring_curie_0"
"strain"	"1287_CK"	0.368185104394	0.616898143375	6094334	3637299	"admiring_curie_0"
"strain"	"1036563"	0.13072475569	0.998898834906	28339812	3708799	"admiring_curie_0"
"strain"	"1048864"	0.51141783142	0.985913085706	15633135	8109299	"admiring_curie_0"
"strain"	"1036632"	1	0.977151872413	4100183	4196055	"admiring_curie_0"
"strain"	"1021_S"	0.877098777704	0.868808838816	5412436	5464080	"admiring_curie_0"
"strain"	"1048768"	0.991629151343	0.825035323168	2776421	3337045	"admiring_curie_0"
"strain"	"1035945"	1	0.965498663323	2736481	2834267	"admiring_curie_0"
"strain"	"1285_BN"	0.519811459714	0.0943090538963	814680	4490343	"admiring_curie_0"
"strain"	"evo_1048963.008"	0.306197824188	0.984084863196	16619171	5171052	"admiring_curie_0"
"strain"	"1139_C"	0.355724465001	0.362924024532	6653006	6521026	"admiring_curie_0"
"strain"	"1287_AG"	0.594514794619	0.950850560879	6182011	3865273	"admiring_curie_0"
"strain"	"1036671"	1	0.936862791609	2496136	2664356	"admiring_curie_0"
"strain"	"evo_1030719.009"	0.102862717382	0.858333036522	41701951	4997566	"admiring_curie_0"
"strain"	"1030857"	0.825601161754	0.973619169188	6390335	5418821	"admiring_curie_0"
"strain"	"1030875"	0.964266474273	0.554838036561	2095707	3642180	"admiring_curie_0"
"strain"	"1048948"	1	0.991738322882	3833743	3865680	"admiring_curie_0"
"strain"	"1049017"	1	0.81999436947	5752527	7015325	"admiring_curie_0"
"strain"	"1139_AR"	0.977262999243	0.993979723092	4684215	4605436	"admiring_curie_0"
"strain"	"1285_AO"	0.226236757421	0.0957113798313	1989133	4701792	"admiring_curie_0"
"strain"	"1035933"	1	0.977725891557	2450931	2506767	"admiring_curie_0"
"strain"	"evo_1220_W.025"	0.873052519808	0.548275507658	3030647	4825884	"admiring_curie_0"
"strain"	"1036581"	0.99788474337	0.653796269061	2594957	3960665	"admiring_curie_0"
"strain"	"1286_L"	0.266811325532	0.919240228818	17512926	5083162	"admiring_curie_0"
"strain"	"1220_V"	0.716721848189	0.950138970787	8365421	6310319	"admiring_curie_0"
"strain"	"1220_I"	0.11277020006	0.990032871172	59093945	6731126	"admiring_curie_0"
"strain"	"1036734"	1	0.68940341879	1603289	2325618	"admiring_curie_0"
"strain"	"1220_M"	0.999454646074	0.777117239943	4098256	5270789	"admiring_curie_0"
"strain"	"1286_V"	1	0.977341109012	5927135	6064551	"admiring_curie_0"
"strain"	"1285_CI"	1	0.924514868947	7003214	7575015	"admiring_curie_0"
"strain"	"1021_L"	1	0.0534284218391	280019	5241012	"admiring_curie_0"
"strain"	"1286_AB"	0.203445148415	0.980244061488	23104665	4795267	"admiring_curie_0"
"strain"	"1035987"	1	0.995416948324	2020350	2029652	"admiring_curie_0"
"strain"	"evo_1030719.005"	0.265581034349	0.0250193338741	478001	5073996	"admiring_curie_0"
"strain"	"1365_F"	0.437112425167	0.206476208023	1743373	3690740	"admiring_curie_0"
"strain"	"1030824"	0.536479849767	0.984989592462	3881965	2114333	"admiring_curie_0"
"strain"	"evo_1030719.021"	0.325089571786	0.0750169600382	1098002	4758244	"admiring_curie_0"
"strain"	"1030929"	0.986803093158	0.87146286532	5177880	5863185	"admiring_curie_0"
"strain"	"1286_BC"	1	0.885485756524	4772654	5389871	"admiring_curie_0"
"strain"	"1036659"	0.977851437032	0.993396635919	5637973	5549747	"admiring_curie_0"
"strain"	"1030965"	1	0.992070335921	4727234	4765019	"admiring_curie_0"
"strain"	"1036713"	0.955037097538	0.342156364383	1574498	4394786	"admiring_curie_0"
"strain"	"1287_G"	0.577005812623	0.0636919580504	852111	7719546	"admiring_curie_0"
"strain"	"1286_CM"	0.635089149153	0.126175449295	755812	3804290	"admiring_curie_0"
"strain"	"evo_1030719.037"	0.289948806292	0.0386941746768	595581	4462894	"admiring_curie_0"
"strain"	"1035996"	1	0.978720804409	3492206	3568133	"admiring_curie_0"
"strain"	"1036752"	0.834650828714	0.932660832144	4308301	3855557	"admiring_curie_0"
"strain"	"1049059"	0.188284977012	0.97967218624	22418889	4308727	"admiring_curie_0"
"strain"	"1035999"	1	0.989118275531	1801128	1820943	"admiring_curie_0"
"strain"	"1139_BO"	0.0635787112604	0.989953151383	78114103	5016797	"admiring_curie_0"
"strain"	"1286_BR"	1	0.603746323838	3250988	5384692	"admiring_curie_0"
"strain"	"1048582"	1	0.996561059539	5527112	5546185	"admiring_curie_0"
"strain"	"1036572"	1	0.955592939982	2745279	2872854	"admiring_curie_0"
"strain"	"1030722"	1	0.789127915682	2508786	3179188	"admiring_curie_0"
"strain"	"1220_H"	0.274528336951	0.989590653036	24402643	6769685	"admiring_curie_0"
"strain"	"evo_1220_Q.019"	0.431371066647	0.0209107217279	238092	4911643	"admiring_curie_0"
"strain"	"1286_AR"	0.221766111737	0.186597858231	3962003	4708725	"admiring_curie_0"
"strain"	"1139_AK"	0.909781805905	0.940091481793	4594029	4445912	"admiring_curie_0"
"strain"	"1286_CE"	0.424403218459	0.128932028118	1497114	4928023	"admiring_curie_0"
"strain"	"1036719"	1	0.995268268473	6585718	6617028	"admiring_curie_0"
"strain"	"1285_CQ"	0.450565624387	0.477029990989	6213399	5868696	"admiring_curie_0"
"strain"	"1286_CJ"	0.986957529029	0.466780484398	3237270	6844862	"admiring_curie_0"
"strain"	"1010920"	0.968304100396	0.984745708089	4607189	4530266	"admiring_curie_0"
"strain"	"1220_BK"	0.437181064742	0.998726098535	8487616	3715358	"admiring_curie_0"
"strain"	"1287_Y"	1	0.478924407611	1931153	4032271	"admiring_curie_0"
"strain"	"1030875"	0.912670561469	0.407731084131	1627126	3642180	"admiring_curie_0"
"strain"	"evo_1052962.015"	0.327750522007	0.592728392453	4886427	2701961	"admiring_curie_0"
"strain"	"evo_1036662.016"	0.510531552767	0.320608038591	2410993	3839230	"admiring_curie_0"
"strain"	"1036587"	0.992508177289	0.982524892332	3912666	3952422	"admiring_curie_0"
"strain"	"1220_AI"	0.393283539101	0.537341399854	11283770	8258662	"admiring_curie_0"
"strain"	"1285_BS"	0.723105918513	0.0448172291719	330556	5333373	"admiring_curie_0"
"strain"	"1220_M"	0.0926957730337	0.00721239267973	410105	5270789	"admiring_curie_0"
"strain"	"1286_BX"	0.223769551	0.968577704124	19842655	4584229	"admiring_curie_0"
"strain"	"1287_AA"	1	0.97221213045	6285996	6465663	"admiring_curie_0"
"strain"	"1286_Q"	0.719366304087	0.151242897051	1258206	5984486	"admiring_curie_0"
"strain"	"1286_CQ"	0.489868276172	0.913099084496	7706882	4134663	"admiring_curie_0"
"strain"	"1139_BY"	0.167755660863	0.910929477973	35994070	6628624	"admiring_curie_0"
"strain"	"1036698"	1	0.985776884265	3371561	3420207	"admiring_curie_0"
"strain"	"1036611"	0.724167664717	0.562773362263	2057344	2647357	"admiring_curie_0"
"strain"	"1036617"	1	0.877379034994	2534183	2888356	"admiring_curie_0"
"strain"	"1286_Q"	0.209069432249	0.682984637277	19550022	5984486	"admiring_curie_0"
"strain"	"evo_1052962.024"	0.212292356853	0.0282663638365	340488	2557209	"admiring_curie_0"
"strain"	"1139_AS"	0.841869207575	0.858192055487	6417757	6295691	"admiring_curie_0"
"strain"	"1049080"	1	0.99068398957	6054055	6110985	"admiring_curie_0"
"strain"	"1220_BE"	1	0.997062159225	4805367	4819526	"admiring_curie_0"
"strain"	"1285_CR"	0.435006336026	0.73285601354	7060419	4190901	"admiring_curie_0"
"strain"	"1365_E"	0.224966265186	0.994448468636	23055559	5215678	"admiring_curie_0"
"strain"	"1048990"	1	0.988158277648	3235998	3274777	"admiring_curie_0"
"strain"	"1286_AJ"	0.991290717911	0.0785175659585	260297	3286271	"admiring_curie_0"
"strain"	"1021_R"	0.235572182651	0.208544578395	6869109	7759353	"admiring_curie_0"
"strain"	"1035948"	1	0.0936530500336	303322	3238784	"admiring_curie_0"
"strain"	"1021_AG"	0.502881953836	0.998607751238	7793324	3924586	"admiring_curie_0"
"strain"	"1030956"	1	0.920012096865	3863531	4199435	"admiring_curie_0"
"strain"	"1220_AG"	1	0.974492814388	3449153	3539434	"admiring_curie_0"
"strain"	"evo_1052962.017"	0.175255629155	0.794655012232	11893792	2623093	"admiring_curie_0"
"strain"	"1287_CC"	0.889564393476	0.93990176296	6582569	6230033	"admiring_curie_0"
"strain"	"1021_O"	1	0.903351882841	5877706	6506552	"admiring_curie_0"
"strain"	"1286_CF"	1	0.993627611656	4019643	4045422	"admiring_curie_0"
"strain"	"1021_A"	1	0.857460044358	2499803	2915358	"admiring_curie_0"
"strain"	"evo_1036569.028"	0.676894588684	0.135616493365	668562	3336954	"admiring_curie_0"
"strain"	"1285_AG"	0.708254234939	0.481970553174	3615223	5312559	"admiring_curie_0"
"strain"	"1036575"	1	0.979807616592	5487294	5600379	"admiring_curie_0"
"strain"	"1030815"	1	0.947769317223	3373982	3559919	"admiring_curie_0"
"strain"	"1035972"	1	0.958136205575	2262150	2360990	"admiring_curie_0"
"strain"	"1030860"	1	0.95826328752	4613756	4814706	"admiring_curie_0"
"strain"	"1220_AQ"	0.253378398706	0.930773116815	16120877	4388483	"admiring_curie_0"
"strain"	"1030749"	0.920287248492	0.146602351205	695008	4362870	"admiring_curie_0"
"strain"	"1285_L"	0.968565244312	0.997869052634	5701110	5533689	"admiring_curie_0"
"strain"	"1286_AT"	0.297489640474	0.998236001732	11913672	3550457	"admiring_curie_0"
"strain"	"1285_BQ"	0.540308988518	0.0412284809277	570183	7472383	"admiring_curie_0"
"strain"	"1030845"	0.36835460727	0.850003168836	15292343	6627040	"admiring_curie_0"
"strain"	"1036638"	0.692803531775	0.961894058168	2270586	1635388	"admiring_curie_0"
"strain"	"1036662"	0.929711125809	0.96376263781	3831218	3695854	"admiring_curie_0"
"strain"	"1049008"	0.342332882526	0.987172395017	14934674	5179065	"admiring_curie_0"
"strain"	"1048984"	0.963180344462	0.975131804449	6148944	6073581	"admiring_curie_0"
"strain"	"1220_AF"	0.572208899795	0.678497765745	5366056	4525446	"admiring_curie_0"
"strain"	"1286_BK"	0.528766466608	0.637553158843	5127498	4252585	"admiring_curie_0"
"strain"	"1021_F"	0.973801993709	0.0452894956901	233033	5010610	"admiring_curie_0"
"strain"	"1139_AH"	0.224305452784	0.992130286628	24900215	5629557	"admiring_curie_0"
"strain"	"1220_U"	0.479379709534	0.488649648182	6175107	6057962	"admiring_curie_0"
"strain"	"1365_P"	0.522407981899	0.508531194628	5740990	5897650	"admiring_curie_0"
"strain"	"1220_BO"	0.487917796458	0.0216736231196	368062	8285832	"admiring_curie_0"
"strain"	"1021_BF"	0.397149928687	0.992009916044	15166217	6071776	"admiring_curie_0"
"strain"	"1285_E"	0.92056901988	0.33146305513	1496960	4157492	"admiring_curie_0"
"strain"	"1287_D"	1	0.994085238123	4349277	4375155	"admiring_curie_0"
"strain"	"1286_N"	0.984305992307	0.856959545466	3133935	3599646	"admiring_curie_0"
"strain"	"1365_G"	1	0.9800853009	3602034	3675225	"admiring_curie_0"
"strain"	"evo_1036569.038"	0.882019171942	0.170686699613	655437	3386954	"admiring_curie_0"
"strain"	"1036692"	1	0.972237348268	2106815	2166976	"admiring_curie_0"
"strain"	"1287_BG"	0.622714817413	0.225381477318	1731645	4784426	"admiring_curie_0"
"strain"	"1048855"	0.999406540287	0.631238845636	2992621	4738056	"admiring_curie_0"
"strain"	"1287_BM"	0.266552630829	0.782149102274	14033600	4782583	"admiring_curie_0"
"strain"	"1030935"	0.550672547555	0.177152679915	2055245	6388653	"admiring_curie_0"
"strain"	"1036560"	1	0.897624594586	2472033	2753972	"admiring_curie_0"
"strain"	"1286_AU"	1	0.997111660263	4519961	4533054	"admiring_curie_0"
"strain"	"1048957"	0.0201820726089	0.00309039377722	636010	4153516	"admiring_curie_0"
"strain"	"1030911"	0.879628613898	0.320569873123	729268	2001077	"admiring_curie_0"
"strain"	"1030743"	0.999561402172	1	3609229	3607646	"admiring_curie_0"
"strain"	"evo_1220_W.025"	0.857518758419	0.161058367752	906393	4825884	"admiring_curie_0"
"strain"	"1049062"	0.772306193034	0.97093198275	4184589	3328538	"admiring_curie_0"
"strain"	"1036548"	0.898808919912	0.518581958452	3499093	6064646	"admiring_curie_0"
"strain"	"1035897"	1	0.982596172623	3220400	3277440	"admiring_curie_0"
"strain"	"1035984"	0.997879002703	0.996946115668	2777467	2780066	"admiring_curie_0"
"strain"	"1030710"	0.995048289831	0.965184822468	4457046	4594950	"admiring_curie_0"
"strain"	"1285_G"	0.938553699008	0.984920904148	5057896	4819785	"admiring_curie_0"
"strain"	"1285_BW"	0.729077823305	0.0276915923957	215501	5673816	"admiring_curie_0"
"strain"	"1285_K"	0.987741340376	0.864341648294	4879571	5576214	"admiring_curie_0"
"strain"	"1036776"	0.946077033711	0.859698331612	2216588	2439301	"admiring_curie_0"
"strain"	"1048879"	0.982731648616	0.080365799497	764520	9348728	"admiring_curie_0"
"strain"	"evo_1048972.019"	0.189809219587	0.972652242409	15443881	3013812	"admiring_curie_0"
"strain"	"1036722"	1	0.647825979386	1309198	2020910	"admiring_curie_0"
"strain"	"1139_AP"	0.529373069236	0.490161241032	4832607	5219205	"admiring_curie_0"
"strain"	"1035936"	1	0.936796551233	2359724	2518929	"admiring_curie_0"
"strain"	"evo_1030827.038"	0.554307239829	0.123221259021	938420	4221455	"admiring_curie_0"
"strain"	"1030797"	0.946631509676	0.515852785371	2233790	4099185	"admiring_curie_0"
"strain"	"1036665"	0.915906780779	0.838800095505	2577580	2814524	"admiring_curie_0"
"strain"	"1286_AY"	0.996177188221	0.899862938674	3183259	3523970	"admiring_curie_0"
"strain"	"1048918"	0.366499695564	0.600907506578	9249904	5641612	"admiring_curie_0"
"strain"	"1287_BR"	0.301284035648	0.0530004307804	1011109	5747708	"admiring_curie_0"
"strain"	"1021_AC"	0.722894075479	0.82725799436	6285268	5492341	"admiring_curie_0"
"strain"	"1021_BE"	0.0571709374483	0.00446373055047	404961	5186693	"admiring_curie_0"
"strain"	"1285_AB"	0.118050668054	0.997327860174	37408344	4427912	"admiring_curie_0"
"strain"	"1285_BS"	0.581999826283	0.510075331315	4674266	5333373	"admiring_curie_0"
"strain"	"1286_Q"	0.753657550621	0.115578179981	917759	5984486	"admiring_curie_0"
"strain"	"1030764"	1	0.98351075481	4638220	4715983	"admiring_curie_0"
"strain"	"1030713"	1	0.985277452248	2446572	2483130	"admiring_curie_0"
"strain"	"1285_BT"	0.999704916288	0.990356175517	5168025	5216810	"admiring_curie_0"
"strain"	"1287_BZ"	0.992382192083	0.916655861871	6333318	6856523	"admiring_curie_0"
"strain"	"1030911"	0.494485208616	0.579082663985	2343425	2001077	"admiring_curie_0"
"strain"	"1048999"	0.999803302128	0.988600491188	7844518	7933412	"admiring_curie_0"
"strain"	"1285_AQ"	0.560619425917	0.0483336231591	379771	4404946	"admiring_curie_0"
"strain"	"1285_CD"	0.633210079139	0.653450199686	3474662	3367037	"admiring_curie_0"
"strain"	"1049029"	0.921485721945	0.993509129602	4342293	4027503	"admiring_curie_0"
"strain"	"1049023"	0.991562601229	0.920394633154	5494940	5919827	"admiring_curie_0"
"strain"	"1036602"	1	0.977179518706	2455829	2513181	"admiring_curie_0"
"strain"	"1030749"	0.749653372528	0.150571069044	876301	4362870	"admiring_curie_0"
"strain"	"evo_1030719.009"	0.285724028656	0.0972429378622	1700865	4997566	"admiring_curie_0"
"strain"	"1139_CK"	0.247783932461	0.350810738079	9301499	6569816	"admiring_curie_0"
"strain"	"1035936"	0.59465315394	0.0472867635412	200305	2518929	"admiring_curie_0"
"strain"	"1285_CO"	0.577778344982	0.98881646759	8149132	4761644	"admiring_curie_0"
"strain"	"1220_G"	0.829321024347	0.961838459633	7116102	6135680	"admiring_curie_0"
"strain"	"1035924"	0.916905021746	0.84876272819	807269	872080	"admiring_curie_0"
"strain"	"1286_AD"	0.838061787207	0.970655654481	5007768	4323695	"admiring_curie_0"
"strain"	"1048906"	1	0.982624569402	4403689	4481558	"admiring_curie_0"
"strain"	"1049074"	0.91004600762	0.970366306383	5459313	5119949	"admiring_curie_0"
"strain"	"1048975"	0.350608980806	0.563286621982	7149158	4449882	"admiring_curie_0"
"strain"	"evo_1052956.019"	0.361287270615	0.119430553905	854024	2583493	"admiring_curie_0"
"strain"	"1030707"	1	0.95132959669	3787011	3980756	"admiring_curie_0"
"strain"	"evo_1030719.011"	0.35247383653	0.0614440667051	843447	4838433	"admiring_curie_0"
"strain"	"1285_AG"	0.991800789708	0.367655022749	1969336	5312559	"admiring_curie_0"
"strain"	"1220_M"	0.477765596118	0.0455556084677	502577	5270789	"admiring_curie_0"
"strain"	"1287_F"	0.569604426719	0.553065209884	5640295	5808966	"admiring_curie_0"
"strain"	"1285_AT"	0.0951232024458	0.918069006646	42984171	4453687	"admiring_curie_0"
"strain"	"1048786"	0.993230721414	0.630978901586	3178773	5003741	"admiring_curie_0"
"strain"	"1139_CM"	1	0.998016137603	3405262	3412031	"admiring_curie_0"
"strain"	"1030821"	1	0.983024502362	4037434	4107155	"admiring_curie_0"
"strain"	"1286_M"	1	0.99845940636	3884714	3890708	"admiring_curie_0"
"strain"	"1036593"	0.636627883912	0.915002281913	6175683	4296833	"admiring_curie_0"
"strain"	"1048876"	0.52010896228	0.733182146631	12682554	8996823	"admiring_curie_0"
"strain"	"1030785"	0.999367269826	0.912289696285	2629873	2880893	"admiring_curie_0"
"strain"	"1048981"	1	0.926875091265	3979845	4293831	"admiring_curie_0"
"strain"	"1030758"	1	0.893000503904	2660019	2978743	"admiring_curie_0"
"strain"	"1049014"	1	0.94235121698	5594693	5936951	"admiring_curie_0"
"strain"	"1036764"	1	0.137529190053	335695	2440900	"admiring_curie_0"
"strain"	"1220_BU"	0.351198357121	0.989816555076	25597503	9082290	"admiring_curie_0"
"strain"	"1048786"	0.967689895785	0.284833687435	1472821	5003741	"admiring_curie_0"
