"rank"	"bin"	"precision"	"recall"	"predicted_size"	"real_size"	"binner"
"genus"	"Janthinobacterium"	1	0.84	12008678	14294209	"admiring_curie_3"
"genus"	"Flavisolibacter"	1	0.99	9473169	9572518	"admiring_curie_3"
"genus"	"Anaeroplasma"	0.99	0.97	8951448	9165261	"admiring_curie_3"
"genus"	"Thermosporothrix"	1	0.99	7220494	7279109	"admiring_curie_3"
"genus"	"Clostridium"	0.56	0.9	6489350	4004609	"admiring_curie_3"
"genus"	"Pseudomonas"	1	0.99	6224913	6277722	"admiring_curie_3"
"genus"	"Desulfatibacillum"	1	0.95	6168995	6463736	"admiring_curie_3"
"genus"	"Andreprevotia"	1	0.99	4580546	4614937	"admiring_curie_3"
"genus"	"Defluviimonas"	1	0.99	4071468	4107833	"admiring_curie_3"
"genus"	"Tetrasphaera"	1	1	3464141	3480725	"admiring_curie_3"
"genus"	"Lysobacter"	1	1	3276530	3288233	"admiring_curie_3"
"genus"	"Lampropedia"	1	0.99	3137337	3169668	"admiring_curie_3"
"genus"	"Albidovulum"	1	0.98	3073975	3124289	"admiring_curie_3"
"genus"	"Anaerosporobacter"	0.96	0.57	3020886	5098574	"admiring_curie_3"
"genus"	"Tepidibacter"	1	0.96	2514571	2630685	"admiring_curie_3"
"genus"	"Schwartzia"	1	0.9	2386018	2656463	"admiring_curie_3"
"genus"	"Xylella"	1	0.94	2268416	2423571	"admiring_curie_3"
"genus"	"Nonlabens"	0.98	0.39	1425128	3633593	"admiring_curie_3"
"genus"	"unassigned"	NA	NA	36710398	20822891	"admiring_curie_3"
"species"	"Hydrotalea sandarakina"	1	0.86	16852216	19572379	"admiring_curie_3"
"species"	"Paracoccus denitrificans"	1	0.8	12133649	15144554	"admiring_curie_3"
"species"	"Anaeroplasma bactoclasticum"	0.99	0.97	8951448	9165261	"admiring_curie_3"
"species"	"Flavisolibacter ginsengiterrae"	0.56	0.98	8544830	4897781	"admiring_curie_3"
"species"	"Thermosporothrix hazakensis"	1	0.99	7220494	7279109	"admiring_curie_3"
"species"	"Clostridium caminithermale"	0.56	0.9	6489350	4004609	"admiring_curie_3"
"species"	"Pseudomonas aeruginosa"	1	0.99	6224913	6277722	"admiring_curie_3"
"species"	"Desulfatibacillum alkenivorans"	1	0.95	6168995	6463736	"admiring_curie_3"
"species"	"Andreprevotia lacus"	1	0.99	4580546	4614937	"admiring_curie_3"
"species"	"Defluviimonas denitrificans"	1	0.99	4071468	4107833	"admiring_curie_3"
"species"	"Tetrasphaera duodecadis"	1	1	3464141	3480725	"admiring_curie_3"
"species"	"Lysobacter oryzae"	1	1	3276530	3288233	"admiring_curie_3"
"species"	"Lampropedia hyalina"	1	0.99	3137337	3169668	"admiring_curie_3"
"species"	"Albidovulum xiamenense"	1	0.98	3073975	3124289	"admiring_curie_3"
"species"	"Anaerosporobacter mobilis"	0.96	0.57	3020886	5098574	"admiring_curie_3"
"species"	"Tepidibacter formicigenes"	1	0.96	2514571	2630685	"admiring_curie_3"
"species"	"Schwartzia succinivorans"	1	0.9	2386018	2656463	"admiring_curie_3"
"species"	"Xylella fastidiosa"	1	0.94	2268416	2423571	"admiring_curie_3"
"species"	"Nonlabens dokdonensis"	0.98	0.39	1425128	3633593	"admiring_curie_3"
"species"	"Flavisolibacter ginsengisoli"	0.99	0.2	928339	4674737	"admiring_curie_3"
"species"	"unassigned"	NA	NA	48719076	37407166	"admiring_curie_3"
"superkingdom"	"Bacteria"	1	0.97	150294748	154946832	"berserk_euclid_2"
"superkingdom"	"unassigned"	NA	NA	5157578	324124	"berserk_euclid_2"
"phylum"	"Proteobacteria"	1	0.96	62964265	65522942	"berserk_euclid_2"
"phylum"	"Firmicutes"	0.99	0.98	32075432	32153772	"berserk_euclid_2"
"phylum"	"Bacteroidetes"	0.99	0.92	30537999	32778490	"berserk_euclid_2"
"phylum"	"Tenericutes"	0.99	1	9268681	9165261	"berserk_euclid_2"
"phylum"	"Actinobacteria"	1	1	8025347	8047258	"berserk_euclid_2"
"phylum"	"Chloroflexi"	0.98	1	7423024	7279109	"berserk_euclid_2"
"phylum"	"unassigned"	NA	NA	5157578	505494	"berserk_euclid_2"
"class"	"Sphingobacteriia"	0.99	0.95	27767283	29144897	"berserk_euclid_2"
"class"	"Alphaproteobacteria"	1	1	22371968	22376676	"berserk_euclid_2"
"class"	"Betaproteobacteria"	0.99	0.82	18300047	22078814	"berserk_euclid_2"
"class"	"Gammaproteobacteria"	0.78	0.85	15786754	14603716	"berserk_euclid_2"
"class"	"Bacilli"	1	1	15746847	15750864	"berserk_euclid_2"
"class"	"Clostridia"	0.98	0.96	13467231	13746445	"berserk_euclid_2"
"class"	"Mollicutes"	0.99	1	9268681	9165261	"berserk_euclid_2"
"class"	"Actinobacteria"	1	1	8025347	8047258	"berserk_euclid_2"
"class"	"Ktedonobacteria"	0.98	1	7423024	7279109	"berserk_euclid_2"
"class"	"Deltaproteobacteria"	0.99	0.99	6505496	6463736	"berserk_euclid_2"
"class"	"Negativicutes"	0.93	1	2861354	2656463	"berserk_euclid_2"
"class"	"Flavobacteriia"	0.99	0.75	2770716	3633593	"berserk_euclid_2"
"class"	"unassigned"	NA	NA	5157578	505494	"berserk_euclid_2"
"order"	"Sphingobacteriales"	0.99	0.95	27767283	29144897	"berserk_euclid_2"
"order"	"Rhodobacterales"	1	1	22371968	22376676	"berserk_euclid_2"
"order"	"Bacillales"	1	1	15746847	15750864	"berserk_euclid_2"
"order"	"Clostridiales"	0.98	0.96	13467231	13746445	"berserk_euclid_2"
"order"	"Burkholderiales"	0.99	0.63	11090713	17463877	"berserk_euclid_2"
"order"	"Xanthomonadales"	0.64	0.73	9495764	8325994	"berserk_euclid_2"
"order"	"Anaeroplasmatales"	0.99	1	9268681	9165261	"berserk_euclid_2"
"order"	"Actinomycetales"	1	1	8025347	8047258	"berserk_euclid_2"
"order"	"Ktedonobacterales"	0.98	1	7423024	7279109	"berserk_euclid_2"
"order"	"Neisseriales"	0.64	0.99	7209334	4614937	"berserk_euclid_2"
"order"	"Desulfobacterales"	0.99	0.99	6505496	6463736	"berserk_euclid_2"
"order"	"Pseudomonadales"	0.99	1	6290990	6277722	"berserk_euclid_2"
"order"	"Selenomonadales"	0.93	1	2861354	2656463	"berserk_euclid_2"
"order"	"Flavobacteriales"	0.99	0.75	2770716	3633593	"berserk_euclid_2"
"order"	"unassigned"	NA	NA	5157578	505494	"berserk_euclid_2"
"family"	"Chitinophagaceae"	0.99	0.95	27767283	29144897	"berserk_euclid_2"
"family"	"Rhodobacteraceae"	1	1	22371968	22376676	"berserk_euclid_2"
"family"	"Xanthomonadaceae"	0.64	0.73	9495764	8325994	"berserk_euclid_2"
"family"	"Anaeroplasmataceae"	0.99	1	9268681	9165261	"berserk_euclid_2"
"family"	"Clostridiaceae"	0.95	0.94	8994792	9103183	"berserk_euclid_2"
"family"	"Oxalobacteraceae"	0.99	0.55	7910822	14294209	"berserk_euclid_2"
"family"	"Thermosporotrichaceae"	0.98	1	7423024	7279109	"berserk_euclid_2"
"family"	"Chromobacteriaceae"	0.64	0.99	7209334	4614937	"berserk_euclid_2"
"family"	"Desulfobacteraceae"	0.99	0.99	6505496	6463736	"berserk_euclid_2"
"family"	"Pseudomonadaceae"	0.99	1	6290990	6277722	"berserk_euclid_2"
"family"	"Intrasporangiaceae"	1	0.98	3427725	3480725	"berserk_euclid_2"
"family"	"Comamonadaceae"	0.99	0.99	3179891	3169668	"berserk_euclid_2"
"family"	"Veillonellaceae"	0.93	1	2861354	2656463	"berserk_euclid_2"
"family"	"Flavobacteriaceae"	0.99	0.75	2770716	3633593	"berserk_euclid_2"
"family"	"Peptostreptococcaceae"	0.98	0.93	2506816	2630685	"berserk_euclid_2"
"family"	"Proteinivoraceae"	1	0.97	1965623	2012577	"berserk_euclid_2"
"family"	"unassigned"	NA	NA	25502047	20822891	"berserk_euclid_2"
"genus"	"Hydrotalea"	1	0.92	18013535	19572379	"berserk_euclid_2"
"genus"	"Paracoccus"	1	0.8	12194490	15144554	"berserk_euclid_2"
"genus"	"Flavisolibacter"	0.98	1	9753748	9572518	"berserk_euclid_2"
"genus"	"Anaeroplasma"	0.99	1	9268681	9165261	"berserk_euclid_2"
"genus"	"Janthinobacterium"	0.99	0.55	7910822	14294209	"berserk_euclid_2"
"genus"	"Thermosporothrix"	0.98	1	7423024	7279109	"berserk_euclid_2"
"genus"	"Andreprevotia"	0.64	0.99	7209334	4614937	"berserk_euclid_2"
"genus"	"Defluviimonas"	0.58	1	7068893	4107833	"berserk_euclid_2"
"genus"	"Lysobacter"	0.47	1	6947835	3288233	"berserk_euclid_2"
"genus"	"Desulfatibacillum"	0.99	0.99	6505496	6463736	"berserk_euclid_2"
"genus"	"Pseudomonas"	0.99	1	6290990	6277722	"berserk_euclid_2"
"genus"	"Clostridium"	0.79	0.96	4893180	4004609	"berserk_euclid_2"
"genus"	"Anaerosporobacter"	0.95	0.77	4101612	5098574	"berserk_euclid_2"
"genus"	"Tetrasphaera"	1	0.98	3427725	3480725	"berserk_euclid_2"
"genus"	"Lampropedia"	0.99	0.99	3179891	3169668	"berserk_euclid_2"
"genus"	"Albidovulum"	1	0.99	3108585	3124289	"berserk_euclid_2"
"genus"	"Schwartzia"	0.93	1	2861354	2656463	"berserk_euclid_2"
"genus"	"Nonlabens"	0.99	0.75	2770716	3633593	"berserk_euclid_2"
"genus"	"Xylella"	0.94	0.99	2547929	2423571	"berserk_euclid_2"
"genus"	"Tepidibacter"	0.98	0.93	2506816	2630685	"berserk_euclid_2"
"genus"	"Anaerobranca"	1	0.97	1965623	2012577	"berserk_euclid_2"
"genus"	"unassigned"	NA	NA	25502047	20822891	"berserk_euclid_2"
"species"	"Hydrotalea sandarakina"	1	0.92	18013535	19572379	"berserk_euclid_2"
"species"	"Paracoccus denitrificans"	1	0.8	12194490	15144554	"berserk_euclid_2"
"species"	"Anaeroplasma bactoclasticum"	0.99	1	9268681	9165261	"berserk_euclid_2"
"species"	"Thermosporothrix hazakensis"	0.98	1	7423024	7279109	"berserk_euclid_2"
"species"	"Andreprevotia lacus"	0.64	0.99	7209334	4614937	"berserk_euclid_2"
"species"	"Defluviimonas denitrificans"	0.58	1	7068893	4107833	"berserk_euclid_2"
"species"	"Lysobacter oryzae"	0.47	1	6947835	3288233	"berserk_euclid_2"
"species"	"Desulfatibacillum alkenivorans"	0.99	0.99	6505496	6463736	"berserk_euclid_2"
"species"	"Pseudomonas aeruginosa"	0.99	1	6290990	6277722	"berserk_euclid_2"
"species"	"Flavisolibacter ginsengisoli"	0.73	0.79	5058737	4674737	"berserk_euclid_2"
"species"	"Clostridium caminithermale"	0.79	0.96	4893180	4004609	"berserk_euclid_2"
"species"	"Flavisolibacter ginsengiterrae"	0.75	0.72	4695011	4897781	"berserk_euclid_2"
"species"	"Anaerosporobacter mobilis"	0.95	0.77	4101612	5098574	"berserk_euclid_2"
"species"	"Tetrasphaera duodecadis"	1	0.98	3427725	3480725	"berserk_euclid_2"
"species"	"Lampropedia hyalina"	0.99	0.99	3179891	3169668	"berserk_euclid_2"
"species"	"Albidovulum xiamenense"	1	0.99	3108585	3124289	"berserk_euclid_2"
"species"	"Schwartzia succinivorans"	0.93	1	2861354	2656463	"berserk_euclid_2"
"species"	"Nonlabens dokdonensis"	0.99	0.75	2770716	3633593	"berserk_euclid_2"
"species"	"Xylella fastidiosa"	0.94	0.99	2547929	2423571	"berserk_euclid_2"
"species"	"Tepidibacter formicigenes"	0.98	0.93	2506816	2630685	"berserk_euclid_2"
"species"	"Anaerobranca californiensis"	1	0.97	1965623	2012577	"berserk_euclid_2"
"species"	"unassigned"	NA	NA	33412869	37407166	"berserk_euclid_2"
"superkingdom"	"Bacteria"	1	0.98	151500173	154946832	"berserk_hypatia_2"
"superkingdom"	"unassigned"	NA	NA	3952153	324124	"berserk_hypatia_2"
"phylum"	"Proteobacteria"	1	0.97	63340253	65522942	"berserk_hypatia_2"
"phylum"	"Bacteroidetes"	1	0.97	31908308	32778490	"berserk_hypatia_2"
"phylum"	"Firmicutes"	0.99	0.97	31531763	32153772	"berserk_hypatia_2"
"phylum"	"Tenericutes"	0.92	0.95	9471278	9165261	"berserk_hypatia_2"
"phylum"	"Actinobacteria"	1	0.99	7994258	8047258	"berserk_hypatia_2"
"phylum"	"Chloroflexi"	1	1	7254313	7279109	"berserk_hypatia_2"
"phylum"	"unassigned"	NA	NA	3952153	505494	"berserk_hypatia_2"
"class"	"Sphingobacteriia"	1	0.98	28519828	29144897	"berserk_hypatia_2"
"class"	"Betaproteobacteria"	0.98	0.96	21765704	22078814	"berserk_hypatia_2"
"class"	"Alphaproteobacteria"	1	0.96	21591319	22376676	"berserk_hypatia_2"
"class"	"Bacilli"	1	1	15730614	15750864	"berserk_hypatia_2"
"class"	"Gammaproteobacteria"	0.97	0.91	13788480	14603716	"berserk_hypatia_2"
"class"	"Clostridia"	0.97	0.93	13205566	13746445	"berserk_hypatia_2"
"class"	"Mollicutes"	0.92	0.95	9471278	9165261	"berserk_hypatia_2"
"class"	"Actinobacteria"	1	0.99	7994258	8047258	"berserk_hypatia_2"
"class"	"Ktedonobacteria"	1	1	7254313	7279109	"berserk_hypatia_2"
"class"	"Deltaproteobacteria"	1	0.96	6194750	6463736	"berserk_hypatia_2"
"class"	"Flavobacteriia"	0.95	0.89	3388480	3633593	"berserk_hypatia_2"
"class"	"Negativicutes"	1	0.98	2595583	2656463	"berserk_hypatia_2"
"class"	"unassigned"	NA	NA	3952153	505494	"berserk_hypatia_2"
"order"	"Sphingobacteriales"	1	0.98	28519828	29144897	"berserk_hypatia_2"
"order"	"Rhodobacterales"	1	0.96	21591319	22376676	"berserk_hypatia_2"
"order"	"Burkholderiales"	0.97	0.96	17326036	17463877	"berserk_hypatia_2"
"order"	"Bacillales"	1	1	15730614	15750864	"berserk_hypatia_2"
"order"	"Clostridiales"	0.97	0.93	13205566	13746445	"berserk_hypatia_2"
"order"	"Anaeroplasmatales"	0.92	0.95	9471278	9165261	"berserk_hypatia_2"
"order"	"Actinomycetales"	1	0.99	7994258	8047258	"berserk_hypatia_2"
"order"	"Xanthomonadales"	0.94	0.85	7542141	8325994	"berserk_hypatia_2"
"order"	"Ktedonobacterales"	1	1	7254313	7279109	"berserk_hypatia_2"
"order"	"Pseudomonadales"	1	1	6246339	6277722	"berserk_hypatia_2"
"order"	"Desulfobacterales"	1	0.96	6194750	6463736	"berserk_hypatia_2"
"order"	"Neisseriales"	1	0.96	4439668	4614937	"berserk_hypatia_2"
"order"	"Flavobacteriales"	0.95	0.89	3388480	3633593	"berserk_hypatia_2"
"order"	"Selenomonadales"	1	0.98	2595583	2656463	"berserk_hypatia_2"
"order"	"unassigned"	NA	NA	3952153	505494	"berserk_hypatia_2"
"family"	"Chitinophagaceae"	1	0.98	28519828	29144897	"berserk_hypatia_2"
"family"	"Rhodobacteraceae"	1	0.96	21591319	22376676	"berserk_hypatia_2"
"family"	"Oxalobacteraceae"	0.97	0.95	13917591	14294209	"berserk_hypatia_2"
"family"	"Anaeroplasmataceae"	0.92	0.95	9471278	9165261	"berserk_hypatia_2"
"family"	"Clostridiaceae"	0.94	0.9	8736441	9103183	"berserk_hypatia_2"
"family"	"Xanthomonadaceae"	0.94	0.85	7542141	8325994	"berserk_hypatia_2"
"family"	"Thermosporotrichaceae"	1	1	7254313	7279109	"berserk_hypatia_2"
"family"	"Pseudomonadaceae"	1	1	6246339	6277722	"berserk_hypatia_2"
"family"	"Desulfobacteraceae"	1	0.96	6194750	6463736	"berserk_hypatia_2"
"family"	"Chromobacteriaceae"	1	0.96	4439668	4614937	"berserk_hypatia_2"
"family"	"Intrasporangiaceae"	1	0.98	3427725	3480725	"berserk_hypatia_2"
"family"	"Comamonadaceae"	0.92	0.99	3408445	3169668	"berserk_hypatia_2"
"family"	"Flavobacteriaceae"	0.95	0.89	3388480	3633593	"berserk_hypatia_2"
"family"	"Veillonellaceae"	1	0.98	2595583	2656463	"berserk_hypatia_2"
"family"	"Peptostreptococcaceae"	1	0.95	2502107	2630685	"berserk_hypatia_2"
"family"	"Proteinivoraceae"	0.99	0.96	1967018	2012577	"berserk_hypatia_2"
"family"	"unassigned"	NA	NA	24249300	20822891	"berserk_hypatia_2"
"genus"	"Hydrotalea"	1	0.98	19190663	19572379	"berserk_hypatia_2"
"genus"	"Paracoccus"	1	0.96	14517342	15144554	"berserk_hypatia_2"
"genus"	"Janthinobacterium"	0.97	0.95	13917591	14294209	"berserk_hypatia_2"
"genus"	"Anaeroplasma"	0.92	0.95	9471278	9165261	"berserk_hypatia_2"
"genus"	"Flavisolibacter"	1	0.97	9329165	9572518	"berserk_hypatia_2"
"genus"	"Thermosporothrix"	1	1	7254313	7279109	"berserk_hypatia_2"
"genus"	"Pseudomonas"	1	1	6246339	6277722	"berserk_hypatia_2"
"genus"	"Desulfatibacillum"	1	0.96	6194750	6463736	"berserk_hypatia_2"
"genus"	"Lysobacter"	0.63	1	5177517	3288233	"berserk_hypatia_2"
"genus"	"Anaerosporobacter"	0.9	0.9	5130371	5098574	"berserk_hypatia_2"
"genus"	"Andreprevotia"	1	0.96	4439668	4614937	"berserk_hypatia_2"
"genus"	"Defluviimonas"	1	0.99	4062239	4107833	"berserk_hypatia_2"
"genus"	"Clostridium"	0.94	0.84	3606070	4004609	"berserk_hypatia_2"
"genus"	"Tetrasphaera"	1	0.98	3427725	3480725	"berserk_hypatia_2"
"genus"	"Lampropedia"	0.92	0.99	3408445	3169668	"berserk_hypatia_2"
"genus"	"Nonlabens"	0.95	0.89	3388480	3633593	"berserk_hypatia_2"
"genus"	"Albidovulum"	1	0.96	3011738	3124289	"berserk_hypatia_2"
"genus"	"Schwartzia"	1	0.98	2595583	2656463	"berserk_hypatia_2"
"genus"	"Tepidibacter"	1	0.95	2502107	2630685	"berserk_hypatia_2"
"genus"	"Xylella"	0.97	0.94	2364624	2423571	"berserk_hypatia_2"
"genus"	"Anaerobranca"	0.99	0.96	1967018	2012577	"berserk_hypatia_2"
"genus"	"unassigned"	NA	NA	24249300	20822891	"berserk_hypatia_2"
"species"	"Hydrotalea sandarakina"	1	0.98	19190663	19572379	"berserk_hypatia_2"
"species"	"Paracoccus denitrificans"	1	0.96	14517342	15144554	"berserk_hypatia_2"
"species"	"Anaeroplasma bactoclasticum"	0.92	0.95	9471278	9165261	"berserk_hypatia_2"
"species"	"Thermosporothrix hazakensis"	1	1	7254313	7279109	"berserk_hypatia_2"
"species"	"Pseudomonas aeruginosa"	1	1	6246339	6277722	"berserk_hypatia_2"
"species"	"Desulfatibacillum alkenivorans"	1	0.96	6194750	6463736	"berserk_hypatia_2"
"species"	"Lysobacter oryzae"	0.63	1	5177517	3288233	"berserk_hypatia_2"
"species"	"Anaerosporobacter mobilis"	0.9	0.9	5130371	5098574	"berserk_hypatia_2"
"species"	"Flavisolibacter ginsengiterrae"	1	0.97	4770551	4897781	"berserk_hypatia_2"
"species"	"Flavisolibacter ginsengisoli"	1	0.97	4558614	4674737	"berserk_hypatia_2"
"species"	"Andreprevotia lacus"	1	0.96	4439668	4614937	"berserk_hypatia_2"
"species"	"Defluviimonas denitrificans"	1	0.99	4062239	4107833	"berserk_hypatia_2"
"species"	"Clostridium caminithermale"	0.94	0.84	3606070	4004609	"berserk_hypatia_2"
"species"	"Tetrasphaera duodecadis"	1	0.98	3427725	3480725	"berserk_hypatia_2"
"species"	"Lampropedia hyalina"	0.92	0.99	3408445	3169668	"berserk_hypatia_2"
"species"	"Nonlabens dokdonensis"	0.95	0.89	3388480	3633593	"berserk_hypatia_2"
"species"	"Albidovulum xiamenense"	1	0.96	3011738	3124289	"berserk_hypatia_2"
"species"	"Schwartzia succinivorans"	1	0.98	2595583	2656463	"berserk_hypatia_2"
"species"	"Tepidibacter formicigenes"	1	0.95	2502107	2630685	"berserk_hypatia_2"
"species"	"Xylella fastidiosa"	0.97	0.94	2364624	2423571	"berserk_hypatia_2"
"species"	"Anaerobranca californiensis"	0.99	0.96	1967018	2012577	"berserk_hypatia_2"
"species"	"unassigned"	NA	NA	38166891	37407166	"berserk_hypatia_2"
"superkingdom"	"Bacteria"	1	0.97	150205550	154946832	"compassionate_bardeen_0"
"superkingdom"	"unassigned"	NA	NA	5246776	324124	"compassionate_bardeen_0"
"phylum"	"Proteobacteria"	0.99	0.96	63196470	65522942	"compassionate_bardeen_0"
"phylum"	"Firmicutes"	0.99	0.98	31608481	32153772	"compassionate_bardeen_0"
"phylum"	"Bacteroidetes"	0.98	0.93	30813156	32778490	"compassionate_bardeen_0"
"phylum"	"Tenericutes"	0.99	1	9279567	9165261	"compassionate_bardeen_0"
"phylum"	"Actinobacteria"	1	1	8043938	8047258	"compassionate_bardeen_0"
"phylum"	"Chloroflexi"	1	1	7263938	7279109	"compassionate_bardeen_0"
"phylum"	"unassigned"	NA	NA	5246776	505494	"compassionate_bardeen_0"
"class"	"Sphingobacteriia"	0.99	0.95	27912781	29144897	"compassionate_bardeen_0"
"class"	"Alphaproteobacteria"	1	1	22400233	22376676	"compassionate_bardeen_0"
"class"	"Betaproteobacteria"	0.98	0.97	21933978	22078814	"compassionate_bardeen_0"
"class"	"Bacilli"	1	1	15731167	15750864	"compassionate_bardeen_0"
"class"	"Clostridia"	0.99	0.95	13214441	13746445	"compassionate_bardeen_0"
"class"	"Gammaproteobacteria"	0.99	0.82	12045798	14603716	"compassionate_bardeen_0"
"class"	"Mollicutes"	0.99	1	9279567	9165261	"compassionate_bardeen_0"
"class"	"Actinobacteria"	1	1	8043938	8047258	"compassionate_bardeen_0"
"class"	"Ktedonobacteria"	1	1	7263938	7279109	"compassionate_bardeen_0"
"class"	"Deltaproteobacteria"	0.95	1	6816461	6463736	"compassionate_bardeen_0"
"class"	"Flavobacteriia"	0.96	0.76	2900375	3633593	"compassionate_bardeen_0"
"class"	"Negativicutes"	1	1	2662873	2656463	"compassionate_bardeen_0"
"class"	"unassigned"	NA	NA	5246776	505494	"compassionate_bardeen_0"
"order"	"Sphingobacteriales"	0.99	0.95	27912781	29144897	"compassionate_bardeen_0"
"order"	"Rhodobacterales"	1	1	22400233	22376676	"compassionate_bardeen_0"
"order"	"Burkholderiales"	0.97	0.96	17332573	17463877	"compassionate_bardeen_0"
"order"	"Bacillales"	1	1	15731167	15750864	"compassionate_bardeen_0"
"order"	"Clostridiales"	0.99	0.95	13214441	13746445	"compassionate_bardeen_0"
"order"	"Anaeroplasmatales"	0.99	1	9279567	9165261	"compassionate_bardeen_0"
"order"	"Actinomycetales"	1	1	8043938	8047258	"compassionate_bardeen_0"
"order"	"Ktedonobacterales"	1	1	7263938	7279109	"compassionate_bardeen_0"
"order"	"Desulfobacterales"	0.95	1	6816461	6463736	"compassionate_bardeen_0"
"order"	"Pseudomonadales"	1	1	6246534	6277722	"compassionate_bardeen_0"
"order"	"Xanthomonadales"	0.98	0.68	5799264	8325994	"compassionate_bardeen_0"
"order"	"Neisseriales"	1	1	4601405	4614937	"compassionate_bardeen_0"
"order"	"Flavobacteriales"	0.96	0.76	2900375	3633593	"compassionate_bardeen_0"
"order"	"Selenomonadales"	1	1	2662873	2656463	"compassionate_bardeen_0"
"order"	"unassigned"	NA	NA	5246776	505494	"compassionate_bardeen_0"
