binner	rank	precision	recall	predicted_size	real_size
stoic_albattani_0	order	0.00	nan	5850	0
stoic_albattani_0	order	0.00	nan	5250	0
stoic_albattani_0	order	0.00	nan	4500	0
stoic_albattani_0	order	0.00	nan	3750	0
stoic_albattani_0	order	0.00	nan	3600	0
stoic_albattani_0	order	0.00	nan	3300	0
stoic_albattani_0	order	0.00	nan	3000	0
stoic_albattani_0	order	0.00	nan	3000	0
stoic_albattani_0	order	0.00	nan	2550	0
stoic_albattani_0	order	0.00	nan	2400	0
stoic_albattani_0	order	0.00	nan	2100	0
stoic_albattani_0	order	0.00	nan	1950	0
stoic_albattani_0	order	0.00	nan	1950	0
stoic_albattani_0	order	0.00	nan	1800	0
stoic_albattani_0	order	0.00	nan	1800	0
stoic_albattani_0	order	0.00	nan	1500	0
stoic_albattani_0	order	0.00	nan	1350	0
stoic_albattani_0	order	0.00	nan	1350	0
stoic_albattani_0	order	0.00	nan	1200	0
stoic_albattani_0	order	0.00	nan	1200	0
stoic_albattani_0	order	0.00	nan	1200	0
stoic_albattani_0	order	0.00	nan	750	0
stoic_albattani_0	order	0.00	nan	600	0
stoic_albattani_0	order	0.00	nan	600	0
stoic_albattani_0	order	0.00	nan	450	0
stoic_albattani_0	order	0.00	nan	450	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	300	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	order	0.00	nan	150	0
stoic_albattani_0	family	1.00	0.03	26075850	921986100
stoic_albattani_0	family	1.00	0.02	19373250	848095350
stoic_albattani_0	family	0.97	0.03	703050	20291700
stoic_albattani_0	family	0.00	nan	300900	0
stoic_albattani_0	family	0.00	nan	288600	0
stoic_albattani_0	family	0.00	nan	146550	0
stoic_albattani_0	family	0.00	nan	145650	0
stoic_albattani_0	family	0.00	nan	82950	0
stoic_albattani_0	family	0.00	nan	76200	0
stoic_albattani_0	family	0.00	nan	72150	0
stoic_albattani_0	family	0.00	nan	65550	0
stoic_albattani_0	family	0.00	nan	51150	0
stoic_albattani_0	family	0.00	nan	49950	0
stoic_albattani_0	family	0.00	nan	47850	0
stoic_albattani_0	family	0.00	nan	44700	0
stoic_albattani_0	family	0.00	nan	41700	0
stoic_albattani_0	family	0.00	nan	37650	0
stoic_albattani_0	family	1.00	0.00	31350	10848450
stoic_albattani_0	family	0.00	nan	28650	0
stoic_albattani_0	family	0.00	nan	25350	0
stoic_albattani_0	family	0.00	nan	24450	0
stoic_albattani_0	family	0.00	nan	23400	0
stoic_albattani_0	family	0.00	nan	22950	0
stoic_albattani_0	family	0.00	nan	19350	0
stoic_albattani_0	family	0.00	nan	18300	0
stoic_albattani_0	family	0.00	nan	17250	0
stoic_albattani_0	family	0.00	nan	16950	0
stoic_albattani_0	family	0.00	nan	16950	0
stoic_albattani_0	family	0.00	nan	16050	0
stoic_albattani_0	family	0.00	nan	15450	0
stoic_albattani_0	family	0.00	nan	15300	0
stoic_albattani_0	family	0.00	nan	12000	0
stoic_albattani_0	family	0.00	nan	11400	0
stoic_albattani_0	family	0.00	nan	11250	0
stoic_albattani_0	family	0.00	nan	8850	0
stoic_albattani_0	family	0.00	nan	8100	0
stoic_albattani_0	family	0.00	nan	8100	0
stoic_albattani_0	family	0.00	nan	8100	0
stoic_albattani_0	family	0.00	nan	8100	0
stoic_albattani_0	family	0.00	nan	6750	0
stoic_albattani_0	family	0.00	nan	5850	0
stoic_albattani_0	family	0.00	nan	5550	0
stoic_albattani_0	family	0.00	nan	5400	0
stoic_albattani_0	family	0.00	nan	5250	0
stoic_albattani_0	family	0.00	nan	5250	0
stoic_albattani_0	family	0.00	nan	4800	0
stoic_albattani_0	family	0.00	nan	4500	0
stoic_albattani_0	family	0.00	nan	4350	0
stoic_albattani_0	family	0.00	nan	4200	0
stoic_albattani_0	family	0.00	nan	3750	0
stoic_albattani_0	family	0.00	nan	3600	0
stoic_albattani_0	family	0.00	nan	3450	0
stoic_albattani_0	family	0.00	nan	3300	0
stoic_albattani_0	family	0.00	nan	2850	0
stoic_albattani_0	family	0.00	nan	2700	0
stoic_albattani_0	family	0.00	nan	2550	0
stoic_albattani_0	family	0.00	nan	2400	0
stoic_albattani_0	family	0.00	nan	2400	0
stoic_albattani_0	family	0.00	nan	2250	0
stoic_albattani_0	family	0.00	nan	2250	0
stoic_albattani_0	family	0.00	nan	2100	0
stoic_albattani_0	family	0.00	nan	1950	0
stoic_albattani_0	family	0.00	nan	1950	0
stoic_albattani_0	family	0.00	nan	1950	0
stoic_albattani_0	family	0.00	nan	1800	0
stoic_albattani_0	family	0.00	nan	1800	0
stoic_albattani_0	family	0.00	nan	1800	0
stoic_albattani_0	family	0.00	nan	1800	0
stoic_albattani_0	family	0.00	nan	1800	0
stoic_albattani_0	family	0.00	nan	1800	0
stoic_albattani_0	family	0.00	nan	1650	0
stoic_albattani_0	family	0.00	nan	1650	0
stoic_albattani_0	family	0.00	nan	1650	0
stoic_albattani_0	family	0.00	nan	1650	0
stoic_albattani_0	family	0.00	nan	1500	0
stoic_albattani_0	family	0.00	nan	1500	0
stoic_albattani_0	family	0.00	nan	1500	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1350	0
stoic_albattani_0	family	0.00	nan	1200	0
stoic_albattani_0	family	0.00	nan	1200	0
stoic_albattani_0	family	0.00	nan	1200	0
stoic_albattani_0	family	0.00	nan	1200	0
stoic_albattani_0	family	0.00	nan	1200	0
stoic_albattani_0	family	0.00	nan	1200	0
stoic_albattani_0	family	0.00	nan	1200	0
stoic_albattani_0	family	0.00	nan	900	0
stoic_albattani_0	family	0.00	nan	900	0
stoic_albattani_0	family	0.00	nan	750	0
stoic_albattani_0	family	0.00	nan	750	0
stoic_albattani_0	family	0.00	nan	750	0
stoic_albattani_0	family	0.00	nan	600	0
stoic_albattani_0	family	0.00	nan	600	0
stoic_albattani_0	family	0.00	nan	600	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	450	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	300	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	family	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	14233650	0
stoic_albattani_0	genus	1.00	0.01	5355450	921986100
stoic_albattani_0	genus	0.00	nan	1886550	0
stoic_albattani_0	genus	0.00	nan	1347150	0
stoic_albattani_0	genus	0.00	nan	1106700	0
stoic_albattani_0	genus	0.00	nan	748050	0
stoic_albattani_0	genus	1.00	0.00	467100	848095350
stoic_albattani_0	genus	0.00	nan	437400	0
stoic_albattani_0	genus	0.00	nan	314850	0
stoic_albattani_0	genus	0.00	nan	258600	0
stoic_albattani_0	genus	0.99	0.09	240600	2599050
stoic_albattani_0	genus	0.99	0.01	223650	17692650
stoic_albattani_0	genus	0.00	nan	189300	0
stoic_albattani_0	genus	0.00	nan	142050	0
stoic_albattani_0	genus	0.00	nan	116100	0
stoic_albattani_0	genus	0.00	nan	111300	0
stoic_albattani_0	genus	0.00	nan	81150	0
stoic_albattani_0	genus	0.00	nan	77100	0
stoic_albattani_0	genus	0.00	nan	72150	0
stoic_albattani_0	genus	0.00	nan	70500	0
stoic_albattani_0	genus	0.00	nan	66750	0
stoic_albattani_0	genus	0.00	nan	64200	0
stoic_albattani_0	genus	0.00	nan	45300	0
stoic_albattani_0	genus	0.00	nan	44850	0
stoic_albattani_0	genus	0.00	nan	40350	0
stoic_albattani_0	genus	0.00	nan	38700	0
stoic_albattani_0	genus	0.00	nan	34800	0
stoic_albattani_0	genus	0.00	nan	34650	0
stoic_albattani_0	genus	0.00	nan	28650	0
stoic_albattani_0	genus	0.00	nan	25350	0
stoic_albattani_0	genus	0.00	nan	24600	0
stoic_albattani_0	genus	0.00	nan	23700	0
stoic_albattani_0	genus	0.00	nan	23250	0
stoic_albattani_0	genus	0.00	nan	22950	0
stoic_albattani_0	genus	0.00	nan	22200	0
stoic_albattani_0	genus	0.00	nan	22050	0
stoic_albattani_0	genus	0.00	nan	21300	0
stoic_albattani_0	genus	0.00	nan	20550	0
stoic_albattani_0	genus	0.00	nan	19950	0
stoic_albattani_0	genus	0.00	nan	19500	0
stoic_albattani_0	genus	0.00	nan	19200	0
stoic_albattani_0	genus	0.00	nan	19200	0
stoic_albattani_0	genus	0.00	nan	18600	0
stoic_albattani_0	genus	0.00	nan	17400	0
stoic_albattani_0	genus	0.00	nan	17250	0
stoic_albattani_0	genus	0.00	nan	17100	0
stoic_albattani_0	genus	0.00	nan	17100	0
stoic_albattani_0	genus	0.00	nan	16800	0
stoic_albattani_0	genus	0.00	nan	15600	0
stoic_albattani_0	genus	0.00	nan	15300	0
stoic_albattani_0	genus	0.00	nan	13200	0
stoic_albattani_0	genus	0.00	nan	12900	0
stoic_albattani_0	genus	0.00	nan	12600	0
stoic_albattani_0	genus	0.00	nan	11850	0
stoic_albattani_0	genus	0.00	nan	11400	0
stoic_albattani_0	genus	0.00	nan	10650	0
stoic_albattani_0	genus	0.00	nan	10350	0
stoic_albattani_0	genus	0.00	nan	10350	0
stoic_albattani_0	genus	0.00	nan	10200	0
stoic_albattani_0	genus	0.00	nan	9450	0
stoic_albattani_0	genus	0.00	nan	9300	0
stoic_albattani_0	genus	0.00	nan	8700	0
stoic_albattani_0	genus	0.00	nan	8550	0
stoic_albattani_0	genus	0.00	nan	8550	0
stoic_albattani_0	genus	0.00	nan	8250	0
stoic_albattani_0	genus	0.00	nan	8100	0
stoic_albattani_0	genus	0.00	nan	8100	0
stoic_albattani_0	genus	0.00	nan	8100	0
stoic_albattani_0	genus	0.00	nan	8100	0
stoic_albattani_0	genus	0.00	nan	7950	0
stoic_albattani_0	genus	0.00	nan	7800	0
stoic_albattani_0	genus	0.00	nan	7650	0
stoic_albattani_0	genus	0.00	nan	7350	0
stoic_albattani_0	genus	0.00	nan	6900	0
stoic_albattani_0	genus	0.00	nan	6450	0
stoic_albattani_0	genus	0.00	nan	6450	0
stoic_albattani_0	genus	0.00	nan	6450	0
stoic_albattani_0	genus	0.00	nan	6450	0
stoic_albattani_0	genus	0.00	nan	6150	0
stoic_albattani_0	genus	0.00	nan	5850	0
stoic_albattani_0	genus	0.00	nan	5700	0
stoic_albattani_0	genus	0.00	nan	5550	0
stoic_albattani_0	genus	0.00	nan	5550	0
stoic_albattani_0	genus	0.00	nan	5400	0
stoic_albattani_0	genus	0.00	nan	5400	0
stoic_albattani_0	genus	0.00	nan	5400	0
stoic_albattani_0	genus	0.97	0.00	5250	10848450
stoic_albattani_0	genus	0.00	nan	5250	0
stoic_albattani_0	genus	0.00	nan	5100	0
stoic_albattani_0	genus	0.00	nan	5100	0
stoic_albattani_0	genus	0.00	nan	4950	0
stoic_albattani_0	genus	0.00	nan	4950	0
stoic_albattani_0	genus	0.00	nan	4950	0
stoic_albattani_0	genus	0.00	nan	4800	0
stoic_albattani_0	genus	0.00	nan	4800	0
stoic_albattani_0	genus	0.00	nan	4650	0
stoic_albattani_0	genus	0.00	nan	4500	0
stoic_albattani_0	genus	0.00	nan	4500	0
stoic_albattani_0	genus	0.00	nan	4350	0
stoic_albattani_0	genus	0.00	nan	4200	0
stoic_albattani_0	genus	0.00	nan	4200	0
stoic_albattani_0	genus	0.00	nan	4200	0
stoic_albattani_0	genus	0.00	nan	4050	0
stoic_albattani_0	genus	0.00	nan	4050	0
stoic_albattani_0	genus	0.00	nan	3900	0
stoic_albattani_0	genus	0.00	nan	3900	0
stoic_albattani_0	genus	0.00	nan	3750	0
stoic_albattani_0	genus	0.00	nan	3750	0
stoic_albattani_0	genus	0.00	nan	3750	0
stoic_albattani_0	genus	0.00	nan	3750	0
stoic_albattani_0	genus	0.00	nan	3600	0
stoic_albattani_0	genus	0.00	nan	3450	0
stoic_albattani_0	genus	0.00	nan	3300	0
stoic_albattani_0	genus	0.00	nan	3300	0
stoic_albattani_0	genus	0.00	nan	3150	0
stoic_albattani_0	genus	0.00	nan	3150	0
stoic_albattani_0	genus	0.00	nan	2850	0
stoic_albattani_0	genus	0.00	nan	2850	0
stoic_albattani_0	genus	0.00	nan	2850	0
stoic_albattani_0	genus	0.00	nan	2850	0
stoic_albattani_0	genus	0.00	nan	2700	0
stoic_albattani_0	genus	0.00	nan	2700	0
stoic_albattani_0	genus	0.00	nan	2550	0
stoic_albattani_0	genus	0.00	nan	2550	0
stoic_albattani_0	genus	0.00	nan	2550	0
stoic_albattani_0	genus	0.00	nan	2550	0
stoic_albattani_0	genus	0.00	nan	2400	0
stoic_albattani_0	genus	0.00	nan	2400	0
stoic_albattani_0	genus	0.00	nan	2250	0
stoic_albattani_0	genus	0.00	nan	2250	0
stoic_albattani_0	genus	0.00	nan	2250	0
stoic_albattani_0	genus	0.00	nan	2250	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	2100	0
stoic_albattani_0	genus	0.00	nan	1950	0
stoic_albattani_0	genus	0.00	nan	1950	0
stoic_albattani_0	genus	0.00	nan	1950	0
stoic_albattani_0	genus	0.00	nan	1950	0
stoic_albattani_0	genus	0.00	nan	1950	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1800	0
stoic_albattani_0	genus	0.00	nan	1650	0
stoic_albattani_0	genus	0.00	nan	1650	0
stoic_albattani_0	genus	0.00	nan	1650	0
stoic_albattani_0	genus	0.00	nan	1650	0
stoic_albattani_0	genus	0.00	nan	1650	0
stoic_albattani_0	genus	0.00	nan	1650	0
stoic_albattani_0	genus	0.00	nan	1650	0
stoic_albattani_0	genus	0.00	nan	1500	0
stoic_albattani_0	genus	0.00	nan	1500	0
stoic_albattani_0	genus	0.00	nan	1500	0
stoic_albattani_0	genus	0.00	nan	1500	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1350	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1200	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	1050	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	900	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	750	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	600	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	450	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	300	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
stoic_albattani_0	genus	0.00	nan	150	0
