binner	rank	precision	recall	predicted_size	real_size
modest_babbage_1	family	1.00	0.96	6928731	7245311
modest_babbage_1	family	0.99	1.00	6112261	6056587
modest_babbage_1	family	0.99	1.00	5560050	5487156
modest_babbage_1	family	1.00	0.98	5320415	5419845
modest_babbage_1	family	1.00	0.95	5216628	5477884
modest_babbage_1	family	1.00	1.00	5011871	5026224
modest_babbage_1	family	1.00	1.00	4816239	4834992
modest_babbage_1	family	1.00	1.00	4772925	4779416
modest_babbage_1	family	1.00	1.00	3725169	3733085
modest_babbage_1	family	1.00	1.00	3110111	3111934
modest_babbage_1	family	0.99	0.96	2834302	2948556
modest_babbage_1	family	1.00	0.98	2675427	2734309
modest_babbage_1	family	1.00	0.98	2564876	2625413
modest_babbage_1	family	1.00	0.98	2344695	2396848
modest_babbage_1	family	1.00	0.98	2013684	2044131
modest_babbage_1	family	1.00	1.00	1534116	1534116
modest_babbage_1	family	0.00	nan	217094	0
modest_babbage_1	family	0.00	nan	135381	0
modest_babbage_1	family	0.00	nan	38103	0
modest_babbage_1	family	0.00	nan	30160	0
modest_babbage_1	family	0.00	nan	23938	0
modest_babbage_1	family	0.00	nan	11522	0
modest_babbage_1	family	0.00	nan	10628	0
modest_babbage_1	family	0.00	nan	9667	0
modest_babbage_1	family	0.00	nan	9182	0
modest_babbage_1	family	0.00	nan	6129	0
modest_babbage_1	family	0.00	nan	3603	0
modest_babbage_1	family	0.00	nan	3532	0
modest_babbage_1	family	0.00	nan	3272	0
modest_babbage_1	family	0.00	nan	3222	0
modest_babbage_1	family	0.00	nan	2660	0
modest_babbage_1	family	0.00	nan	2016	0
modest_babbage_1	genus	1.00	0.95	14207824	15012162
modest_babbage_1	genus	0.65	0.94	13900029	9589943
modest_babbage_1	genus	1.00	0.94	12964101	13774939
modest_babbage_1	genus	1.00	0.98	8150942	8287247
modest_babbage_1	genus	1.00	0.99	7074923	7141886
modest_babbage_1	genus	1.00	0.95	6900740	7245311
modest_babbage_1	genus	1.00	0.96	5209063	5419845
modest_babbage_1	genus	1.00	0.95	5183133	5477884
modest_babbage_1	genus	1.00	1.00	5120395	5136963
modest_babbage_1	genus	1.00	0.96	4844968	5026224
modest_babbage_1	genus	1.00	1.00	4816239	4834992
modest_babbage_1	genus	1.00	1.00	4771532	4779416
modest_babbage_1	genus	1.00	0.73	3831521	5263147
modest_babbage_1	genus	1.00	1.00	3725169	3733085
modest_babbage_1	genus	1.00	1.00	3259921	3268385
modest_babbage_1	genus	1.00	1.00	3110111	3111934
modest_babbage_1	genus	0.99	0.98	2895711	2937124
modest_babbage_1	genus	0.99	0.95	2823276	2948556
modest_babbage_1	genus	0.99	0.99	2794192	2788202
modest_babbage_1	genus	1.00	0.97	2657193	2734309
modest_babbage_1	genus	1.00	0.98	2564876	2625413
modest_babbage_1	genus	1.00	0.97	2332559	2396848
modest_babbage_1	genus	0.99	0.30	2259516	7530868
modest_babbage_1	genus	1.00	0.98	2003578	2044131
modest_babbage_1	genus	0.98	0.61	1595901	2550032
modest_babbage_1	genus	1.00	1.00	1534116	1534116
modest_babbage_1	genus	0.00	nan	582270	0
modest_babbage_1	genus	0.00	nan	129050	0
modest_babbage_1	genus	0.00	nan	45499	0
modest_babbage_1	genus	0.00	nan	30160	0
modest_babbage_1	genus	0.00	nan	17565	0
modest_babbage_1	genus	0.00	nan	10628	0
modest_babbage_1	genus	0.00	nan	10119	0
modest_babbage_1	genus	0.00	nan	6776	0
modest_babbage_1	genus	0.00	nan	3532	0
modest_babbage_1	genus	0.00	nan	1929	0
modest_babbage_1	genus	0.00	nan	1544	0
modest_babbage_1	genus	0.00	nan	1487	0
modest_babbage_1	genus	0.00	nan	1117	0
modest_babbage_1	genus	0.00	nan	1116	0
modest_babbage_1	species	1.00	0.93	14027130	15012162
modest_babbage_1	species	0.00	nan	12288768	0
modest_babbage_1	species	1.00	0.84	11550938	13774939
modest_babbage_1	species	1.00	0.99	7074923	7141886
modest_babbage_1	species	0.00	nan	5496804	0
modest_babbage_1	species	1.00	0.95	5183133	5477884
modest_babbage_1	species	1.00	1.00	5120395	5136963
modest_babbage_1	species	1.00	0.92	5005308	5419845
modest_babbage_1	species	1.00	0.96	4844968	5026224
modest_babbage_1	species	0.00	nan	4816239	0
modest_babbage_1	species	1.00	0.99	4720374	4779416
modest_babbage_1	species	1.00	0.99	4606801	4627085
modest_babbage_1	species	0.00	nan	3544141	0
modest_babbage_1	species	1.00	1.00	3259921	3268385
modest_babbage_1	species	1.00	1.00	3110111	3111934
modest_babbage_1	species	0.99	0.98	2895711	2937124
modest_babbage_1	species	1.00	0.95	2802459	2948556
modest_babbage_1	species	0.99	0.98	2759022	2788202
modest_babbage_1	species	1.00	0.96	2630466	2734309
modest_babbage_1	species	1.00	0.96	2314838	2396848
modest_babbage_1	species	0.99	0.30	2259516	7530868
modest_babbage_1	species	1.00	0.85	2232073	2625413
modest_babbage_1	species	0.00	nan	2126712	0
modest_babbage_1	species	1.00	0.83	1704042	2044131
modest_babbage_1	species	1.00	0.61	1552918	2550032
modest_babbage_1	species	0.00	nan	1534116	0
modest_babbage_1	species	1.00	0.14	985139	7245311
modest_babbage_1	species	0.00	nan	952449	0
modest_babbage_1	species	0.00	nan	821993	0
modest_babbage_1	species	0.00	nan	582270	0
modest_babbage_1	species	0.00	nan	331072	0
modest_babbage_1	species	0.00	nan	268679	0
modest_babbage_1	species	0.00	nan	244642	0
modest_babbage_1	species	0.00	nan	176514	0
modest_babbage_1	species	0.00	nan	148579	0
modest_babbage_1	species	0.00	nan	121202	0
modest_babbage_1	species	1.00	0.01	63524	5263147
modest_babbage_1	species	0.00	nan	45499	0
modest_babbage_1	species	0.00	nan	37053	0
modest_babbage_1	species	0.00	nan	30160	0
modest_babbage_1	species	1.00	0.00	29256	9589943
modest_babbage_1	species	0.00	nan	18114	0
modest_babbage_1	species	0.00	nan	17834	0
modest_babbage_1	species	0.00	nan	10628	0
modest_babbage_1	species	0.00	nan	10119	0
modest_babbage_1	species	0.00	nan	9517	0
modest_babbage_1	species	0.00	nan	6776	0
modest_babbage_1	species	0.00	nan	3743	0
modest_babbage_1	species	0.00	nan	3712	0
modest_babbage_1	species	0.00	nan	3532	0
modest_babbage_1	species	0.00	nan	2778	0
modest_babbage_1	species	0.00	nan	2116	0
modest_babbage_1	species	0.00	nan	1544	0
modest_babbage_1	species	0.00	nan	1487	0
modest_babbage_1	species	0.00	nan	1264	0
modest_babbage_1	species	0.00	nan	1117	0
modest_babbage_1	species	0.00	nan	1116	0
stoic_albattani_1	superkingdom	1.00	0.19	140912100	725886000
stoic_albattani_1	superkingdom	1.00	0.24	14625300	62193450
stoic_albattani_1	superkingdom	0.00	nan	150	0
stoic_albattani_1	superkingdom	0.00	nan	150	0
stoic_albattani_1	phylum	1.00	0.19	74415000	400866000
stoic_albattani_1	phylum	1.00	0.20	65436150	320639700
stoic_albattani_1	phylum	1.00	0.23	14602200	62193450
stoic_albattani_1	phylum	1.00	0.24	1044000	4380300
stoic_albattani_1	phylum	0.00	nan	600	0
stoic_albattani_1	phylum	0.00	nan	300	0
stoic_albattani_1	phylum	0.00	nan	300	0
stoic_albattani_1	phylum	0.00	nan	150	0
stoic_albattani_1	phylum	0.00	nan	150	0
stoic_albattani_1	class	1.00	0.20	60940500	301399800
stoic_albattani_1	class	1.00	0.19	47035200	245679300
stoic_albattani_1	class	1.00	0.15	18210750	122712900
stoic_albattani_1	class	1.00	0.22	8948250	40633950
stoic_albattani_1	class	1.00	0.28	6385800	23217150
stoic_albattani_1	class	1.00	0.26	5653800	21559500
stoic_albattani_1	class	1.00	0.23	4482600	19239900
stoic_albattani_1	class	1.00	0.29	2715750	9256650
stoic_albattani_1	class	1.00	0.24	1032150	4225350
stoic_albattani_1	class	1.00	0.08	11700	154950
stoic_albattani_1	class	0.00	nan	900	0
stoic_albattani_1	class	0.00	nan	600	0
stoic_albattani_1	class	0.00	nan	300	0
stoic_albattani_1	class	0.00	nan	300	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	class	0.00	nan	150	0
stoic_albattani_1	order	1.00	0.21	57817800	279940200
stoic_albattani_1	order	1.00	0.22	20818500	94540650
stoic_albattani_1	order	1.00	0.24	15350250	63938850
stoic_albattani_1	order	1.00	0.25	12938850	52752600
stoic_albattani_1	order	1.00	0.14	9397950	65344350
stoic_albattani_1	order	1.00	0.22	8948250	40633950
stoic_albattani_1	order	1.00	0.27	6339000	23217150
stoic_albattani_1	order	1.00	0.26	5653800	21559500
stoic_albattani_1	order	1.00	0.24	4261350	18013650
stoic_albattani_1	order	1.00	0.06	4099650	63205200
stoic_albattani_1	order	0.99	0.14	3079950	21459600
stoic_albattani_1	order	1.00	0.29	2704650	9256650
stoic_albattani_1	order	1.00	0.07	1439700	21855450
stoic_albattani_1	order	1.00	0.24	1032150	4225350
stoic_albattani_1	order	1.00	0.15	992700	6755100
stoic_albattani_1	order	1.00	0.18	220800	1226250
stoic_albattani_1	order	1.00	0.08	11700	154950
stoic_albattani_1	order	0.00	nan	3150	0
stoic_albattani_1	order	0.00	nan	2700	0
stoic_albattani_1	order	0.00	nan	2400	0
stoic_albattani_1	order	0.00	nan	1800	0
stoic_albattani_1	order	0.00	nan	1800	0
stoic_albattani_1	order	0.00	nan	1050	0
stoic_albattani_1	order	0.00	nan	900	0
stoic_albattani_1	order	0.00	nan	750	0
stoic_albattani_1	order	0.00	nan	600	0
stoic_albattani_1	order	0.00	nan	600	0
stoic_albattani_1	order	0.00	nan	300	0
stoic_albattani_1	order	0.00	nan	300	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	order	0.00	nan	150	0
stoic_albattani_1	family	1.00	0.21	57806100	279940200
stoic_albattani_1	family	1.00	0.22	20818200	94540650
stoic_albattani_1	family	1.00	0.25	14808900	58398600
stoic_albattani_1	family	1.00	0.25	12938700	52752600
stoic_albattani_1	family	1.00	0.14	9397950	65344350
stoic_albattani_1	family	1.00	0.22	8946750	40633950
stoic_albattani_1	family	1.00	0.27	6329850	23217150
stoic_albattani_1	family	1.00	0.26	5623500	21559500
stoic_albattani_1	family	1.00	0.06	4099650	63205200
stoic_albattani_1	family	1.00	0.26	3346950	13073400
stoic_albattani_1	family	1.00	0.29	2704650	9256650
stoic_albattani_1	family	1.00	0.07	1439250	21855450
stoic_albattani_1	family	1.00	0.29	1315200	4466550
stoic_albattani_1	family	0.99	0.09	1083300	11722200
stoic_albattani_1	family	1.00	0.24	1003500	4149300
stoic_albattani_1	family	1.00	0.15	992700	6755100
stoic_albattani_1	family	1.00	0.18	900600	4940250
stoic_albattani_1	family	1.00	0.09	523650	5540250
stoic_albattani_1	family	1.00	0.09	453000	5197800
stoic_albattani_1	family	1.00	0.18	220650	1226250
stoic_albattani_1	family	0.99	0.36	27900	76050
stoic_albattani_1	family	0.73	0.25	25350	73050
stoic_albattani_1	family	0.00	nan	15900	0
stoic_albattani_1	family	1.00	0.08	11700	154950
stoic_albattani_1	family	0.00	nan	3150	0
stoic_albattani_1	family	0.00	nan	3000	0
stoic_albattani_1	family	0.00	nan	2400	0
stoic_albattani_1	family	0.00	nan	1800	0
stoic_albattani_1	family	0.00	nan	1800	0
stoic_albattani_1	family	0.00	nan	1800	0
stoic_albattani_1	family	0.00	nan	1500	0
stoic_albattani_1	family	0.00	nan	1350	0
stoic_albattani_1	family	0.00	nan	1200	0
stoic_albattani_1	family	0.00	nan	1050	0
stoic_albattani_1	family	0.00	nan	1050	0
stoic_albattani_1	family	0.00	nan	1050	0
stoic_albattani_1	family	0.00	nan	750	0
stoic_albattani_1	family	0.00	nan	600	0
stoic_albattani_1	family	0.00	nan	600	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	450	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	300	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	family	0.00	nan	150	0
stoic_albattani_1	genus	1.00	0.21	55750350	266984550
stoic_albattani_1	genus	1.00	0.23	17492100	75619050
stoic_albattani_1	genus	1.00	0.24	14066400	58398600
stoic_albattani_1	genus	1.00	0.24	12607050	52752600
stoic_albattani_1	genus	1.00	0.22	8778450	40633950
stoic_albattani_1	genus	1.00	0.27	6325800	23217150
stoic_albattani_1	genus	1.00	0.12	6052200	50321550
stoic_albattani_1	genus	1.00	0.26	5623500	21559500
stoic_albattani_1	genus	1.00	0.26	3346500	13073400
stoic_albattani_1	genus	1.00	0.17	3255000	18921600
stoic_albattani_1	genus	1.00	0.05	3218850	63205200
stoic_albattani_1	genus	0.97	0.20	3072900	15022800
stoic_albattani_1	genus	1.00	0.29	2692050	9256650
stoic_albattani_1	genus	1.00	0.15	1900200	12955650
stoic_albattani_1	genus	1.00	0.07	1426800	21855450
stoic_albattani_1	genus	1.00	0.30	1251750	4234650
stoic_albattani_1	genus	1.00	0.09	1071750	11722200
stoic_albattani_1	genus	1.00	0.24	1003500	4149300
stoic_albattani_1	genus	1.00	0.15	991200	6755100
stoic_albattani_1	genus	1.00	0.18	898800	4940250
stoic_albattani_1	genus	1.00	0.09	500250	5540250
stoic_albattani_1	genus	1.00	0.18	219450	1226250
stoic_albattani_1	genus	0.00	nan	201450	0
stoic_albattani_1	genus	1.00	0.10	167700	1740600
stoic_albattani_1	genus	0.00	nan	128250	0
stoic_albattani_1	genus	0.00	nan	94800	0
stoic_albattani_1	genus	0.00	nan	66600	0
stoic_albattani_1	genus	0.98	0.02	65550	3457200
stoic_albattani_1	genus	0.94	0.25	61350	231900
stoic_albattani_1	genus	0.00	nan	57750	0
stoic_albattani_1	genus	0.00	nan	50100	0
stoic_albattani_1	genus	0.99	0.36	27900	76050
stoic_albattani_1	genus	0.00	nan	25050	0
stoic_albattani_1	genus	0.87	0.25	21300	73050
stoic_albattani_1	genus	0.00	nan	14700	0
stoic_albattani_1	genus	0.00	nan	14700	0
stoic_albattani_1	genus	0.00	nan	14400	0
stoic_albattani_1	genus	0.00	nan	12600	0
stoic_albattani_1	genus	0.00	nan	12000	0
stoic_albattani_1	genus	0.00	nan	11850	0
stoic_albattani_1	genus	0.00	nan	11100	0
stoic_albattani_1	genus	0.00	nan	10950	0
stoic_albattani_1	genus	0.00	nan	9300	0
stoic_albattani_1	genus	0.00	nan	9150	0
stoic_albattani_1	genus	0.00	nan	9000	0
stoic_albattani_1	genus	0.00	nan	9000	0
stoic_albattani_1	genus	1.00	0.05	7050	154950
stoic_albattani_1	genus	0.00	nan	5550	0
stoic_albattani_1	genus	0.00	nan	5400	0
stoic_albattani_1	genus	0.00	nan	5250	0
stoic_albattani_1	genus	0.00	nan	4800	0
stoic_albattani_1	genus	0.00	nan	3750	0
stoic_albattani_1	genus	0.00	nan	3450	0
stoic_albattani_1	genus	0.00	nan	3300	0
stoic_albattani_1	genus	0.00	nan	3000	0
stoic_albattani_1	genus	0.00	nan	2850	0
stoic_albattani_1	genus	0.00	nan	2700	0
stoic_albattani_1	genus	0.00	nan	2700	0
stoic_albattani_1	genus	0.00	nan	2550	0
stoic_albattani_1	genus	0.00	nan	2100	0
stoic_albattani_1	genus	0.00	nan	2100	0
stoic_albattani_1	genus	0.00	nan	1950	0
stoic_albattani_1	genus	0.00	nan	1950	0
stoic_albattani_1	genus	0.00	nan	1950	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1800	0
stoic_albattani_1	genus	0.00	nan	1650	0
stoic_albattani_1	genus	0.00	nan	1500	0
stoic_albattani_1	genus	0.00	nan	1500	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1350	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1200	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	1050	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	900	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	750	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	600	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	450	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	300	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	genus	0.00	nan	150	0
stoic_albattani_1	species	1.00	0.21	55750350	266984550
stoic_albattani_1	species	1.00	0.23	17389350	75619050
stoic_albattani_1	species	1.00	0.23	13153500	58398600
stoic_albattani_1	species	1.00	0.21	11278650	52752600
stoic_albattani_1	species	1.00	0.21	8678550	40633950
stoic_albattani_1	species	1.00	0.27	6178950	23217150
stoic_albattani_1	species	1.00	0.12	6027300	50321550
stoic_albattani_1	species	0.00	nan	5623500	0
stoic_albattani_1	species	1.00	0.25	3325950	13073400
stoic_albattani_1	species	1.00	0.27	2504700	9256650
stoic_albattani_1	species	1.00	0.12	2305350	18921600
stoic_albattani_1	species	1.00	0.02	1347750	63205200
stoic_albattani_1	species	0.00	nan	1293150	0
stoic_albattani_1	species	1.00	0.06	1280550	21855450
stoic_albattani_1	species	1.00	0.30	1251750	4234650
stoic_albattani_1	species	1.00	0.09	1006500	11722200
